Step,Volume_A3,P_yz_eV_A3,P_xz_eV_A3,P_xy_eV_A3,J_Mg_x,J_Mg_y,J_Mg_z,J_Cl_x,J_Cl_y,J_Cl_z,J_K_x,J_K_y,J_K_z
3325,8314.497774414505,-0.00025005473,-0.0006982775,0.0006632218,3.9932374269779016,-0.38652077503743415,-3.227211733545545,2.5314057151607434,15.733005569107888,-10.606220863717478,-1.24829453049193,-6.666995120290379,3.386146482427436
3330,8314.497774414505,-0.0002947851,-0.00076434243,0.0008395016,4.948687321506912,-0.9801744640514247,-3.4849438126916255,3.599475384880729,13.571490575409076,-8.781147908049913,-3.271814367258287,-3.911826173288431,1.8188057460445322
3335,8314.497774414505,-0.0002471522,-0.0007931646,0.0009467207,5.719499536150141,-1.430704770086459,-3.529485331186578,5.025335617537943,11.212623125162896,-6.967629832973918,-5.468486968648958,-1.1024285059257881,0.049829370114609084
3340,8314.497774414505,-0.00014235698,-0.00079976616,0.0009805547,5.988559074758558,-1.705198899697871,-3.5457468788376616,7.052829618731135,8.74021392362436,-5.028534235870919,-7.765040403631303,1.6444751415245937,-1.8730047822120763
3345,8314.497774414505,-2.6074995e-05,-0.00078379,0.0009532461,5.680378676272556,-1.8613048722187617,-3.6801485479740847,9.662980128812574,6.325207565280543,-2.9038974644737587,-10.0670102919276,4.215587534947984,-3.8632396424093116
3350,8314.497774414505,7.175657e-05,-0.00073747075,0.000877008,4.912838980723353,-2.010099461608343,-3.962242224014034,12.631279033195014,4.174163755515725,-0.6836927627320087,-12.267769658183225,6.515425868367743,-5.801350417759959
3355,8314.497774414505,0.00013789043,-0.0006557023,0.00075943954,3.868852313204587,-2.2537645963172057,-4.296413944612567,15.664428025564447,2.454718508869225,1.3991826844775082,-14.25693221076841,8.478536187386338,-7.550054020355887
3360,8314.497774414505,0.00016908176,-0.00053852436,0.000610938,2.669248241189524,-2.6531356162310207,-4.528339216958983,18.534980141303407,1.255441292909997,3.0586173750324264,-15.927880106484793,10.077184564789489,-8.97756352297641
3365,8314.497774414505,0.0001686012,-0.00039212097,0.0004497949,1.3008993622065814,-3.2207302622124647,-4.529579625938339,21.15981121935065,0.5775111182235131,4.065041362240991,-17.184362297679456,11.322708994839898,-9.982747022453378
3370,8314.497774414505,0.00013966698,-0.00023271302,0.0003027717,-0.36541125642496036,-3.910817429583995,-4.252969838477355,23.587560656987172,0.3303181799148436,4.318737173391453,-17.945800884756004,12.259988818744544,-10.513052835522316
3375,8314.497774414505,8.006475e-05,-8.681396e-05,0.00020155651,-2.4709277260258036,-4.57882495022991,-3.7424652745127958,25.89881313651594,0.3017398197659307,3.862925399091508,-18.15153668549288,12.956574731795058,-10.567745828273686
3380,8314.497774414505,-1.1721071e-05,1.981918e-05,0.00017504349,-5.042397657572548,-4.940035245054469,-3.0976988418430835,28.084060043130286,0.12999650745154145,2.8369045116195197,-17.765313664311236,13.489527954972232,-10.186491583004894
3385,8314.497774414505,-0.00012516243,7.926827e-05,0.00023388596,-7.923836919529532,-4.623291805925556,-2.402069681908614,29.98157827439454,-0.6298946587419456,1.3852976523993252,-16.781392247221497,13.932675452776838,-9.430514051630084
3390,8314.497774414505,-0.0002406915,0.000104139086,0.00035520844,-10.76498416923958,-3.360233773456139,-1.6498927567906492,31.27214117407275,-2.3051642790931144,-0.4321311496643272,-15.230807886784591,14.344886877358139,-8.365262175175513
3395,8314.497774414505,-0.0003432916,0.000102133556,0.0004923166,-13.055936175427162,-1.1895526278900888,-0.7429339026946025,31.515602248724555,-4.889416031907563,-2.6546151511812672,-13.183316996202906,14.758457389513413,-7.049736931701987
3400,8314.497774414505,-0.00042307907,5.4437576e-05,0.00061178766,-14.332396648270775,1.5143439913148082,0.3852105353346642,30.349579500332858,-8.00381423637442,-5.299693448449165,-10.740833854495635,15.16895915180669,-5.532803267968331
3405,8314.497774414505,-0.0004705201,-5.2126197e-05,0.0007093296,-14.464503441587551,4.214918203818661,1.6018440998653032,27.76445434532807,-11.067357388072892,-8.195570285648518,-8.023602126015303,15.53192783861744,-3.8535598875607615
3410,8314.497774414505,-0.0004834684,-0.00018208874,0.00078559166,-13.660356946871145,6.417661302773331,2.5533110043527643,24.091581321728984,-13.510004803899172,-10.957980883883597,-5.154875226422574,15.771832287749591,-2.0426159092751117
3415,8314.497774414505,-0.0004742972,-0.00027110393,0.0008299002,-12.212696243309876,7.789847989849795,2.8073863521624673,19.738441394431078,-14.912648678256588,-13.13131310420717,-2.249396058950937,15.802289547229181,-0.12335913707668844
3420,8314.497774414505,-0.00046621537,-0.00028029757,0.0008274343,-10.32143993082853,8.203222899777165,2.050352604672554,15.005122273089103,-15.073383599503266,-14.382976714815548,0.5926666982394995,15.549649808007986,1.8853385465734096
3425,8314.497774414505,-0.0004787363,-0.0002166341,0.0007667811,-8.090976888175174,7.734579314557186,0.25194712666987606,10.081240573979915,-14.026769109818268,-14.663494335130192,3.2860856382739607,14.97167886198588,3.9642617292736455
3430,8314.497774414505,-0.0005090606,-0.000108237386,0.0006404632,-5.5981690994008035,6.652954125565293,-2.2952203329784595,5.118187597074308,-12.040892715091466,-14.241119527334508,5.756330809117514,14.067427882347717,6.089054372426989
3435,8314.497774414505,-0.00052435836,2.5399147e-05,0.00044509885,-2.9349413325030413,5.366808662821631,-5.116159069644453,0.2770108875648498,-9.564569721297538,-13.560171678898893,7.934279924773305,12.87725015349736,8.229044798983313
3440,8314.497774414505,-0.00047689702,0.00017713514,0.00018469058,-0.22354355978994317,4.266424229060567,-7.7666789335214315,-4.25440285126924,-7.060205732577198,-13.031988576633143,9.75429592468384,11.473270676694142,10.35138150858053
3445,8314.497774414505,-0.00033152645,0.0003421107,-0.00012593895,2.3667254973375007,3.5068365053133217,-9.942273236881844,-8.247236439636158,-4.77049022271003,-12.933852319987768,11.156860666331278,9.943142905269841,12.428839481499168
3450,8314.497774414505,-8.765867e-05,0.0005141659,-0.00045890833,4.614491234399355,2.8983085958292123,-11.456954278471782,-11.430954091419963,-2.5917643427336765,-13.438348045171221,12.092812826231631,8.372944697583648,14.448016439955403
3455,8314.497774414505,0.00021595588,0.00068636984,-0.0007701584,6.270583887566789,2.0341391428640687,-12.204628831195548,-13.520525488509424,-0.18999989179646892,-14.656326415283845,12.526292071198379,6.835349738662105,16.413669155515684
3460,8314.497774414505,0.0005170264,0.00084520876,-0.0010048463,7.115448611203208,0.6079255258931422,-12.175561542868051,-14.278817281476123,2.684582062936534,-16.613473724753163,12.439719393817478,5.38698156675548,18.341748939059258
3465,8314.497774414505,0.00075353554,0.0009659893,-0.001120448,7.0475536505369,-1.3380561717373443,-11.480779104449285,-13.618909299140704,5.940445501879005,-19.198585030361897,11.847706256649806,4.077099533735804,20.232077651973455
3470,8314.497774414505,0.0008819331,0.0010219244,-0.0011113738,6.159329515413009,-3.460289587021771,-10.301555044335798,-11.695589886155993,9.177267618591578,-22.175459402601653,10.812611143818623,2.9625110379462276,22.02972806382219
3475,8314.497774414505,0.0008877648,0.0010001878,-0.0010124473,4.736310973294638,-5.370630283595029,-8.785001897134604,-8.89714178422572,11.936230231565427,-25.274045309693207,9.437181549165812,2.1138890283497154,23.611760858587118
3480,8314.497774414505,0.00078539946,0.00090836483,-0.00087785855,3.170807845152484,-6.8376733152132605,-6.99981985524002,-5.720719095755963,13.914017144257379,-28.27389692981265,7.826262121176962,1.6031455332582696,24.82643021255604
3485,8314.497774414505,0.00060598477,0.00076794793,-0.00075098756,1.8273354762245804,-7.806919523415354,-4.990619430381884,-2.5996880983838198,15.004928658190327,-31.01496818863702,6.048703675028204,1.481480429651696,25.55830119472536
3490,8314.497774414505,0.00038355927,0.00060278166,-0.0006449697,0.9185183288541524,-8.311885472140284,-2.844451046350258,0.2235722971373546,15.225440987561878,-33.366610737884145,4.134260421037595,1.7659342232597046,25.76377569218654
3495,8314.497774414505,0.00014883059,0.00043003113,-0.000547983,0.4691434182064027,-8.399875349662262,-0.7010333835257543,2.705942157061254,14.640110356297196,-35.204231224028845,2.1012654011873897,2.4392550872377106,25.457979050431977
3500,8314.497774414505,-6.959527e-05,0.00026032823,-0.00044845996,0.3946830748141297,-8.111426167319815,1.279069211314237,4.898548560582746,13.33553449315023,-36.40796448284042,-0.01688058033965678,3.455381937321021,24.681609764887767
3505,8314.497774414505,-0.00024581028,0.000101662205,-0.00035776303,0.6168796500574152,-7.472833606878931,2.9540536648803766,6.825528674538975,11.406901676361127,-36.87832269677589,-2.16605681122297,4.745422297926437,23.476983463074948
3510,8314.497774414505,-0.00036065248,-4.162627e-05,-0.0003105043,1.1063491181089558,-6.493224244621751,4.225725742730248,8.45180176556828,8.94850501625897,-36.55145305059582,-4.281799042578368,6.224209636265755,21.87844160103466
3515,8314.497774414505,-0.00040559325,-0.00017278665,-0.0003455291,1.8232701494494163,-5.205769668564836,5.048077565810928,9.75692790747847,6.088071439464875,-35.40934470099331,-6.303846359416693,7.797188596121146,19.913981344801655
3520,8314.497774414505,-0.00038284576,-0.00030081338,-0.00048159625,2.6408645154229076,-3.7377514158676153,5.420514387286204,10.821311013704626,3.05036331326355,-33.482498792673724,-8.185824126430871,9.366878179270884,17.614698357566127
3525,8314.497774414505,-0.00030478742,-0.0004283419,-0.0007011113,3.3637315396604377,-2.316102204315621,5.335478254917945,11.806985125924246,0.15589136455910246,-30.80785166765659,-9.894365407228234,10.839701135335076,15.025087375978519
3530,8314.497774414505,-0.00019692004,-0.00053853577,-0.00095215224,3.861671807591409,-1.1590156532862694,4.705609790053387,12.812895786546495,-2.294666832212351,-27.36080470570292,-11.398216260051468,12.133172654606486,12.207908717332216
3535,8314.497774414505,-9.4611176e-05,-0.0005981359,-0.0011687791,4.205317583158393,-0.35055521427298153,3.412452958760951,13.72602715515493,-4.1520517581133385,-23.10112236504633,-12.654993368323685,13.182097269398236,9.241383273007859
3540,8314.497774414505,-1.6424627e-05,-0.0005826107,-0.0013000605,4.642716625053726,0.1752213584944453,1.471584709568817,14.238452498473613,-5.43782278548806,-18.129454062426376,-13.60481778917534,13.942091374310285,6.210583336504684
3545,8314.497774414505,5.0391114e-05,-0.00049551454,-0.0013325572,5.390514417996672,0.5523732494433257,-0.907060966402895,14.060625297697683,-6.262355004202072,-12.73729616776259,-14.174788231470357,14.389471734191494,3.1970710908197075
3550,8314.497774414505,0.00011875181,-0.0003605625,-0.0012875731,6.429161969842897,0.8855436342667871,-3.357555783744573,13.1392211781167,-6.724507789516247,-7.360432533735222,-14.292031888046095,14.518454079830581,0.27070264522514176
3555,8314.497774414505,0.00017842842,-0.00020380534,-0.0011946472,7.491053082726938,1.2052739370513788,-5.390839756115127,11.68505449514122,-6.863751156513356,-2.541927270801481,-13.899756569615475,14.337967281345874,-2.51451877079056
3560,8314.497774414505,0.00021208664,-4.3026568e-05,-0.0010633183,8.237668516967021,1.4885881718758807,-6.5166186560506665,10.009634210464341,-6.680205684092836,1.1905975993775955,-12.970951852381463,13.871107633923776,-5.121264771461243
3565,8314.497774414505,0.0002181158,0.000110952176,-0.00088028074,8.450295494528762,1.67140323042563,-6.436674600523218,8.342505189360951,-6.150724890208404,3.5180955952845165,-11.516449654143853,13.158811373279269,-7.528706943169916
3570,8314.497774414505,0.00021657649,0.00024638616,-0.0006371562,8.074704531588866,1.6341481034718068,-5.175177190916401,6.788126521769285,-5.220515435280641,4.4604422446280765,-9.586480126428848,12.265856752455532,-9.732550879392175
3575,8314.497774414505,0.0002356783,0.00034742762,-0.00035398843,7.157827327545891,1.2473957334253554,-3.079573798158634,5.385354280009763,-3.8502533188610855,4.3752749977137215,-7.266830403057665,11.282346915795305,-11.742986813570706
3580,8314.497774414505,0.0002921882,0.00039891867,-7.011944e-05,5.778331237258743,0.4980520583297672,-0.63838166891739,4.169318319140856,-2.1320513378713253,3.769017579925138,-4.671298176444962,10.313488661406272,-13.577921417826687
3585,8314.497774414505,0.00038528506,0.00039554204,0.00018577804,4.013215712060645,-0.4364101242432754,1.7681363165486639,3.194411763691149,-0.34295721831213033,3.0377147928446453,-1.9312759899749485,9.458856677385597,-15.253136802911492
3590,8314.497774414505,0.00050406513,0.00034525487,0.00040625973,1.9557203488875698,-1.2567470236578175,3.9232214790847877,2.5030660769215123,1.1447342653046695,2.404225692458435,0.817565045688698,8.79150202931498,-16.77473303846566
3595,8314.497774414505,0.0006345054,0.00026984073,0.00058171386,-0.2582000747424731,-1.6732235122368824,5.678216414717353,2.0841698646571416,2.005438606233022,2.01236454615342,3.450381565961779,8.347274127361857,-18.137866550655623
3600,8314.497774414505,0.00075540546,0.0002061225,0.0006851893,-2.4653343652098387,-1.5017493415404264,6.920945866166479,1.8753350147279528,2.055272169429464,1.9622352345284986,5.866350281444228,8.1259664309365,-19.33046642842894
3605,8314.497774414505,0.00083726825,0.00019585744,0.00069346186,-4.487395855285269,-0.7226321422464483,7.6072579879712805,1.7674102469485282,1.3031574839570572,2.282993115277221,7.996336150664263,8.098963960907103,-20.337536489954104
3610,8314.497774414505,0.0008581773,0.00026236114,0.0006068978,-6.137168580586132,0.5263526991724117,7.7574531002485685,1.6092937833471836,-0.06522039912660652,2.9390897330339234,9.804225268967405,8.218357079644306,-21.143828188763322
3615,8314.497774414505,0.00081963796,0.00040001632,0.0004437133,-7.2835950380322005,2.0508352583814027,7.4055530989592455,1.2768148123758332,-1.7972954433334052,3.8831981784804617,11.283130947654117,8.425949791821164,-21.73603656736052
3620,8314.497774414505,0.00074729935,0.0005811667,0.00023016123,-7.906425504308556,3.6815963293150613,6.534300435351071,0.7349907335518315,-3.6643824570800456,5.124401476072172,12.447785393077483,8.662275628899927,-22.105987128458985
3625,8314.497774414505,0.0006776119,0.0007620597,-5.5610953e-06,-8.05447829632247,5.257664066851566,5.053833353393458,0.007020216063984286,-5.453021737097422,6.75247087519878,13.323808985173798,8.87484719581892,-22.253589319124536
3630,8314.497774414505,0.0006335824,0.00088970654,-0.00024060476,-7.78301512416145,6.58562731074503,2.8966515453087425,-0.8764412567153572,-6.930446981217661,8.842860837830676,13.935807472119393,9.024309166981876,-22.186797486332793
3635,8314.497774414505,0.0006092948,0.0009222518,-0.00045961625,-7.162661416961767,7.443448078887149,0.1914339332018069,-1.8594169600529726,-7.851818277178513,11.27864738106231,14.298429068011444,9.087859398710972,-21.917366157359744
3640,8314.497774414505,0.0005817766,0.00085327675,-0.00065073156,-6.319039423335181,7.615094886229917,-2.6653243716116037,-2.819483952580545,-7.9958757799230575,13.67158668365968,14.414874130089572,9.060269868637189,-21.453547317812294
3645,8314.497774414505,0.0005355935,0.00071596325,-0.000803817,-5.412689962377027,6.939840258589674,-5.1448643402961505,-3.59527231723236,-7.21298487453932,15.490142321566367,14.284313117365805,8.952633488516886,-20.792562735180788
3650,8314.497774414505,0.00047249912,0.0005659214,-0.0009095448,-4.560747186998907,5.364543394676137,-6.803196000267887,-4.0770201825745485,-5.472522319182096,16.27236323069096,13.914118129564429,8.78746809577854,-19.916452135989157
3655,8314.497774414505,0.00040171106,0.00046106745,-0.0009582049,-3.7729593804069568,2.984507385084134,-7.406696176285292,-4.27951267586754,-2.8936135194238846,15.754789572837904,13.328822742914731,8.588595247260972,-18.79537761457162
3660,8314.497774414505,0.00032297475,0.0004400801,-0.000945401,-2.9452966948119697,0.08530864105282587,-6.941846436884333,-4.348141611316478,0.2273817482124283,13.894734067517998,12.569788797961275,8.36679833896881,-17.400171890263877
3665,8314.497774414505,0.00021905742,0.00049971737,-0.00088395673,-1.9144288121315016,-2.827282885632167,-5.558920613815388,-4.495697284505822,3.3994944969741483,10.831751081760885,11.686476773443188,8.10727721616524,-15.720114583309837
3670,8314.497774414505,7.561691e-05,0.0005944477,-0.0008070273,-0.5577312060085946,-5.096070011703569,-3.4947862365276876,-4.8915749710860394,6.007934210319582,6.823158272566936,10.725657002279094,7.767624806431851,-13.775655915989987
3675,8314.497774414505,-7.874756e-05,0.00067073345,-0.0007528632,1.1102667243649362,-6.16345504807091,-1.0740312746254115,-5.5584821937838145,7.551594567657591,2.242667730413228,9.724566279291084,7.291349448047299,-11.615920565440526
3680,8314.497774414505,-0.00017675235,0.0007057368,-0.0007395984,2.8886881231992616,-5.913958851616053,1.185608142545135,-6.321398766692375,7.960812957163946,-2.331960016938539,8.70906154638118,6.632634632189475,-9.300932385900733
3685,8314.497774414505,-0.0001913402,0.0007093053,-0.0007582254,4.412986691484565,-4.720590752422732,2.6631795695705307,-6.831082579191512,7.620951907109521,-6.2299828538276785,7.694446984324658,5.779127495729085,-6.880481015636389
3690,8314.497774414505,-0.0001606177,0.0006968778,-0.00079237483,5.285916181219382,-3.0605107712769044,3.03560714828771,-6.696523605168426,6.979544719470692,-9.099375501321123,6.686958430035647,4.760454734420763,-4.38351624272785
3695,8314.497774414505,-0.000117422416,0.00068256713,-0.0008248621,5.267688298867159,-1.2438933963864205,2.450136402824029,-5.677043461167285,6.283155507980696,-11.07539612659425,5.685706243361836,3.640226366818525,-1.8220250201709254
3700,8314.497774414505,-6.122561e-05,0.0006843423,-0.0008272344,4.41147510612065,0.5428870043391276,1.2876273938975658,-3.8207612218494806,5.638210143763307,-12.531180449824447,4.685636990946422,2.498391105598558,0.7962681374149421
3705,8314.497774414505,1.40158245e-05,0.0007162524,-0.0007676168,3.0749790888294397,2.170182725806943,-0.11472013916383617,-1.4809380981283953,5.096370451564417,-13.786499664507478,3.6823097816949826,1.4129350536359204,3.453934688513316
3710,8314.497774414505,9.825082e-05,0.0007759827,-0.00063899555,1.785964580514718,3.559366381508287,-1.5652408516677667,0.8119216697553915,4.673884452312541,-14.996035936986935,2.6784646383593467,0.44623728219835335,6.113991651777965
3715,8314.497774414505,0.00017005567,0.00084220374,-0.00047293713,1.0335417515743925,4.6639641015930025,-2.9866960824644764,2.552675517311725,4.37926929802151,-16.17820133510795,1.6901338289016534,-0.3637450037556387,8.717612373241778
3720,8314.497774414505,0.00021308275,0.0008829496,-0.00031938995,1.1074615075631464,5.43910170689864,-4.3683697900766845,3.420504157809191,4.249682218481287,-17.269410090846023,0.7483855601812506,-1.0092951643071029,11.190494818037465
3725,8314.497774414505,0.00022569743,0.0008743425,-0.00021437043,2.033518229361124,5.844830665081961,-5.729970692008209,3.3478032645065134,4.349891198468944,-18.171281709450692,-0.10497028541527431,-1.5152330013986548,13.453967170156162
3730,8314.497774414505,0.00021960404,0.00081405503,-0.00016430973,3.594466436782585,5.871273872674781,-7.074084671671443,2.5067464892371034,4.743148527768964,-18.806976460688375,-0.8248614095292028,-1.9349337459314029,15.433776050289463
3735,8314.497774414505,0.0002138554,0.0007159563,-0.00015608995,5.433145484142204,5.5395226192189035,-8.353964148575612,1.212279629206809,5.478434280818033,-19.155713517743912,-1.3690735948121613,-2.338468701436569,17.06239276477733
3740,8314.497774414505,0.0002281987,0.0005933563,-0.00017658975,7.209479558016954,4.876791969872418,-9.489248461736423,-0.23194186838294395,6.598217762013593,-19.23547730985713,-1.7011861383007814,-2.795521444644466,18.27744080178035
3745,8314.497774414505,0.0002768622,0.00045246386,-0.00021827954,8.729521416583356,3.919547085947986,-10.395360852743321,-1.6611772869083676,8.119025060157654,-19.073501118721946,-1.791992304562025,-3.3590838713864755,19.021577370671906
3750,8314.497774414505,0.0003677831,0.00030235254,-0.00026972784,9.969266851800983,2.7713473208199044,-10.98972370356816,-3.0716544570979227,9.963414774261835,-18.703514778867728,-1.6212607348416546,-4.055273759819327,19.245953799990247
3755,8314.497774414505,0.00050641573,0.00016582658,-0.00031188168,10.994861973774295,1.6653377038377126,-11.207110287707762,-4.539039147292116,11.895280393586372,-18.1555798333696,-1.1794713443151172,-4.881129604866372,18.915405379412704
3760,8314.497774414505,0.00069364713,7.121467e-05,-0.00032810902,11.855325263418324,0.9451534150424319,-11.043205181019145,-6.11075384070968,13.543093962349378,-17.41716143124843,-0.4682199839035639,-5.808759159265037,18.0130821873108
3765,8314.497774414505,0.00091685104,2.9062256e-05,-0.000312109,12.509483002434552,0.9342081417338246,-10.564867647858334,-7.734345379926841,14.538170260046247,-16.427162827059263,0.5012138063074749,-6.792890482809755,16.544745770749582
3770,8314.497774414505,0.0011473257,2.1004405e-05,-0.00026442212,12.799640722648308,1.7691327794958394,-9.85060984693584,-9.23385625892219,14.690291973259335,-15.141021961916824,1.7105672567458319,-7.779936627339561,14.544346865012784
3775,8314.497774414505,0.0013481358,1.7840124e-05,-0.00018746058,12.491835587966323,3.317158190758482,-8.920216206360891,-10.35380615039426,14.080085306271101,-13.607284628653659,3.13832255830681,-8.717755333811736,12.080215708702752
3780,8314.497774414505,0.0014832444,4.470843e-06,-8.863596e-05,11.398358052904785,5.222462724457136,-7.713174295092102,-10.88585377267113,13.022039909537021,-11.991253050593812,4.763847695818241,-9.565014390260554,9.257142498719045
3785,8314.497774414505,0.0015246717,-1.6900345e-05,1.44570395e-05,9.501054685405522,7.015627709515092,-6.125417757552639,-10.794424456747166,11.962263114274798,-10.531806264722107,6.569721915375394,-10.298402637781919,6.209939436936994
3790,8314.497774414505,0.0014626434,-4.252622e-05,0.000102844286,6.974992397455497,8.21950518106255,-4.1001899847603624,-10.238133003159547,11.37652369938322,-9.436986827973746,8.53949274149823,-10.916540538688647,3.08989219699376
3795,8314.497774414505,0.0013139969,-7.889083e-05,0.00017935531,4.140956082224892,8.470784023952865,-1.7294424131020776,-9.515233236660734,11.649252425680146,-8.767952210648295,10.650629202364202,-11.440548276524392,0.05010974980265992
3800,8314.497774414505,0.0011174972,-0.00013675744,0.00027669364,1.4138765506104563,7.671701894821444,0.7323290380038827,-9.003341974446943,12.919064343584154,-8.412314587767543,12.865817374544404,-11.91127796219666,-2.76729951123255
3805,8314.497774414505,0.00091312896,-0.00021791644,0.00042753472,-0.7808148133444606,6.07750861158579,2.969929967180434,-9.069336518022414,14.984125242842389,-8.172665138630766,15.12650339550425,-12.382145850601994,-5.2445495913807765
3810,8314.497774414505,0.0007231242,-0.0003108963,0.0006227146,-2.1497852331558365,4.199140301130091,4.720231582704656,-9.925412482381162,17.386581529413057,-7.864117729204804,17.351549614073576,-12.906234039265879,-7.303398574785235
3815,8314.497774414505,0.0005538897,-0.00039512053,0.00080790883,-2.646404399023578,2.5731398757883195,5.819873298579552,-11.52014399245595,19.625293108601078,-7.3493027483552416,19.442900124443497,-13.518944880440582,-8.917855133861876
3820,8314.497774414505,0.00040879336,-0.00044861247,0.0009210261,-2.465544593647775,1.5841642568223957,6.22866523273413,-13.555467110086411,21.316926586953823,-6.557863729184377,21.29736369342669,-14.221602658889648,-10.11808579927586
3825,8314.497774414505,0.0002939168,-0.00045660808,0.00092769443,-1.952976348820795,1.4003257049292641,6.059003137526162,-15.590142975826119,22.253072827675254,-5.523082760836315,22.819471245541592,-14.973910029252915,-10.98320445351058
3830,8314.497774414505,0.00021876689,-0.00041509324,0.000831592,-1.5006702430655254,1.9729619610692226,5.571458714018519,-17.153365726979377,22.406804172390906,-4.395296713236082,23.93038769803485,-15.70027781462272,-11.62344588326917
3835,8314.497774414505,0.00019776744,-0.00032625083,0.00066701125,-1.4495490516273835,3.088867525434898,5.081946545216198,-17.84898254737086,21.89887674187375,-3.3771415619878145,24.57488311222648,-16.30825612501689,-12.1520887267707
3840,8314.497774414505,0.00024238574,-0.00019055475,0.00048100622,-2.0130818558027217,4.472069661143314,4.782782268362354,-17.442492525840088,20.91952655276654,-2.578024409578764,24.73192601571924,-16.712107903525297,-12.652041771320029
3845,8314.497774414505,0.00034341065,-1.07001315e-05,0.00031231972,-3.2379710074237495,5.882742677519992,4.601299237228233,-15.91195828074446,19.651375004097275,-1.8972973171368883,24.42628065563173,-16.854629503068512,-13.151285616042543
3850,8314.497774414505,0.0004652092,0.00018942835,0.00018040286,-4.992842997475219,7.148505066517238,4.258112067201438,-13.460110960227343,18.252509379692448,-1.0834583689394988,23.729305114337933,-16.721526187911643,-13.621937322359404
3855,8314.497774414505,0.00056516455,0.00035952943,9.002316e-05,-6.995053517090111,8.13366500963398,3.497014149780881,-10.472113475339153,16.8880354175283,0.059094878178965526,22.743518320764508,-16.3422119792101,-14.003392672160805
3860,8314.497774414505,0.0006217608,0.000445898,3.7042097e-05,-8.933253918619796,8.734805720566648,2.2445140451357304,-7.370450614250458,15.71845420795416,1.542986137446686,21.58005610231436,-15.773771568719662,-14.234783695568723
3865,8314.497774414505,0.0006427154,0.00041408246,6.4631745e-06,-10.640258278528545,8.930685996892272,0.5830433429703419,-4.425093111779361,14.823434482289663,3.250244715127609,20.341703006016417,-15.074632178928136,-14.280571377670665
3870,8314.497774414505,0.0006515552,0.00025660743,-2.4252175e-05,-12.159379411867105,8.78050826053309,-1.322855464483581,-1.6792626172908887,14.18170146838856,5.016977026669601,19.114993707226915,-14.28272107941461,-14.141405028893734
3875,8314.497774414505,0.00067581894,-3.7240527e-06,-7.101655e-05,-13.651336115230135,8.338323158499726,-3.2487378265165887,0.9622357599829314,13.750539110732639,6.652195054258565,17.965452140871147,-13.4093735803342,-13.850740204423943
3880,8314.497774414505,0.0007403344,-0.00031255797,-0.00012956963,-15.21577415002501,7.59199738324728,-4.921608823157583,3.560987678468436,13.535539084541774,7.9364709500708095,16.931138003300532,-12.448047794566943,-13.462144925179615
3885,8314.497774414505,0.0008562583,-0.00059641036,-0.00017556922,-16.735194337989,6.492328602687257,-6.044239654323263,5.994821495665843,13.575633528247813,8.631000751257298,16.016724502548698,-11.388473808555998,-13.03404406379983
3890,8314.497774414505,0.0010079485,-0.0007920359,-0.0001774536,-17.849495198786812,5.028730245057295,-6.341701860191478,7.9325043546296925,13.878999397659932,8.511314346455755,15.193342281037134,-10.228241375650894,-12.616895550014906
3895,8314.497774414505,0.0011481711,-0.0008764142,-0.0001141859,-18.098855014612113,3.2814367536096594,-5.67108290424332,8.969020693056432,14.3768844643675,7.467637648172325,14.406185885044634,-8.978833329947289,-12.24383772759453
3900,8314.497774414505,0.0012133153,-0.0008716796,1.0442562e-05,-17.13363048842983,1.4174686423915315,-4.158205666609518,8.82224349168892,14.927802145950583,5.634873901354053,13.58773863849734,-7.665782964992783,-11.923951067704053
3905,8314.497774414505,0.0011605667,-0.0008179389,0.00016487569,-14.847796720930985,-0.3746923708992185,-2.1850427513574857,7.451548628888404,15.378242153152492,3.3770944711634794,12.672599863934979,-6.324061687276064,-11.639334374366314
3910,8314.497774414505,0.0009957078,-0.0007435235,0.00030257355,-11.395025638061254,-1.9776825552277373,-0.16064470485545712,5.06157548745351,15.648353231305194,1.0621103612918743,11.609802070322134,-4.991182640908619,-11.34874818722588
3915,8314.497774414505,0.00076289644,-0.0006592345,0.0003809432,-7.139531639948456,-3.353667586971505,1.708511591451298,2.046666873569946,15.73389885124034,-1.1574854179950378,10.369216748703423,-3.700743284819274,-10.998308578255688
3920,8314.497774414505,0.0005144211,-0.0005598275,0.00037289245,-2.62708382163508,-4.4177875947667875,3.47209965719847,-1.0378703777513616,15.57567668477914,-3.384441827719642,8.941306218092965,-2.478401182085456,-10.534940303868353
3925,8314.497774414505,0.00029062247,-0.00042379793,0.00027488184,1.416440826966226,-4.939328675786465,5.32843709743716,-3.47306391557676,14.959610830911693,-5.85997300388745,7.332975229893294,-1.340794251958638,-9.915746489670283
3930,8314.497774414505,0.00012255617,-0.00023114494,0.00011062534,4.195793203670763,-4.671856508723659,7.422280113230528,-4.4829022861248555,13.648127432431641,-8.75982061148473,5.56346140874945,-0.29678253261294785,-9.1097415866748
3935,8314.497774414505,4.2102707e-05,3.3205888e-06,-8.366561e-05,5.1461769253469525,-3.63981605020731,9.648089597455995,-3.53148718492399,11.669308651267048,-11.999036796833899,3.6616623932523593,0.6499953287332181,-8.096334768256863
