Step,Volume_A3,P_yz_eV_A3,P_xz_eV_A3,P_xy_eV_A3,J_Na_x,J_Na_y,J_Na_z,J_Cl_x,J_Cl_y,J_Cl_z,J_Mg_x,J_Mg_y,J_Mg_z
52330,7538.604513934058,-7.368912e-05,-0.0006355127,0.00021494942,9.943993321285205,-9.83766158183244,-18.45241686377849,-6.618071779729501,9.880794513294866,-3.438829859935799,-1.6683535130335256,8.072239377481313,7.69086057410213
52335,7538.604513934058,-0.0003142724,-9.988285e-05,0.0004274746,10.27235911927707,-10.03673317843459,-15.927504516830961,-13.992554607989216,8.903193731458494,-2.414784163890298,5.377763703416986,9.248911773804146,4.141902130778628
52340,7538.604513934058,-0.00056568533,0.00038094417,0.00070154807,10.408155521174168,-10.126218900737515,-13.195463323236613,-20.770201183079543,7.625699699882727,-0.8996369031726537,12.019613964507425,10.615891375422507,-0.10528645925179214
52345,7538.604513934058,-0.0008343214,0.00071708043,0.0009989219,10.380747994528036,-10.141878370746783,-10.421835833205837,-25.961485040631302,6.396879268711029,0.37665092846443393,17.238305074781884,11.860371519218464,-4.155201591364591
52350,7538.604513934058,-0.0011117131,0.0008578479,0.0012573164,10.281914425106123,-10.126832230062066,-7.788261142550158,-28.833602474066346,5.558608613714581,0.7600739218735539,20.209256140130226,12.683596174607377,-7.172199704730435
52355,7538.604513934058,-0.0013712302,0.00076510303,0.0014080358,10.228436650753764,-10.120365860982933,-5.450572538204042,-29.194406044928463,5.403751737012966,0.00747024452655265,20.623537322928954,12.831986588575091,-8.757285041635175
52360,7538.604513934058,-0.0015845681,0.00043441172,0.0014148046,10.29366064267376,-10.143697890014666,-3.5006422552777563,-27.452833380439905,6.2325680823492,-1.5312157475279706,18.816740837545424,12.026502096738113,-9.168529502569717
52365,7538.604513934058,-0.0017576793,-4.2281343e-05,0.001325066,10.464299145241938,-10.195924722480415,-1.9558407095845665,-24.26858295582023,8.213611630428677,-3.1632209697639597,15.46185207090521,10.097685559307145,-9.081325929083238
52370,7538.604513934058,-0.0019004453,-0.0005252516,0.0012363929,10.652871464553726,-10.263868874091715,-0.7802125401302815,-20.13268933728868,11.150758150947883,-4.3087245727732375,11.13738656064261,7.228483375281943,-9.111450502971554
52375,7538.604513934058,-0.001975802,-0.0009342971,0.001212255,10.7428346181259,-10.333664957262956,0.08111097722404015,-15.329275192770904,14.563387143037474,-4.701904125053582,6.244009091646785,3.8856504450705005,-9.579594453915622
52380,7538.604513934058,-0.0019239852,-0.0012771741,0.0012522215,10.630523137306199,-10.392369619661624,0.6750929021692249,-10.130577249021187,17.933280697220376,-4.411160921030711,1.157622492483548,0.5744619179204218,-10.464319335852187
52385,7538.604513934058,-0.0017170565,-0.0015997379,0.001306838,10.248511098550779,-10.419866542655656,1.03245966979385,-4.954208759101488,20.82726382701065,-3.7538361070076975,-3.6367341396938215,-2.2920241540009494,-11.479011219404773
52390,7538.604513934058,-0.0013797418,-0.0019248717,0.0013027065,9.573336546789477,-10.378243901857788,1.1769302281937666,-0.32982704912664407,22.96673523723138,-3.133429521756949,-7.585941610067771,-4.473117872944835,-12.243887992920195
52395,7538.604513934058,-0.0009688316,-0.002230749,0.0011865069,8.623666033556194,-10.207242716733164,1.1421951433877495,3.293912099647927,24.301490554146486,-2.930845112754782,-10.260010181776401,-5.978874011012063,-12.411737256605837
52400,7538.604513934058,-0.00054223934,-0.002469548,0.000973634,7.451713558650197,-9.833714669064651,0.9860112593088219,5.693006584765459,24.93374118590206,-3.4448617675064606,-11.487152148273985,-6.984652573347826,-11.741536880445627
52405,7538.604513934058,-0.0001495285,-0.0025923734,0.00074895,6.130055186775252,-9.197141756379096,0.7944364761661804,6.858173293922813,24.943728075050675,-4.806458931609392,-11.33066088833521,-7.631212433090236,-10.188364861666477
52410,7538.604513934058,0.00016272596,-0.002560565,0.0006149359,4.738210252748077,-8.281059961092073,0.6690155842680783,6.887482263492488,24.338380469381146,-6.937056979949235,-9.968125565755418,-7.94194700182151,-7.932345708907367
52415,7538.604513934058,0.0003549791,-0.0023618173,0.00062850356,3.3523114648814687,-7.131082796327063,0.6925613689401025,5.91867602722137,23.124298487641564,-9.592370973611507,-7.613420771397884,-7.877842351069826,-5.300577140750382
52420,7538.604513934058,0.00041505584,-0.0020273565,0.0007688563,2.0379247574819335,-5.845221643142394,0.8831060478642994,4.192193166753855,21.350731339317342,-12.427150952714184,-4.572551096519692,-7.390136504021479,-2.656341967102624
52425,7538.604513934058,0.00037335508,-0.0016195208,0.00096332433,0.8448262522615284,-4.540775514246887,1.1639797620247065,2.144817920504426,19.053421563553332,-15.091434396858714,-1.3320774819797412,-6.39727251088288,-0.27293231820177244
52430,7538.604513934058,0.00028425944,-0.0012005175,0.0011468735,-0.19654045845893797,-3.316073496293942,1.378350911198237,0.37062298523320103,16.206608102548554,-17.369613184205136,1.483484358061742,-4.775161234275851,1.790875144324029
52435,7538.604513934058,0.00018881475,-0.00082161865,0.0012875792,-1.0747812099253036,-2.2217111546224277,1.3480829765049807,-0.5728877447027543,12.800895019529783,-19.251773343102144,3.3052359051150244,-2.463810500215454,3.703303177614809
52440,7538.604513934058,0.00010688291,-0.00053150463,0.001365337,-1.7889386157585516,-1.2484083095650949,0.9412227396406765,-0.4010842650960066,8.97185980480289,-20.837927538222033,3.8475902503784702,0.39192192980454466,5.69631802988378
52445,7538.604513934058,5.4964097e-05,-0.00036809064,0.0013602348,-2.3296465675048514,-0.33630060581617993,0.10853323841193507,0.7626134094397905,5.041654378769531,-22.125582515869922,3.224599969544853,3.4100196933363858,7.816662623029781
52450,7538.604513934058,3.7546917e-05,-0.000332233,0.0012746075,-2.6600396250542246,0.5954194760897709,-1.1186949922320264,2.4572244957223206,1.4330125239620308,-22.91325300119965,1.8603818806811434,6.0869411229873585,9.831561475605932
52455,7538.604513934058,1.9999434e-05,-0.00038025327,0.0011477056,-2.7144643806641646,1.6120983666451112,-2.6506041695855798,4.156962556467716,-1.5029700178666738,-22.98498126195804,0.21506874788674435,8.006244689903273,11.435198976301118
52460,7538.604513934058,-5.6084293e-05,-0.00044827792,0.0010326412,-2.4225493499507387,2.741376404806031,-4.363459902466178,5.560568836179025,-3.6259702226735593,-22.322284156730205,-1.4804523433152095,8.99996729094028,12.485357752214705
52465,7538.604513934058,-0.00022277147,-0.00047398894,0.0009628189,-1.745507443198246,3.97629389170197,-6.123572352197601,6.6615670687712765,-5.026024567504567,-21.010429490489372,-3.2584923436837014,9.165104178195637,12.933616252731815
52470,7538.604513934058,-0.0004607522,-0.00041506568,0.000940139,-0.7023355069595958,5.293678686176465,-7.810046297325147,7.560279705768791,-5.9429993157383345,-19.006042337267765,-5.200376638454418,8.764694147769209,12.615703205519177
52475,7538.604513934058,-0.0007145166,-0.00027987701,0.00094115007,0.6266690598176599,6.6676016390929345,-9.329503293994907,8.198494195006518,-6.616130421752231,-16.177245286566944,-7.167595438902299,8.063902649937976,11.306363006019902
52480,7538.604513934058,-0.00092254963,-0.00013027465,0.0009404428,2.1145422502204116,8.068319751605713,-10.617077536125993,8.27637606989056,-7.160096494069073,-12.567022469171976,-8.733350264471756,7.207150802304118,8.983714478999255
52485,7538.604513934058,-0.0010408392,-3.047706e-05,0.0009363722,3.6070683624684268,9.454281031358962,-11.62771745436557,7.446277879865842,-7.612080442350923,-8.463414576647525,-9.395778144734594,6.273173332604079,5.890745767005947
52490,7538.604513934058,-0.0010518897,6.9449657e-06,0.0009487871,4.938901643742584,10.769139220793713,-12.325441516943915,5.544104253308629,-8.082039953998098,-4.20978432309935,-8.825437488051922,5.428274753180181,2.3348392498585735
52495,7538.604513934058,-0.0009746836,2.6564323e-05,0.0010018384,5.950505074911208,11.947340876054342,-12.675027182686694,2.6397760954957503,-8.79132212001706,-0.017817412700285695,-6.932712448483744,4.959355271098053,-1.507541935236718
52500,7538.604513934058,-0.00088113005,8.864273e-05,0.0011156414,6.516879139090607,12.927992252801468,-12.641904447097563,-0.9954886498719984,-9.92010256286732,3.998963023302304,-3.863821965201442,5.1074843341743925,-5.5574447420283
52505,7538.604513934058,-0.0008734293,0.00021756413,0.0012868345,6.588898661906542,13.675681807462073,-12.202761252713476,-4.910994259889133,-11.374873292315094,7.5631117905369605,-0.020336120064984087,5.814565459030296,-9.560737059763332
52510,7538.604513934058,-0.0009984525,0.00038925928,0.0014625294,6.226569672340675,14.19672711535282,-11.356964274364959,-8.577666652651981,-12.770631348702523,10.12026110854699,4.008665106234457,6.689278245918564,-12.96368373999458
52515,7538.604513934058,-0.001212651,0.0005554705,0.0015543269,5.5972660416191236,14.535255779495175,-10.125401264965049,-11.606690601052193,-13.728646401464292,11.132351660926494,7.6669927039080905,7.308765104666696,-15.207337493999793
52520,7538.604513934058,-0.0014444818,0.00067012693,0.0015051768,4.930449145829899,14.749264731673291,-8.543236983988109,-13.925050909142826,-14.108609144458686,10.339546850609759,10.652170090460185,7.474718621073867,-15.996696932480253
52525,7538.604513934058,-0.0016324865,0.00070173165,0.0013416251,4.433527710242034,14.876634063151185,-6.6714117134223585,-15.747761681077733,-14.000300309681844,7.725853639745902,12.971802410135478,7.2390406224590205,-15.254829334948871
52530,7538.604513934058,-0.0017194777,0.0006399729,0.0011660613,4.185244702594192,14.902014730515704,-4.632420740442185,-17.376198969107733,-13.584301496316694,3.4454045432504747,14.848522619777853,6.797660499738873,-13.013371367195491
52535,7538.604513934058,-0.0016629561,0.00049873674,0.0011007304,4.073726007633215,14.753741588708406,-2.6225605442003967,-18.924364081992547,-12.89702099549788,-2.1184694747060693,16.508206074530516,6.258652583187091,-9.459357250320599
52540,7538.604513934058,-0.001462123,0.00030818078,0.0011996595,3.8702671828197897,14.362242141785147,-0.8458255690064931,-20.098328081571964,-11.720607707830936,-8.274823798566878,17.885628616288795,5.473738937799232,-5.079737884966296
52545,7538.604513934058,-0.001167865,9.577311e-05,0.0013888989,3.380520461562101,13.730913073682357,0.5775684313185652,-20.243975117887466,-9.853221834616413,-14.141344408529994,18.52102252017057,4.23768189062003,-0.636610876840412
52550,7538.604513934058,-0.00085593277,-0.00012516644,0.0015304595,2.5124244807795737,12.937317262010081,1.629889984730748,-18.766022073298053,-7.430750781929525,-18.945866498506668,17.91116539399146,2.6088066814268167,3.1155896770517684
52555,7538.604513934058,-0.00058715686,-0.0003391575,0.0015443123,1.2619491686475346,12.082333922436417,2.365067148805889,-15.5820130931791,-4.805828028010287,-22.234825946994395,15.977631815462429,0.8388672920559737,5.669371915094681
52560,7538.604513934058,-0.0003899817,-0.00049995346,0.001448301,-0.28737266207624934,11.254831266064908,2.904154598341035,-11.122879918404834,-2.266803725934656,-23.84578014594795,13.067820488101187,-0.8726542757371993,6.741238466567022
52565,7538.604513934058,-0.00026075327,-0.00054481777,0.0013202913,-1.9609199094645913,10.525008241521617,3.4464546119419133,-6.008290276444574,-0.022863048009738485,-23.793318290026814,9.626778330308934,-2.38677206589045,6.1464765711000755
52570,7538.604513934058,-0.00017509545,-0.00044926885,0.001234351,-3.5589871026329813,9.92862048107349,4.218973128519434,-0.8293812898667028,1.6670729607266361,-22.252100377398037,6.045936268089192,-3.480320083124293,3.8327402639127213
52575,7538.604513934058,-0.000107023865,-0.00026315977,0.0012106983,-4.9609153722756485,9.432547835654303,5.3630543549821645,3.879100531439536,2.4701390163031123,-19.642003559649183,2.7393827880484443,-3.787313409063694,0.07856221306546263
52580,7538.604513934058,-3.5966794e-05,-9.5052375e-05,0.0012142237,-6.148242808039667,8.93030027208374,6.864767194365055,7.665782774349122,2.121162995997122,-16.618324367413024,0.1400282797373631,-2.9360902812199985,-4.446829911625818
52585,7538.604513934058,4.9303188e-05,-5.136433e-05,0.001189254,-7.138874722475322,8.28856273666247,8.577453690959015,10.262781528512125,0.6416929617507963,-13.863192888998908,-1.4663385957240278,-0.8148827378768093,-8.914647628384687
52590,7538.604513934058,0.00013954887,-0.0001696461,0.0010987447,-7.929936411632095,7.405015346520711,10.287307471473111,11.581321830066212,-1.5394131118309593,-11.872696227620379,-1.9938175402106024,2.2497703641988718,-12.614997795905495
52595,7538.604513934058,0.00020666973,-0.00040822243,0.00094944553,-8.501955102028457,6.239829768938988,11.780060901917391,11.627128107707751,-3.696871562185142,-10.89434762213736,-1.4676052211919337,5.57241452013705,-15.086100104864004
52600,7538.604513934058,0.00022563673,-0.0006843588,0.00077875506,-8.85917182877327,4.8207954493948355,12.89638198463909,10.556396028123196,-5.090024847579106,-10.963629418682418,-0.03965628675841826,8.384602202217597,-16.133139494270566
52605,7538.604513934058,0.00018980529,-0.0009084569,0.0006097845,-9.061661561057715,3.2392516225183936,13.561009394863149,8.81589888913171,-5.241636824098345,-11.933976918738017,1.9033305287254736,10.117757787111717,-15.827419314572316
52610,7538.604513934058,9.774021e-05,-0.0010049621,0.00043039327,-9.221112010289087,1.6420488611613546,13.773725083261166,7.147082014218366,-4.1146471282254335,-13.48830406152488,3.731598123190179,10.5879707221161,-14.485807809206298
52615,7538.604513934058,-6.327188e-05,-0.0009432604,0.00022437338,-9.451411835628985,0.20438455315274773,13.57610204275225,6.359104833698282,-2.113051169849303,-15.208235575549084,4.749875219024671,10.02403875824394,-12.568252876054162
52620,7538.604513934058,-0.00030237183,-0.00075920386,1.0784143e-05,-9.797371479364102,-0.9263221740445733,13.02885587588353,6.934212233028408,0.16102859329977282,-16.70974773389831,4.520727191390233,8.880665160015727,-10.519494394748753
52625,7538.604513934058,-0.0005966068,-0.0005378266,-0.00015877828,-10.202499557389984,-1.6835772573456342,12.21249765072535,8.73283677581352,2.2586637907456977,-17.75691497844022,3.1272307047826873,7.5402849623244546,-8.655968680372743
52630,7538.604513934058,-0.0008811893,-0.00037125673,-0.00023503843,-10.553276442494987,-2.0830257311452005,11.225184280621402,11.103623814281327,4.093879559035041,-18.316379091459424,1.107220725526259,6.104517511495947,-7.109190929570748
52635,7538.604513934058,-0.001070052,-0.00032134858,-0.00020100821,-10.7563194821503,-2.1745183146838394,10.163263667501816,13.318669006388806,5.9213522973545984,-18.555504898108516,-0.9047816346367654,4.368537506346918,-5.808144613757311
52640,7538.604513934058,-0.0011032558,-0.00039969632,-8.2018385e-05,-10.780031709715132,-1.9930549457556053,9.101749399250913,14.920318361453912,8.100484764017446,-18.71902004062698,-2.482718822620245,2.007941562635102,-4.5831153774331215
52645,7538.604513934058,-0.0009925717,-0.0005692427,6.274555e-05,-10.645763547859843,-1.5411219246295804,8.083624344737114,15.781653155469321,10.792219175043565,-18.90441615528229,-3.478321683703416,-1.135726345575672,-3.3795948268368265
52650,7538.604513934058,-0.000825694,-0.00076413405,0.00016711903,-10.397214040307318,-0.8000325317104872,7.110750566225402,16.00769384910867,13.8249843071094,-18.931753861115205,-3.952912038768136,-4.909581155396149,-2.3793835719092344
52655,7538.604513934058,-0.0007185442,-0.0009210726,0.00019603813,-10.07594458319525,0.24712375326202896,6.140414993500247,15.754036301969172,16.769128059884235,-18.465498618231642,-4.020523689506535,-8.900881335761365,-1.875303331016842
52660,7538.604513934058,-0.0007451756,-0.0010066137,0.00017163469,-9.71411766066174,1.5960258001480252,5.102023952294633,15.046928021025757,19.120861347556925,-17.286384319516714,-3.675242352035002,-12.601516728969724,-2.01602668820495
52665,7538.604513934058,-0.0009010203,-0.0010216122,0.00015642763,-9.343538869243075,3.2131079161538327,3.9322769396854804,13.840431061619096,20.472099681020623,-15.415389744173224,-2.8393242138529793,-15.569837156373975,-2.7172744372620246
52670,7538.604513934058,-0.0011233861,-0.0009819407,0.00021138876,-9.01117441507611,5.04133416110403,2.605365315646492,12.297894672652838,20.537405962783414,-12.984393603984573,-1.6291521080104756,-17.463369281413176,-3.821359103221842
52675,7538.604513934058,-0.0013441223,-0.0009014261,0.0003622345,-8.78312485236327,7.014766417003786,1.1372656634990648,10.901561453653201,19.099874715435828,-10.100425938545742,-0.4608682544469964,-17.999270293836158,-5.23722705897679
52680,7538.604513934058,-0.0015266283,-0.00079148455,0.0005805858,-8.723580112758807,9.069642519749555,-0.43509452264733595,10.206300683187084,16.05394104342988,-6.877209401376928,0.17484761963960516,-17.008213144061298,-6.888083199519395
52685,7538.604513934058,-0.0016560511,-0.00065943494,0.0007942117,-8.854467544977325,11.1395385358303,-2.082102357322941,10.476228404846854,11.544576785710452,-3.5776084173652167,0.03580735486930392,-14.568744783511644,-8.54067668774231
52690,7538.604513934058,-0.0017041948,-0.0005011859,0.00092122145,-9.12249931421664,13.137592613402605,-3.7989374993780007,11.482928491890867,5.991711978446367,-0.7451356211744065,-0.7028610260615995,-11.013934025901104,-9.65631430016227
52695,7538.604513934058,-0.0016323111,-0.00030674745,0.00089743995,-9.409184483858361,14.949406989599312,-5.602908886052678,12.629143495647742,-0.07163943298699316,0.9075885778371662,-1.5623909697763327,-6.762396533453279,-9.50506705799497
52700,7538.604513934058,-0.0014352195,-6.634386e-05,0.00069598545,-9.593327275931905,16.452114630714966,-7.509640454766116,13.370922456346609,-6.090103448687145,0.9555162626135374,-2.1200273624283907,-2.246639847060573,-7.646262982889388
52705,7538.604513934058,-0.0011520957,0.00023204504,0.0003409511,-9.615487892875343,17.537519615528026,-9.496052766502903,13.542080172363367,-11.40351096240396,-0.36626969079930394,-2.2690245025017246,1.9813625219358126,-4.338064856041532
52710,7538.604513934058,-0.00084928825,0.00057084655,-0.00010564867,-9.481192911934876,18.11499831483411,-11.47302357177286,13.275169030396075,-15.282953124531776,-2.325851110401122,-2.136408735315217,5.28332589723505,-0.40151244547458464
52715,7538.604513934058,-0.00060653687,0.0008821677,-0.0005642923,-9.215804696915974,18.10955725328563,-13.296309000314423,12.731818326949291,-17.196835863071325,-4.212895701182565,-1.8584464758826469,7.202649555165412,3.308817598735838
52720,7538.604513934058,-0.00048826405,0.0010875819,-0.0009531378,-8.836711154279136,17.47800968472324,-14.817538943251197,11.995688454779465,-17.02372566547024,-5.677028667809059,-1.5014102305415686,7.6610869116812,6.294180646946113
52725,7538.604513934058,-0.0005176021,0.0011429978,-0.0012162647,-8.364742007986738,16.236155605017075,-15.937444345862236,11.178898985163269,-14.99117840544682,-6.715202580260898,-1.1565897364910604,6.870393926797992,8.452259960118605
52730,7538.604513934058,-0.00067421753,0.0010465359,-0.0013463247,-7.841801349531835,14.470392910747934,-16.621688606738093,10.507549750145987,-11.449372844409698,-7.48154650073071,-1.008181018680534,5.094350921190204,9.90284839519874
52735,7538.604513934058,-0.0009023239,0.00082795694,-0.0013703312,-7.329197150414789,12.322155940709079,-16.878905698049852,10.234284904680258,-6.717298161395994,-8.052044257349516,-1.2475202387998259,2.5105132387652755,10.730563330827787
52740,7538.604513934058,-0.0011278472,0.0005382337,-0.0013173402,-6.893440258958236,9.960617019197112,-16.729048348399733,10.487532392932128,-1.1158339681398841,-8.30367387059483,-1.9365246640430085,-0.7294120896294718,10.832335550294298
52745,7538.604513934058,-0.0012885628,0.00023230758,-0.0012026903,-6.593879590058151,7.560347375866286,-16.18543507553513,11.220412536751002,4.919579555047006,-8.02455870798872,-2.968965396567273,-4.364555997326528,10.009607664338471
52750,7538.604513934058,-0.001360251,-5.3113432e-05,-0.0010321746,-6.473591237416059,5.281777856040887,-15.256222767799404,12.292310081750959,10.82687959184819,-7.118886972707295,-4.161151295489891,-7.9932863762551225,8.174723635893239
52755,7538.604513934058,-0.0013643593,-0.00030811256,-0.0008022076,-6.550441800703791,3.2467373892420692,-13.959222065445278,13.59133127159415,16.043657373222,-5.7141827431976315,-5.383321745079502,-11.175023948682789,5.47301911428796
52760,7538.604513934058,-0.001352526,-0.0005391622,-0.0004929694,-6.814708875477464,1.51586427807956,-12.339987188948399,15.063571432059081,20.19917230317127,-4.202507816963368,-6.59129464260177,-13.599665213598193,2.342109339719097
52765,7538.604513934058,-0.0013581117,-0.0007490508,-9.818352e-05,-7.242625524013221,0.08391836907571637,-10.482925512900366,16.602455926279916,23.21174856736229,-3.220871262296675,-7.702262394325137,-15.180295768575885,-0.4965886182327113
52770,7538.604513934058,-0.0013660853,-0.00092192926,0.00032544776,-7.8202958905019635,-1.101634818137656,-8.509269561303554,17.888247581329168,25.12898075672069,-3.385782043262912,-8.410383525724956,-15.911974661841661,-2.305333773765672
52775,7538.604513934058,-0.0013553317,-0.0010289125,0.0006888634,-8.557299650492297,-2.1082058981676264,-6.561557224432946,18.37333701292603,25.9254178339877,-4.92872735498782,-8.158469563275776,-15.701840837189586,-2.7101009358594483
52780,7538.604513934058,-0.0013298612,-0.0010417304,0.0009490838,-9.475189716263031,-2.9845570947757123,-4.776569561630496,17.533891193279793,25.52799521501015,-7.572825007890746,-6.401133812933312,-14.428067067710796,-1.8509912145091958
52785,7538.604513934058,-0.0012946868,-0.000944236,0.0011198871,-10.576463516221137,-3.7383711746608714,-3.2505155677842064,15.224523362287375,23.972575238841944,-10.63286785149718,-2.9904921961408943,-12.11883298795146,-0.31700231386101585
52790,7538.604513934058,-0.0012326665,-0.00075232185,0.0012181689,-11.818071022253012,-4.338103847034521,-2.0112867526089113,11.84077980793366,21.52819406127104,-13.269213897532849,1.6348591061266236,-9.074718991163532,1.0801148146237392
52795,7538.604513934058,-0.0011184377,-0.0005231466,0.0012258356,-13.11450730014056,-4.7437543178932655,-1.0224584037366826,8.157108487659873,18.64630220258344,-14.846752481674917,6.614966791161076,-5.7871764004230455,1.6688251805571053
52800,7538.604513934058,-0.00094108394,-0.00032431862,0.0011274022,-14.370934322703562,-4.944734772678433,-0.2248130333480427,5.0000964434096495,15.744377215369003,-15.171701140785226,11.028405721117178,-2.684270927435131,1.196128215986315
52805,7538.604513934058,-0.0007015736,-0.00019439228,0.0009640451,-15.515588498639577,-4.968756320088007,0.41630100802307,2.9689291882626376,13.069969900248669,-14.46683965488206,14.204226925568673,0.01415806962905286,-0.149847416385531
52810,7538.604513934058,-0.000415794,-0.00013548922,0.0008042653,-16.503004231727143,-4.853460128297458,0.8930333750488293,2.308701332607895,10.74864808724465,-13.205685289370878,15.851870429709109,2.2201835575870117,-1.8877341730586363
52815,7538.604513934058,-0.00012837772,-0.0001233514,0.0006802269,-17.295008068954562,-4.609217034025508,1.1676783459154043,2.9672743039976295,8.862726718694617,-11.918677173729298,15.985301507021816,3.8618620993984267,-3.4493875304434214
52820,7538.604513934058,9.9160665e-05,-0.00011983882,0.00056762557,-17.848092208503918,-4.207279999036703,1.195433339780931,4.731013439968889,7.451613824899843,-11.002870349942674,14.774646917557856,4.871038483881426,-4.392949238132208
52825,7538.604513934058,0.00021562197,-8.851474e-05,0.00041666493,-18.122003164994823,-3.603862012240145,0.9419227113905722,7.320179763384959,6.478010528726152,-10.598540851542344,12.459391387000963,5.241223787921632,-4.543767953280697
52830,7538.604513934058,0.00019460187,-1.2574153e-05,0.00020039434,-18.0975942124144,-2.775950155423063,0.3923246729611778,10.411655301856019,5.840980328275477,-10.596245761736787,9.343506924280245,5.050341983358526,-3.996464887986879
52835,7538.604513934058,4.7987764e-05,8.965301e-05,-5.678273e-05,-17.78487381700805,-1.7350782898413426,-0.44742266959271415,13.634863979952872,5.4398219467746145,-10.75511525335765,5.8075776835864446,4.410628411020304,-2.997847865659499
52840,7538.604513934058,-0.0001625322,0.0001754491,-0.0002957383,-17.21697855414212,-0.5167226554515336,-1.559454759680892,16.63309019038327,5.2258980605327086,-10.828887149824144,2.2414559861533236,3.406196219792043,-1.8120440022067523
52845,7538.604513934058,-0.0003598743,0.000211479,-0.0004686603,-16.438100364518764,0.8330376000574213,-2.9304569328831063,19.18502334585569,5.143357767388591,-10.598430972344211,-1.0893552860145972,2.1389762371000023,-0.6714979865683599
52850,7538.604513934058,-0.0005125457,0.00018638781,-0.0005689201,-15.49296140949562,2.2657895605695995,-4.5618217594471995,21.22469451199352,4.9933102844149815,-9.87107686866353,-4.0741656401008175,0.8562717536297031,0.23251285022335288
52855,7538.604513934058,-0.00064227113,0.000102099286,-0.00063224096,-14.423253846043085,3.7407600976146105,-6.456616247292701,22.6987874771606,4.433923501179158,-8.554625767467439,-6.617966529906244,-0.05931231662907077,0.8108562649248745
52860,7538.604513934058,-0.0007712839,-2.8478007e-05,-0.0007223423,-13.275548015322133,5.232483197567261,-8.585403206934428,23.379469498470215,3.1913335175120334,-6.726142419328432,-8.446354326464917,-0.3084456112082936,1.1111598947572165
52865,7538.604513934058,-0.00087249867,-0.00018638879,-0.00088147866,-12.119209146455695,6.71854539622632,-10.85886851103875,22.820382508553216,1.2390205360695825,-4.534406702500756,-9.043606497936981,0.15780513045684064,1.192889640304126
52870,7538.604513934058,-0.0008853497,-0.00036261545,-0.0010771692,-11.06085185467444,8.143987415303625,-13.13421649399039,20.669078440316596,-1.3030253019007745,-2.0180077726991024,-7.9506593964436405,1.2744091021413677,0.9518391292148571
52875,7538.604513934058,-0.0007813164,-0.0005550582,-0.0012271267,-10.234635606708508,9.391733155647437,-15.249479736339499,17.062886605423348,-4.309554659463379,0.853081984844712,-5.17068393722393,3.0331929341737176,0.19601270894683442
52880,7538.604513934058,-0.00059325265,-0.0007386134,-0.0012616065,-9.763041233944286,10.292629315237493,-17.056463782460714,12.609542250799063,-7.567273619790505,4.012327342625202,-1.188934003719896,5.390016122222738,-1.156249078618278
52885,7538.604513934058,-0.00038266854,-0.00085905043,-0.0011494118,-9.711152100257355,10.674241458995082,-18.43733206583581,8.074004209493367,-10.666206704742088,7.2742696872446615,3.2947146061448622,8.107336608893098,-3.037323377315336
52890,7538.604513934058,-0.00020055931,-0.0008766693,-0.0009000319,-10.067054278932375,10.420672681398853,-19.314193071788186,4.146926541651125,-13.050102480489148,10.393349607471455,7.577694149000038,10.744801083110367,-5.279542361431671
52895,7538.604513934058,-7.3188596e-05,-0.00081033574,-0.00056690245,-10.759486057999563,9.518051772521856,-19.6633678493579,1.346875931844198,-14.161746703588733,13.14508715484043,11.0701769398981,12.75906636175569,-7.682105070931433
52900,7538.604513934058,3.3570304e-06,-0.0007305916,-0.00023497599,-11.693008713046108,8.067529516147031,-19.531364299402195,-0.08589436124172423,-13.577293635458993,15.39656822531469,13.436469626856436,13.625135372505614,-10.065589988842552
52905,7538.604513934058,5.5171025e-05,-0.0007115057,1.7131464e-05,-12.770177993729057,6.250317870340039,-19.039037933750148,-0.27471757595382473,-11.085420741012271,17.07962891184797,14.702462106298935,12.950474256529564,-12.240977197068867
52910,7538.604513934058,0.00010185743,-0.0007841623,0.00015677659,-13.890964246913668,4.250612268052462,-18.360194896372054,0.3968208812405756,-6.7275817102565565,18.1259662385455,15.151709866604232,10.592340861385313,-13.966157495242518
52915,7538.604513934058,0.00013574665,-0.00092497555,0.0002025936,-14.94826267152736,2.1824480301379463,-17.67042902077505,1.5627782268896517,-0.7999816978556087,18.435066898597128,15.043051336960797,6.732905013406714,-14.965024329774755
52920,7538.604513934058,0.00012809766,-0.0010835809,0.00020248408,-15.832071919618343,0.07577144199194441,-17.081922117540344,3.077987196804618,6.214601970110168,17.84964537152336,14.4116516924948,1.8249979418506026,-14.968109676958273
52925,7538.604513934058,4.5165463e-05,-0.0012222768,0.00021107623,-16.429615904566862,-2.0724493719849333,-16.596936119363487,4.979402184588556,13.72873742653405,16.169267032139025,13.107780553716747,-3.5409165441160386,-13.772717254929452
52930,7538.604513934058,-0.00014330025,-0.0013359955,0.00027277964,-16.61691844836038,-4.234017962286546,-16.11035306273664,7.309485897216592,21.07065458308215,13.290759755450827,10.964999019979317,-8.721264952579071,-11.380793235783203
52935,7538.604513934058,-0.00045301783,-0.0014461699,0.000405966,-16.26306893609742,-6.328586669648304,-15.464668104824927,9.98493771464685,27.50892691545459,9.431385632298314,7.935697738310138,-13.06496824573333,-8.167104485672175
52940,7538.604513934058,-0.00085675955,-0.0015738861,0.0005953039,-15.259666604660897,-8.252665193109808,-14.523995783237876,12.775934121138864,32.40716518408456,5.175367158713459,4.1412986637548785,-16.039128313412213,-4.851758614831927
