Freq_rad_ps,VDOS_Na,VDOS_Mg
1.678268322300503428e+02,6.132246442516523696e-07,1.639379436811911863e-05
1.679165791991573258e+02,6.434302017624444516e-07,1.600444499487216948e-05
1.680063261682643088e+02,5.977355652658302360e-07,1.516755609684273704e-05
1.680960731373712918e+02,5.986301332791689440e-07,1.458400420017715231e-05
1.681858201064782463e+02,5.564018854895555443e-07,1.384066867630685693e-05
1.682755670755852577e+02,5.129004146625480198e-07,1.490626385074334495e-05
1.683653140446922123e+02,5.252470645920463960e-07,1.772529125865837307e-05
1.684550610137991953e+02,5.683223716967467180e-07,1.319418252393667026e-05
1.685448079829061783e+02,5.799863806427311331e-07,1.224087676650549548e-05
1.686345549520131613e+02,6.216036191198379101e-07,1.460882177138254982e-05
1.687243019211201442e+02,5.920823318485793949e-07,1.508591331888909161e-05
1.688140488902271272e+02,5.942579568003595516e-07,1.353774980921338343e-05
1.689037958593340818e+02,6.192973696340446384e-07,1.311858508690410048e-05
1.689935428284410932e+02,5.746283835265376120e-07,1.483184860977864993e-05
1.690832897975480478e+02,5.705337204275129955e-07,1.508193834584842043e-05
1.691730367666550308e+02,5.286006099909872496e-07,1.659801069247917541e-05
1.692627837357620137e+02,5.006861650179503525e-07,1.605961983777080444e-05
1.693525307048689967e+02,4.981434851317280509e-07,1.274549131784816536e-05
1.694422776739759797e+02,5.097797452448256396e-07,1.280720286479003459e-05
1.695320246430829627e+02,5.562609397095686561e-07,1.461882557288925132e-05
1.696217716121899173e+02,5.692485052521892057e-07,1.300799568747176340e-05
1.697115185812969287e+02,5.602319892082026539e-07,1.291051458397471338e-05
1.698012655504038833e+02,5.320898420608479398e-07,1.463540750369859920e-05
1.698910125195108662e+02,6.050000284573409610e-07,1.336544594995932294e-05
1.699807594886178492e+02,5.699593995907480347e-07,1.244937533153485997e-05
1.700705064577248322e+02,6.356470786711055731e-07,1.243609184039055871e-05
1.701602534268317868e+02,5.430491921606236678e-07,1.355891526686219145e-05
1.702500003959387698e+02,5.272599265308463683e-07,1.396325028265619437e-05
1.703397473650457528e+02,5.090447747663386766e-07,1.407471864284949418e-05
1.704294943341527357e+02,4.914596527994485849e-07,1.371094655761020899e-05
1.705192413032597187e+02,5.446577729789728070e-07,1.129453389618784836e-05
1.706089882723666733e+02,5.692371483146139352e-07,1.156318540257780933e-05
1.706987352414736847e+02,5.092682532955280706e-07,1.052564760524095998e-05
1.707884822105806393e+02,4.905047053729160215e-07,1.270779660137247381e-05
1.708782291796876223e+02,5.109745405999313410e-07,1.445668861753628759e-05
1.709679761487946053e+02,5.213320890362592879e-07,1.294600997059937298e-05
1.710577231179015882e+02,5.150225523941400028e-07,1.262248707179117288e-05
1.711474700870085712e+02,5.121948934159895772e-07,1.250514467927893632e-05
1.712372170561155542e+02,5.674910161649386902e-07,1.153326344286049942e-05
1.713269640252225088e+02,6.016567634360681911e-07,1.301589555906166215e-05
1.714167109943295202e+02,5.466140163086836929e-07,1.306127719725135784e-05
1.715064579634364748e+02,4.797280072385059408e-07,1.221470610769772004e-05
1.715962049325434577e+02,4.662330218372339540e-07,1.228607593383879368e-05
1.716859519016504407e+02,5.074594933897587494e-07,1.353624116560537638e-05
1.717756988707574237e+02,5.144898182079750947e-07,1.313705423826252874e-05
1.718654458398643783e+02,4.893092479690111977e-07,1.146259714494388097e-05
1.719551928089713897e+02,5.357988222476969797e-07,1.240049441161848086e-05
1.720449397780783443e+02,5.180235542570116640e-07,1.355196581523423361e-05
1.721346867471853272e+02,4.434803950346977003e-07,1.237537753525742142e-05
1.722244337162923102e+02,4.695962781150526649e-07,1.118723111882962200e-05
1.723141806853992932e+02,4.577283096861837896e-07,1.159240529347538094e-05
1.724039276545062762e+02,5.110779275270844019e-07,1.181670337380256471e-05
1.724936746236132592e+02,4.682651044850063784e-07,1.260784589761218265e-05
1.725834215927202138e+02,4.553848341346019042e-07,1.202323394084069652e-05
1.726731685618272252e+02,5.044166610876396113e-07,1.322700080237345418e-05
1.727629155309341797e+02,5.378597676618333510e-07,1.160198229962994550e-05
1.728526625000411627e+02,4.833993126412442213e-07,1.103556101363530752e-05
1.729424094691481457e+02,4.821011870456833194e-07,9.705591755546864519e-06
1.730321564382551287e+02,5.127805776836099492e-07,9.944137496190439974e-06
1.731219034073621117e+02,5.176342582217299299e-07,1.159214067585890136e-05
1.732116503764690947e+02,4.632846471699258461e-07,1.222782900337777534e-05
1.733013973455760492e+02,4.863620018525146547e-07,1.164740887566012981e-05
1.733911443146830607e+02,4.953306674134531001e-07,1.118081455749454096e-05
1.734808912837900152e+02,4.505909469543883421e-07,1.147323675840058416e-05
1.735706382528969982e+02,4.479653767962029920e-07,1.120636342405820923e-05
1.736603852220039812e+02,5.082182160853100560e-07,1.190772499089103605e-05
1.737501321911109358e+02,4.565075122253028004e-07,1.230212406334804675e-05
1.738398791602179188e+02,4.093436292211728162e-07,1.119285624223246682e-05
1.739296261293249017e+02,4.318051569653200440e-07,9.381730278017750671e-06
1.740193730984318847e+02,4.473210476531118984e-07,9.294183001901460268e-06
1.741091200675388677e+02,4.315954758960777136e-07,1.104249894853387358e-05
1.741988670366458507e+02,4.074561167448320328e-07,1.162958264677847023e-05
1.742886140057528053e+02,4.412755002488366538e-07,1.062164888037115072e-05
1.743783609748598167e+02,4.838106377257826926e-07,1.118089163582780298e-05
1.744681079439667712e+02,4.201146397183133349e-07,1.189373373546491121e-05
1.745578549130737542e+02,4.211070527833846054e-07,1.111087377639121440e-05
1.746476018821807372e+02,3.836261662960440139e-07,1.031892899352976578e-05
1.747373488512877202e+02,4.068921538002441582e-07,9.791678787920475802e-06
1.748270958203947032e+02,4.290432708778664148e-07,1.145458848484569859e-05
1.749168427895016862e+02,4.317490556146360625e-07,1.012855042913089747e-05
1.750065897586086408e+02,3.933732799087445560e-07,9.578297763363201678e-06
1.750963367277156522e+02,3.939336355327721681e-07,1.004436113448425442e-05
1.751860836968226067e+02,4.308549349840487598e-07,9.957724268926142346e-06
1.752758306659295897e+02,4.660274787559898308e-07,1.058293818252562095e-05
1.753655776350365727e+02,4.356141699607036073e-07,1.124926752774497783e-05
1.754553246041435557e+02,3.493367413768945760e-07,1.116710697640069580e-05
1.755450715732505103e+02,3.540461165585691702e-07,1.004716121855950237e-05
1.756348185423575217e+02,4.319782769355545348e-07,1.035815401303622774e-05
1.757245655114644762e+02,4.214480809155222069e-07,1.084951519497807477e-05
1.758143124805714592e+02,3.904762976648351022e-07,1.002872190098418922e-05
1.759040594496784422e+02,3.710547148868461737e-07,8.991164801327228412e-06
1.759938064187854252e+02,3.880009547019934839e-07,1.041424614291313714e-05
1.760835533878924082e+02,3.781790209822199955e-07,9.425963401684915661e-06
1.761733003569993912e+02,3.776094736590566413e-07,9.122315034178670590e-06
1.762630473261063457e+02,4.002108070383420821e-07,1.073846607848282970e-05
1.763527942952133571e+02,3.778339994401513967e-07,1.051068697857136438e-05
1.764425412643203117e+02,3.885626471750026185e-07,9.392092991541271761e-06
1.765322882334272947e+02,4.083968907299527963e-07,1.015603640067200434e-05
1.766220352025342777e+02,3.812198558604205397e-07,1.094544883115668675e-05
1.767117821716412607e+02,3.645754085913561761e-07,9.852275091229390977e-06
1.768015291407482437e+02,3.819777543868237362e-07,9.637496873889988145e-06
1.768912761098552267e+02,3.708193712675735019e-07,9.443417538845472675e-06
1.769810230789621812e+02,3.574638641529138126e-07,9.781525186172823475e-06
1.770707700480691642e+02,3.396187488306944007e-07,9.551394402894948290e-06
1.771605170171761472e+02,3.132295226998460101e-07,1.002730770731930666e-05
1.772502639862831018e+02,3.208847883695868947e-07,1.033882755992062543e-05
1.773400109553901132e+02,3.739802725364571453e-07,9.688493786885411777e-06
1.774297579244970677e+02,3.410385694812742067e-07,8.763440523163459954e-06
1.775195048936040507e+02,3.280647635836849052e-07,1.019030819469129530e-05
1.776092518627110337e+02,3.692654138431082275e-07,1.088988610357517582e-05
1.776989988318180167e+02,3.429580361002194737e-07,8.842305826220783993e-06
1.777887458009249997e+02,3.347278330902643913e-07,8.228203246397479921e-06
1.778784927700319827e+02,3.769924913727683205e-07,9.305245617346827867e-06
1.779682397391389372e+02,3.701435401144024747e-07,9.374019904062537868e-06
1.780579867082459486e+02,3.546728915652515991e-07,9.138743083529312543e-06
1.781477336773529032e+02,3.318646543432283411e-07,9.511700065209315020e-06
1.782374806464598862e+02,3.039441945391162752e-07,8.951338836229811913e-06
1.783272276155668692e+02,2.987240111911128763e-07,8.763987838832801525e-06
1.784169745846738522e+02,3.000206805139386048e-07,8.276533250168866600e-06
1.785067215537808352e+02,3.014762709182230415e-07,8.330875994640830497e-06
1.785964685228878182e+02,2.975148220029503651e-07,7.769602832330621748e-06
1.786862154919947727e+02,3.426167886098981612e-07,8.812220483357992510e-06
1.787759624611017841e+02,3.457104615119939037e-07,9.530611826599827421e-06
1.788657094302087387e+02,3.246680867705115145e-07,9.149631510708755439e-06
1.789554563993157217e+02,3.055092818577501108e-07,9.133193449615491751e-06
1.790452033684227047e+02,2.988148844797907440e-07,9.213855475745870476e-06
1.791349503375296877e+02,3.389565189504527924e-07,8.723931984431650111e-06
1.792246973066366422e+02,3.345128681243688120e-07,8.520626808651501368e-06
1.793144442757436536e+02,3.471252092598066541e-07,8.160411243547834715e-06
1.794041912448506082e+02,2.964268408207390196e-07,9.407035307672950058e-06
1.794939382139575912e+02,2.877746984992643379e-07,8.870038916516041186e-06
1.795836851830645742e+02,2.957337288500835222e-07,9.593246669044573096e-06
1.796734321521715572e+02,2.783122392729971086e-07,9.249053852408523974e-06
1.797631791212785402e+02,2.849594981905646361e-07,8.579121318515041969e-06
1.798529260903855231e+02,2.844631286590125560e-07,6.706803968236409321e-06
1.799426730594924777e+02,2.637657598947400202e-07,7.814327310363100205e-06
1.800324200285994891e+02,2.792877469729551790e-07,8.510545118266032359e-06
1.801221669977064437e+02,2.592954099491747129e-07,7.681160630047752279e-06
1.802119139668134267e+02,3.125143576081040770e-07,8.469073858055181422e-06
1.803016609359204097e+02,2.847284320686425565e-07,9.157559331157420399e-06
1.803914079050273926e+02,2.969967112503913100e-07,9.290313507946842852e-06
1.804811548741343756e+02,2.849824668574576995e-07,9.078878996873516335e-06
1.805709018432413302e+02,2.876996956876025207e-07,9.171746668244891716e-06
1.806606488123483132e+02,2.701725966362737166e-07,7.997132031663097088e-06
1.807503957814552962e+02,2.724797986385376109e-07,8.029083302214448111e-06
1.808401427505622792e+02,2.953907330221692995e-07,7.899416750836682317e-06
1.809298897196692337e+02,3.095005240308916691e-07,8.452901875795349663e-06
1.810196366887762451e+02,3.060091356449360848e-07,8.621682108134780595e-06
1.811093836578831997e+02,3.194070415469726763e-07,8.039740244004042204e-06
1.811991306269901827e+02,2.844236105178130198e-07,8.112273228602143974e-06
1.812888775960971657e+02,2.567981983854834217e-07,7.905623884697153843e-06
1.813786245652041487e+02,2.750344153322426612e-07,8.365559911339283232e-06
1.814683715343111317e+02,2.785539404077442584e-07,8.171526492693663646e-06
1.815581185034181146e+02,2.836989089774371522e-07,8.556271421090531006e-06
1.816478654725250692e+02,2.533774169098229238e-07,8.582038341787806936e-06
1.817376124416320806e+02,2.754499852949213544e-07,8.985953628965458263e-06
1.818273594107390352e+02,2.793415909887224573e-07,8.324558059518692799e-06
1.819171063798460182e+02,2.730052894477386956e-07,7.053838739783079568e-06
1.820068533489530012e+02,2.610599824677509931e-07,6.568390863623012290e-06
1.820966003180599841e+02,2.679604073440992660e-07,6.813029752124269225e-06
1.821863472871669671e+02,2.735407638569658525e-07,6.069069962563413425e-06
1.822760942562739501e+02,2.529936690314604572e-07,6.132896283166078109e-06
1.823658412253809047e+02,2.646632764035862260e-07,7.426467760952203848e-06
1.824555881944879161e+02,2.707342859720404741e-07,9.193277459831446910e-06
1.825453351635948707e+02,2.677274928956696159e-07,7.634672283668969127e-06
1.826350821327018537e+02,2.697374160727001783e-07,7.631623752243246362e-06
1.827248291018088366e+02,2.689044426532868650e-07,7.002356210389258484e-06
1.828145760709158196e+02,2.395934060422346614e-07,6.615344580527407963e-06
1.829043230400227742e+02,2.651554245496506351e-07,7.307033639700323701e-06
1.829940700091297856e+02,2.755037018961334129e-07,6.908305074646816358e-06
1.830838169782367402e+02,2.403732003074280030e-07,7.042706630455549614e-06
1.831735639473437232e+02,2.132034798844812769e-07,6.434477411328219637e-06
1.832633109164507061e+02,2.307325491054316045e-07,6.538266872341088141e-06
1.833530578855576891e+02,2.398007049046478398e-07,7.030068667050298286e-06
1.834428048546646721e+02,2.547778317962391103e-07,7.334477757208525461e-06
1.835325518237716551e+02,2.374229091128091271e-07,6.776591188319202946e-06
1.836222987928786097e+02,2.414649215812956333e-07,7.073878070710262972e-06
1.837120457619856211e+02,2.339763528047010297e-07,6.603821972590814655e-06
1.838017927310925757e+02,2.461478749299361724e-07,7.229256627439017888e-06
1.838915397001995586e+02,2.487960060505027729e-07,7.448906802570125868e-06
1.839812866693065416e+02,2.794065340055471779e-07,6.704554802224827414e-06
1.840710336384134962e+02,2.715814814388574839e-07,6.938753479570709491e-06
1.841607806075205076e+02,2.387505875439882250e-07,6.319074902454606816e-06
1.842505275766274622e+02,2.249624215370140627e-07,6.250165922194826624e-06
1.843402745457344452e+02,2.268504025630470452e-07,7.317816986085022675e-06
1.844300215148414281e+02,2.204390229597005912e-07,7.109899784380606165e-06
1.845197684839484111e+02,2.257455112441236982e-07,6.649539786163455061e-06
1.846095154530553657e+02,2.176410773652429341e-07,7.470908239547778581e-06
1.846992624221623771e+02,2.077028020253801116e-07,7.522505340125090536e-06
1.847890093912693317e+02,2.300338230560043363e-07,6.968060258964920323e-06
1.848787563603763147e+02,2.195402360232613792e-07,6.478771067104689769e-06
1.849685033294832976e+02,2.266859754107474100e-07,6.827259030946967250e-06
1.850582502985902806e+02,2.279737846908068103e-07,7.458120466753307189e-06
1.851479972676972636e+02,2.275054359546881757e-07,7.278261873848639263e-06
1.852377442368042466e+02,2.178929986969508822e-07,6.309765251558560179e-06
1.853274912059112012e+02,2.341341459988806965e-07,6.539253230092294588e-06
1.854172381750182126e+02,2.378711251257254211e-07,6.307353661216053853e-06
1.855069851441251672e+02,2.413644625097411172e-07,6.718449282862170022e-06
1.855967321132321501e+02,2.072896818937193448e-07,7.296314728098011013e-06
1.856864790823391331e+02,1.838107702319787828e-07,6.827930362571085825e-06
1.857762260514461161e+02,2.132104595714874770e-07,6.665485833405316836e-06
1.858659730205530991e+02,2.072957139811766783e-07,6.104695000749576558e-06
1.859557199896600821e+02,1.990030489044453573e-07,6.307651620615864129e-06
1.860454669587670367e+02,2.034020611514000918e-07,6.522331488196372820e-06
1.861352139278740196e+02,2.058013336231145678e-07,6.237053641317434743e-06
1.862249608969810026e+02,2.071976969257061442e-07,6.293046254053242801e-06
1.863147078660879856e+02,2.228391200104847720e-07,5.841445358472774922e-06
1.864044548351949686e+02,1.996151032592599578e-07,5.721291242567537446e-06
1.864942018043019516e+02,2.196717537874276761e-07,6.109302799148246636e-06
1.865839487734089062e+02,2.114098687783393257e-07,5.868637431265336418e-06
1.866736957425159176e+02,2.085406125915390210e-07,4.764700583676232552e-06
1.867634427116228721e+02,1.979619701878398063e-07,5.686841476574362474e-06
1.868531896807298551e+02,2.041646739023735872e-07,5.204127536679308363e-06
1.869429366498368381e+02,2.012416597082034566e-07,5.236650842828955955e-06
1.870326836189438211e+02,1.728379361627950556e-07,5.378158417830109924e-06
1.871224305880508041e+02,1.713615423989313447e-07,4.695938210677565073e-06
1.872121775571577587e+02,2.003120819186697562e-07,4.189198344037188537e-06
1.873019245262647416e+02,1.878598913908038405e-07,5.248817581796978990e-06
1.873916714953717246e+02,1.799224568698106702e-07,5.397699410240194175e-06
1.874814184644787076e+02,2.011420015251720400e-07,5.606708171900489335e-06
1.875711654335856906e+02,1.841960008401723944e-07,5.998463095301364050e-06
1.876609124026926736e+02,1.781806933040502558e-07,5.959228171166935227e-06
1.877506593717996282e+02,1.753384417105864113e-07,5.411829217373714331e-06
1.878404063409066111e+02,1.677397408226126185e-07,5.809510387863938574e-06
1.879301533100135941e+02,1.743020754814038984e-07,4.954076924958791607e-06
1.880199002791205771e+02,1.720257056389051697e-07,5.597226774248252960e-06
1.881096472482275601e+02,1.690571904666094112e-07,5.708283983327056436e-06
1.881993942173345431e+02,1.750135542514153712e-07,5.219702195077172956e-06
1.882891411864414977e+02,1.722272636611512481e-07,5.548222918257546301e-06
1.883788881555485091e+02,1.949180469490616989e-07,4.800092583532739562e-06
1.884686351246554636e+02,1.656749834287423732e-07,5.355487259950012947e-06
1.885583820937624466e+02,1.855306448496705296e-07,5.260831742546939171e-06
1.886481290628694296e+02,1.830046743780752721e-07,5.044151175391980955e-06
1.887378760319764126e+02,1.799602221485625539e-07,5.376515151408371218e-06
1.888276230010833956e+02,1.895286181902196911e-07,5.250168334107484934e-06
1.889173699701903786e+02,1.804355097849851973e-07,5.198195750967367201e-06
1.890071169392973331e+02,1.752189918064356599e-07,5.336953313910298098e-06
1.890968639084043446e+02,1.622658195782060613e-07,6.036794104814108093e-06
1.891866108775112991e+02,1.556483927081622506e-07,5.127478021064733044e-06
1.892763578466182821e+02,1.821503952064764074e-07,5.439715607254341290e-06
1.893661048157252651e+02,1.709313080419151501e-07,5.725498427411796901e-06
1.894558517848322481e+02,1.556867127528511923e-07,5.333687126565189889e-06
1.895455987539392027e+02,1.814797023291254369e-07,4.788618757401975101e-06
1.896353457230462141e+02,1.722684610796777912e-07,5.613408388454960718e-06
1.897250926921531686e+02,1.806610148131068988e-07,5.327017632388796167e-06
1.898148396612601516e+02,1.826303026233979306e-07,4.616511919201728000e-06
1.899045866303671346e+02,1.546741578827149112e-07,5.087766914035399901e-06
1.899943335994741176e+02,1.444966553628834922e-07,5.158572636817750477e-06
1.900840805685811006e+02,1.609996826069456243e-07,5.193851169449296500e-06
1.901738275376880836e+02,1.612616176570783629e-07,5.715474566930642741e-06
1.902635745067950381e+02,1.450404722822713461e-07,5.317694504840456054e-06
1.903533214759020495e+02,1.430548135072672429e-07,4.770687043314749422e-06
1.904430684450090041e+02,1.615851621693172070e-07,4.347366094764881885e-06
1.905328154141159871e+02,1.605706787477363458e-07,4.931140695922453630e-06
1.906225623832229701e+02,1.590817734381449627e-07,4.823482322961738674e-06
1.907123093523299246e+02,1.533880415195999868e-07,5.216631971765006478e-06
1.908020563214369361e+02,1.440585777331735151e-07,4.870383930290543242e-06
1.908918032905438906e+02,1.446306309084227729e-07,5.052895058415569619e-06
1.909815502596508736e+02,1.463628397521924119e-07,5.591811411293749728e-06
1.910712972287578566e+02,1.398222722160936694e-07,5.752607622634445997e-06
1.911610441978648396e+02,1.436206707436258218e-07,5.108291278758899792e-06
1.912507911669717942e+02,1.469841106189336084e-07,5.337119023412677184e-06
1.913405381360788056e+02,1.495040363856385745e-07,4.498724175058856022e-06
1.914302851051857601e+02,1.493088331885072421e-07,5.293427663509883426e-06
1.915200320742927431e+02,1.495389101174016427e-07,5.066849054522985023e-06
1.916097790433997261e+02,1.506593483263331189e-07,4.687907817732536457e-06
1.916995260125067091e+02,1.392252220384591229e-07,4.772525401501423779e-06
1.917892729816136921e+02,1.607449248717591526e-07,4.615774263880025990e-06
1.918790199507206751e+02,1.340043443405384433e-07,4.156593143657858672e-06
1.919687669198276296e+02,1.320449069984125765e-07,4.801585513764814185e-06
1.920585138889346410e+02,1.299638436980013891e-07,4.793111939626929857e-06
1.921482608580415956e+02,1.201311373796710832e-07,5.332764831724763751e-06
1.922380078271485786e+02,1.328813767018836324e-07,4.492065702607615739e-06
1.923277547962555616e+02,1.447827893329829807e-07,4.207364952573609514e-06
1.924175017653625446e+02,1.232493780273884286e-07,3.687531427774043299e-06
1.925072487344695276e+02,1.355810795598301710e-07,3.772343970990269095e-06
1.925969957035765106e+02,1.421235624547990766e-07,3.997276109348398506e-06
1.926867426726834651e+02,1.309974239798709977e-07,4.589718149725988500e-06
1.927764896417904765e+02,1.298443395607578803e-07,4.962027407491798434e-06
1.928662366108974311e+02,1.225114021986514674e-07,4.870941251038074189e-06
1.929559835800044141e+02,1.397705299468310839e-07,4.800639883534736325e-06
1.930457305491113971e+02,1.446454532079171919e-07,4.364986752060481477e-06
1.931354775182183801e+02,1.484460373465393170e-07,3.783538225493447438e-06
1.932252244873253346e+02,1.341164256016161501e-07,3.996319986573825477e-06
1.933149714564323460e+02,1.452302875042400300e-07,4.243731398849981779e-06
1.934047184255393006e+02,1.449073717044542315e-07,4.439623802996789610e-06
1.934944653946462836e+02,1.291381514245548763e-07,4.431909220473603929e-06
1.935842123637532666e+02,1.362816942132057408e-07,4.414132331932658958e-06
1.936739593328602496e+02,1.396399804063374596e-07,5.023050512462819942e-06
1.937637063019672325e+02,1.379937846649503993e-07,4.823589129847595933e-06
1.938534532710742155e+02,1.358640829364528766e-07,4.438017514332347260e-06
1.939432002401811701e+02,1.374925295318978178e-07,4.662237326616079354e-06
1.940329472092881531e+02,1.287635869604308937e-07,4.551727831583892662e-06
1.941226941783951361e+02,1.163697193766166718e-07,4.782972901047731625e-06
1.942124411475021191e+02,1.214727694851727705e-07,4.313598262773153385e-06
1.943021881166091021e+02,1.268397851259373653e-07,4.548206727230065451e-06
1.943919350857160566e+02,1.227985790175270123e-07,4.193871674250403417e-06
1.944816820548230680e+02,1.289801619422614561e-07,3.966075154440017840e-06
1.945714290239300226e+02,1.244982771285915192e-07,4.268733451117910163e-06
1.946611759930370056e+02,1.262979440250209752e-07,4.440473880439268954e-06
1.947509229621439886e+02,1.383826147488359199e-07,4.381541085214091134e-06
1.948406699312509716e+02,1.241232694171725696e-07,4.101872156977428443e-06
1.949304169003579261e+02,1.267738706399930007e-07,3.713709662220392697e-06
1.950201638694649375e+02,1.344652567843506916e-07,3.862564684380322330e-06
1.951099108385718921e+02,1.096801506272004631e-07,4.243316395725707297e-06
1.951996578076788751e+02,1.108126750208478499e-07,4.306170771795413399e-06
1.952894047767858581e+02,1.180497037449670616e-07,4.268103596452888795e-06
1.953791517458928411e+02,1.077969279060926460e-07,4.107173449721685592e-06
1.954688987149998241e+02,1.226596226905348684e-07,4.465553742373500219e-06
1.955586456841068070e+02,1.259586376787160424e-07,3.787046301921458393e-06
1.956483926532137616e+02,1.155291022773904800e-07,3.612514716794442526e-06
1.957381396223207730e+02,1.096986270048905221e-07,3.956570176924765765e-06
1.958278865914277276e+02,1.039851340146849415e-07,4.431551764207229993e-06
1.959176335605347106e+02,9.598407192666398424e-08,3.689155164747187418e-06
1.960073805296416936e+02,1.099924355632572954e-07,3.996618738983770308e-06
1.960971274987486765e+02,1.074604076617086415e-07,4.306493586455482229e-06
1.961868744678556595e+02,1.121774175405702626e-07,4.047994508090528360e-06
1.962766214369626425e+02,1.130602512774625083e-07,3.627946900726166331e-06
1.963663684060695971e+02,1.163893266905394302e-07,3.137757957539522408e-06
1.964561153751766085e+02,1.170192197248689562e-07,3.749956111778375657e-06
1.965458623442835631e+02,1.077938801253544643e-07,4.265219958900261371e-06
1.966356093133905460e+02,1.052496773085619786e-07,3.759528420314678598e-06
1.967253562824975290e+02,1.048658974067751630e-07,3.591635053308512316e-06
1.968151032516045120e+02,9.967032656644675519e-08,3.983196477727094847e-06
1.969048502207114666e+02,1.021426336126038031e-07,4.023070490393386627e-06
1.969945971898184780e+02,1.097530876918789591e-07,3.883259211691773610e-06
1.970843441589254326e+02,1.038679889782805405e-07,4.165924114750296085e-06
1.971740911280324156e+02,1.000376822974068700e-07,3.481415197335309635e-06
1.972638380971393985e+02,1.054485662244911743e-07,3.183086777248256316e-06
1.973535850662463815e+02,8.911097835629377762e-08,3.427412472634293347e-06
1.974433320353533645e+02,1.007463684001703191e-07,3.699653915622812452e-06
1.975330790044603191e+02,1.086273268180659046e-07,3.705103268485298104e-06
1.976228259735673021e+02,1.038240993338621445e-07,3.682456654660025853e-06
1.977125729426742851e+02,1.093486920645357080e-07,3.455837834720223471e-06
1.978023199117812680e+02,1.100978176683922516e-07,3.420074377390628085e-06
1.978920668808882510e+02,9.367179177129960191e-08,3.451067535303482962e-06
1.979818138499952340e+02,9.161402967379151040e-08,3.380126650873415003e-06
1.980715608191021886e+02,1.078051228157725584e-07,3.594745952569308107e-06
1.981613077882092000e+02,1.074006035509175867e-07,3.227349113801844338e-06
1.982510547573161546e+02,8.907306326573516967e-08,3.561111643016006885e-06
1.983408017264231376e+02,9.751197855837413056e-08,3.839149790803103062e-06
1.984305486955301205e+02,9.928799657970248760e-08,3.254525324679501151e-06
1.985202956646371035e+02,1.078537743601495632e-07,3.183872679085626791e-06
1.986100426337440581e+02,1.077784605717307901e-07,3.429065476044394731e-06
1.986997896028510695e+02,1.000018663676042536e-07,3.327390422363741664e-06
1.987895365719580241e+02,9.669005988836541863e-08,3.989254079796480371e-06
1.988792835410650071e+02,9.550359267918169068e-08,3.513930714250967567e-06
1.989690305101719900e+02,9.526858099482785113e-08,3.059888193378994273e-06
1.990587774792789730e+02,9.436133442925346844e-08,3.074223834806707820e-06
1.991485244483859560e+02,9.768310735165229881e-08,3.136569760747455924e-06
1.992382714174929390e+02,9.441767239488041403e-08,3.515210287775761449e-06
1.993280183865998936e+02,9.272384525353258877e-08,3.019194160565874999e-06
1.994177653557069050e+02,8.989242313923364239e-08,2.677128079361870327e-06
1.995075123248138595e+02,1.000953202758770891e-07,3.495661456651401573e-06
1.995972592939208425e+02,9.373192981789115163e-08,3.480044609127886797e-06
1.996870062630278255e+02,7.306248414545923902e-08,2.966511684399536891e-06
1.997767532321348085e+02,7.605752169020090737e-08,3.379358632004777756e-06
1.998665002012417915e+02,8.248484271991070214e-08,3.043131195725177418e-06
1.999562471703487745e+02,8.466041107690524509e-08,2.839266361854922974e-06
2.000459941394557291e+02,9.078767165442690930e-08,3.101214369894234263e-06
2.001357411085627405e+02,9.295520351174642584e-08,3.058616492058908106e-06
2.002254880776696950e+02,8.903627514665522723e-08,2.750769000803798883e-06
2.003152350467766780e+02,9.521365830064145216e-08,2.794303124748082960e-06
2.004049820158836610e+02,7.858166952060836523e-08,3.245846198559939167e-06
2.004947289849906440e+02,8.404173668851745546e-08,3.201307157036069390e-06
2.005844759540975986e+02,9.143539025501899844e-08,2.545807003678967143e-06
2.006742229232046100e+02,8.605233454177891178e-08,2.457514118774823332e-06
2.007639698923115645e+02,9.127491074286668117e-08,3.005255029509967699e-06
2.008537168614185475e+02,8.904423475041838567e-08,2.771811403631109687e-06
2.009434638305255305e+02,8.636005771780520224e-08,2.945696475640689413e-06
2.010332107996324851e+02,8.457111808053750856e-08,3.321187445802560911e-06
2.011229577687394965e+02,7.748250773150578416e-08,3.141268529953401625e-06
2.012127047378464795e+02,8.349929258456124570e-08,3.037280379195339981e-06
2.013024517069534340e+02,8.657912174174352203e-08,3.095414395989462659e-06
2.013921986760604170e+02,8.804724874165485597e-08,2.812162988645219238e-06
2.014819456451674000e+02,8.695955324583376241e-08,2.734380061714518468e-06
2.015716926142743830e+02,8.532993040914901603e-08,2.770102396232449312e-06
2.016614395833813376e+02,7.868941682315716402e-08,3.097958058352668869e-06
2.017511865524883206e+02,8.870441237559020834e-08,3.063679274216083593e-06
2.018409335215953320e+02,8.388746504801933806e-08,2.788393935078778276e-06
2.019306804907023150e+02,7.982040315438043886e-08,2.810096503393360529e-06
2.020204274598092411e+02,8.795290505341174664e-08,3.105820927211093503e-06
2.021101744289162525e+02,8.252716696919291412e-08,2.840514912646532248e-06
2.021999213980232355e+02,7.677355643259182338e-08,2.889399598865084751e-06
2.022896683671302185e+02,8.150286150140256662e-08,2.870779544096615141e-06
2.023794153362371731e+02,8.600272993251434981e-08,2.831094524536704137e-06
2.024691623053441560e+02,7.736355817132259303e-08,2.802505255828382088e-06
2.025589092744511390e+02,7.310735799081275879e-08,3.310824277075164433e-06
