Mode_Index,Frequency_cm-1,Type,Participation_Ratio
426,(125.28867613813576+0j),Real,0.3155886868457181
427,(125.7149202780237+0j),Real,0.38696196694025004
428,(125.84986562679408+0j),Real,0.33070958118158467
429,(126.34979277328384+0j),Real,0.33614883425509773
430,(126.9705867452455+0j),Real,0.40971859590699256
431,(127.01406813917878+0j),Real,0.34677281137053745
432,(127.95027462329048+0j),Real,0.39223511718927934
433,(128.06687653909947+0j),Real,0.3153938047397365
434,(128.20718567873618+0j),Real,0.4088960148929068
435,(128.70646344604134+0j),Real,0.3261967247033045
436,(129.1986463352185+0j),Real,0.41162669693058596
437,(130.0739785054115+0j),Real,0.38149789448131743
438,(130.32824256654004+0j),Real,0.3494443098950045
439,(130.93163042550995+0j),Real,0.32709983374227486
440,(131.15900608423146+0j),Real,0.39799288467198085
441,(131.43089111165168+0j),Real,0.3390749776111949
442,(131.62351867693164+0j),Real,0.34838489782192944
443,(132.41513366341033+0j),Real,0.3737187311897189
444,(132.8241710913227+0j),Real,0.32003545312114196
445,(132.89710137032196+0j),Real,0.4520148520588388
446,(133.34623806855683+0j),Real,0.4032051446520465
447,(133.72070875783146+0j),Real,0.39544564077313593
448,(133.9722446046755+0j),Real,0.40989188961749634
449,(134.05984112180508+0j),Real,0.3280152268188286
450,(134.94504493005044+0j),Real,0.38724687001224883
451,(135.54626337209876+0j),Real,0.40684726203856186
452,(136.17285030371028+0j),Real,0.4180898048023642
453,(136.504920952347+0j),Real,0.25148623566918377
454,(136.77813184926455+0j),Real,0.4007602836836718
455,(137.09101107609217+0j),Real,0.24172613197218298
456,(137.55727034149092+0j),Real,0.26339296721518785
457,(137.74984113320448+0j),Real,0.2849935994272792
458,(138.15482120660326+0j),Real,0.32866496502639936
459,(138.518431653294+0j),Real,0.2680322442596086
460,(139.1006733061712+0j),Real,0.25964312466369055
461,(139.59952328063034+0j),Real,0.2600555446481273
462,(139.75088211168804+0j),Real,0.3964120164474376
463,(140.34199569128168+0j),Real,0.21409322923333277
464,(140.56157075385102+0j),Real,0.29039721868259283
465,(140.86992464107502+0j),Real,0.38205691626102184
466,(141.3191107607447+0j),Real,0.3047388865646588
467,(141.5374734945987+0j),Real,0.2638464456666732
468,(142.03078358064383+0j),Real,0.2208600031014867
469,(142.62445010796876+0j),Real,0.3849837118619598
470,(143.45532440231108+0j),Real,0.3120600279347934
471,(143.9298899590578+0j),Real,0.35959521291001123
472,(144.42727704080679+0j),Real,0.26226720304920187
473,(144.68439362629692+0j),Real,0.4303023056133854
474,(145.25822544444458+0j),Real,0.4078639036435213
475,(145.42947604000952+0j),Real,0.36845278427062517
476,(146.07438615881284+0j),Real,0.30385182573175046
477,(146.48931748798583+0j),Real,0.22268563931816115
478,(146.66172858320462+0j),Real,0.20578552046267276
479,(147.15020043940885+0j),Real,0.28242506097162257
480,(147.3130933412107+0j),Real,0.3555138381155779
481,(148.08154902359564+0j),Real,0.31697154940958894
482,(148.2200618837741+0j),Real,0.3132603102293005
483,(149.02653868894993+0j),Real,0.3011487545591759
484,(149.28007015470317+0j),Real,0.23860227168209902
485,(149.97958713940415+0j),Real,0.2869824941573511
486,(151.06928269791564+0j),Real,0.3028563653556204
487,(151.33983277983066+0j),Real,0.29713078974849977
488,(151.86385736322427+0j),Real,0.2523475584270304
489,(151.92889664320316+0j),Real,0.18049436006983294
490,(152.23411320392256+0j),Real,0.32142847818275533
491,(152.78485074686745+0j),Real,0.32219351462041884
492,(152.97268298755733+0j),Real,0.17159206844690925
493,(153.1498951640834+0j),Real,0.3986245363526421
494,(154.0545495997846+0j),Real,0.2767643288767189
495,(154.4478387906406+0j),Real,0.26914315027654373
496,(155.11433592148745+0j),Real,0.2066291204935123
497,(155.51202516642968+0j),Real,0.31456781035929704
498,(156.12120149434475+0j),Real,0.17359579506404002
499,(156.49861289157127+0j),Real,0.23304285211454112
500,(156.5584086121917+0j),Real,0.254007639836229
501,(156.83744194753726+0j),Real,0.2887821346993489
502,(157.2967510374853+0j),Real,0.20965272264556287
503,(157.74108868516439+0j),Real,0.18815034081171922
504,(158.39660751920712+0j),Real,0.2989054331530959
505,(158.69883875088104+0j),Real,0.17018456111576868
506,(158.83934830595513+0j),Real,0.19602026767533567
507,(159.21911402805395+0j),Real,0.22507655045558975
508,(160.40658809386818+0j),Real,0.2172893844027675
509,(160.97423715173434+0j),Real,0.26147080063665556
510,(161.3408293808193+0j),Real,0.3008671551876344
511,(161.7222082262197+0j),Real,0.17225409252538587
512,(162.30733230961908+0j),Real,0.18819951794167408
513,(162.9169336306159+0j),Real,0.22106609788377532
514,(163.219421094951+0j),Real,0.21906212215803011
515,(163.5894607758008+0j),Real,0.24703358226908328
516,(163.7844405817923+0j),Real,0.19703006567903628
517,(164.11291477192137+0j),Real,0.265015281643804
518,(164.41704821887154+0j),Real,0.2214380386741373
519,(164.97669684603716+0j),Real,0.25737226737643815
520,(165.85924433302478+0j),Real,0.24201827325503994
521,(166.32597318270456+0j),Real,0.2951032975505475
522,(166.57048326787233+0j),Real,0.17998324256392936
523,(167.36116811884816+0j),Real,0.15442740694842733
524,(167.73386348402056+0j),Real,0.12159065985354581
525,(168.03984404562647+0j),Real,0.22673906421667614
526,(168.35408210651153+0j),Real,0.222298914994672
527,(168.67580158366832+0j),Real,0.2665535151223335
528,(168.78923985279462+0j),Real,0.1188873903222636
529,(170.0090899153398+0j),Real,0.17772266485271
530,(170.18881995468945+0j),Real,0.2944788230830265
531,(170.58950182594256+0j),Real,0.18763969618406037
532,(171.09123972875898+0j),Real,0.1760607576897629
533,(171.5633344639093+0j),Real,0.2607483336203737
534,(172.9209323651704+0j),Real,0.23969875696331058
535,(173.46232550969088+0j),Real,0.14239912749877215
536,(173.6094568033363+0j),Real,0.15866141493671174
537,(174.25469102871796+0j),Real,0.11333696608949585
538,(175.13290966406908+0j),Real,0.1460167620416974
539,(175.92670007806797+0j),Real,0.14688294434630728
540,(176.47997431033434+0j),Real,0.15395334879848116
541,(177.1837225499239+0j),Real,0.16245880838239363
542,(178.2684636919049+0j),Real,0.16999058115670881
543,(179.23204540377398+0j),Real,0.07127423805400972
544,(179.72365465612958+0j),Real,0.10188710222629715
545,(181.09293937017736+0j),Real,0.12573627098502932
