Freq_rad_ps,VDOS_Na,VDOS_K
6.775896167576898677e+01,9.163899401812176937e-04,2.135787833768869532e-04
6.784870864487596975e+01,1.088742116903548222e-03,1.940444443244610006e-04
6.793845561398295274e+01,1.053988913283944841e-03,2.054993373251812346e-04
6.802820258308992152e+01,9.295167045100652175e-04,2.086235492297838160e-04
6.811794955219690451e+01,9.637638994728246408e-04,2.062285978736046329e-04
6.820769652130388749e+01,9.795106789930638734e-04,1.903560133504503889e-04
6.829744349041087048e+01,8.980804425297683573e-04,1.869856790299448748e-04
6.838719045951783926e+01,8.762347085786159617e-04,1.959629748012644667e-04
6.847693742862482225e+01,8.459908269089380477e-04,1.971478314168906580e-04
6.856668439773180523e+01,8.473086487112342115e-04,2.029244339312846464e-04
6.865643136683878822e+01,7.872583205351566752e-04,2.110710008879549781e-04
6.874617833594575700e+01,8.315212366383715461e-04,2.043363087374592396e-04
6.883592530505273999e+01,9.653645349335361831e-04,1.957780354293422618e-04
6.892567227415972297e+01,9.055571676673871123e-04,1.768891904455795606e-04
6.901541924326669175e+01,9.457695806955386964e-04,1.701443107490619561e-04
6.910516621237367474e+01,8.894001332176567839e-04,1.778866275223221478e-04
6.919491318148065773e+01,9.532316534574442101e-04,1.791649719141597701e-04
6.928466015058764071e+01,9.650704645938691824e-04,1.732840071265524438e-04
6.937440711969460949e+01,9.002309410605343135e-04,1.706555072884485239e-04
6.946415408880159248e+01,8.379952572632774288e-04,1.746031085351991473e-04
6.955390105790857547e+01,9.347611353569954592e-04,1.584391789225824169e-04
6.964364802701555845e+01,8.816202311071140831e-04,1.520563128851895411e-04
6.973339499612252723e+01,8.184024037882499901e-04,1.727081941762383078e-04
6.982314196522949601e+01,8.278949478335949482e-04,1.785544688166534519e-04
6.991288893433647900e+01,8.688517659967991049e-04,1.734234847302140801e-04
7.000263590344346198e+01,7.909093760239481029e-04,1.755226462446558562e-04
7.009238287255043076e+01,8.718414941800736425e-04,1.659782265224895702e-04
7.018212984165741375e+01,8.419679602849040011e-04,1.635253333658642414e-04
7.027187681076439674e+01,8.121656565416414744e-04,1.673527984905340618e-04
7.036162377987137972e+01,8.278000855404095632e-04,1.608361247718526022e-04
7.045137074897834850e+01,7.241388378339650052e-04,1.710231588983222807e-04
7.054111771808533149e+01,7.052691065354632985e-04,1.585694964440389327e-04
7.063086468719231448e+01,7.532196275484196553e-04,1.644346295689691191e-04
7.072061165629928325e+01,7.786756644546376270e-04,1.489711129486998389e-04
7.081035862540626624e+01,7.582417318469891450e-04,1.583021890507584767e-04
7.090010559451324923e+01,7.155274559247077996e-04,1.579772310655897666e-04
7.098985256362023222e+01,7.816752145098794903e-04,1.405460014894341922e-04
7.107959953272720099e+01,8.627147614577973089e-04,1.405391083996110010e-04
7.116934650183418398e+01,8.149463195095112827e-04,1.455598635668766923e-04
7.125909347094116697e+01,8.154532685329415973e-04,1.623209749618155224e-04
7.134884044004814996e+01,7.752964608609511522e-04,1.464397282875787071e-04
7.143858740915511873e+01,6.861362232777210241e-04,1.406542586559422986e-04
7.152833437826210172e+01,7.760692016160275833e-04,1.522061626553986166e-04
7.161808134736908471e+01,8.404225305268430085e-04,1.460557306701858649e-04
7.170782831647605349e+01,7.523232866768941917e-04,1.541441803026525757e-04
7.179757528558303648e+01,7.920490504994513736e-04,1.608468818858423718e-04
7.188732225469001946e+01,8.331684477194237258e-04,1.680605037592970946e-04
7.197706922379700245e+01,7.643348820091376864e-04,1.534682374741199330e-04
7.206681619290397123e+01,7.083977188650442472e-04,1.375673058362854209e-04
7.215656316201095422e+01,7.162999478791185056e-04,1.304300145847766472e-04
7.224631013111793720e+01,6.706878666055819975e-04,1.352051407404197022e-04
7.233605710022492019e+01,7.411433456063888734e-04,1.416497988666097572e-04
7.242580406933188897e+01,7.158354686804156101e-04,1.359556872739982596e-04
7.251555103843887196e+01,6.570461544136186076e-04,1.498623575181710563e-04
7.260529800754585494e+01,6.845266770163605874e-04,1.276412897438213901e-04
7.269504497665282372e+01,7.085934333003030645e-04,1.169403185933877030e-04
7.278479194575980671e+01,5.990213904843963736e-04,1.245013581437262704e-04
7.287453891486678970e+01,6.752568642492917618e-04,1.287525611833754209e-04
7.296428588397377268e+01,6.912786495130406050e-04,1.252645591759296117e-04
7.305403285308074146e+01,7.301238896548372694e-04,1.344278952276183872e-04
7.314377982218772445e+01,6.806560451400836976e-04,1.309512172662265488e-04
7.323352679129469323e+01,7.393165072567017652e-04,1.224794131090273372e-04
7.332327376040167621e+01,7.402426627754799026e-04,1.236999426162891508e-04
7.341302072950864499e+01,5.879789221735760678e-04,1.305922773218965794e-04
7.350276769861562798e+01,5.579937154939532649e-04,1.179312772921208984e-04
7.359251466772261097e+01,6.237944616237786968e-04,1.339718204634837283e-04
7.368226163682959395e+01,7.198183035047054160e-04,1.301423682843707208e-04
7.377200860593656273e+01,6.836324074145223558e-04,1.363281272918485975e-04
7.386175557504354572e+01,6.944100053452529004e-04,1.072380478727644741e-04
7.395150254415052871e+01,6.289362618020393272e-04,1.020640363978528753e-04
7.404124951325751169e+01,6.787954724341924021e-04,1.247581918407238220e-04
7.413099648236448047e+01,6.559386082521714021e-04,1.256184012534319048e-04
7.422074345147146346e+01,7.631351811147758096e-04,1.092545326922598852e-04
7.431049042057844645e+01,6.232950082437936157e-04,1.121703720516252040e-04
7.440023738968541522e+01,6.248099623063500981e-04,1.151616822661654836e-04
7.448998435879239821e+01,6.654276411193151995e-04,1.195614638332570973e-04
7.457973132789938120e+01,6.472288933348489294e-04,1.135525171099765156e-04
7.466947829700636419e+01,6.876632321535646342e-04,1.169313761898743454e-04
7.475922526611333296e+01,6.241156504443078545e-04,1.104783082694911055e-04
7.484897223522031595e+01,6.818175671881668027e-04,1.137310632055048482e-04
7.493871920432729894e+01,6.677029820666627443e-04,1.012140346716847367e-04
7.502846617343428193e+01,7.044122294219316112e-04,1.018490696278220967e-04
7.511821314254125070e+01,6.554328410923366838e-04,9.726407624704109308e-05
7.520796011164823369e+01,5.847569819918068497e-04,1.053411708003116856e-04
7.529770708075521668e+01,6.470548108416407807e-04,1.014048125415777433e-04
7.538745404986218546e+01,5.882638679354593994e-04,1.134792043717703367e-04
7.547720101896916844e+01,5.640174072432396638e-04,1.278243941345808628e-04
7.556694798807615143e+01,5.846837055451780665e-04,1.056879524236593144e-04
7.565669495718313442e+01,5.926134690220267011e-04,9.616768197706203770e-05
7.574644192629010320e+01,5.767843077231925211e-04,9.606271066048037639e-05
7.583618889539708618e+01,5.707379369575651170e-04,9.743161707751745739e-05
7.592593586450406917e+01,6.219354246548444926e-04,1.034777208615543395e-04
7.601568283361105216e+01,6.429543184632020413e-04,9.588307446030786376e-05
7.610542980271802094e+01,6.350141432866849688e-04,9.092422094592745978e-05
7.619517677182500393e+01,5.771031577881401186e-04,9.306226137710329484e-05
7.628492374093198691e+01,5.365445000034230151e-04,9.824946628142708512e-05
7.637467071003895569e+01,5.657765079737610758e-04,9.247897024691440501e-05
7.646441767914593868e+01,6.655182681406619435e-04,8.812237272487342043e-05
7.655416464825292167e+01,5.273182639541808140e-04,9.273265208973975539e-05
7.664391161735989044e+01,4.648353639905770224e-04,9.541544499117688913e-05
7.673365858646687343e+01,5.497884545589491311e-04,8.645214408526733624e-05
7.682340555557384221e+01,5.731071785447585136e-04,8.882443646980572101e-05
7.691315252468082519e+01,5.764762121476502783e-04,9.743161520184830885e-05
7.700289949378780818e+01,5.077215820542440358e-04,9.213930601199027686e-05
7.709264646289477696e+01,5.453471454797863749e-04,8.745721731472963338e-05
7.718239343200175995e+01,5.910275355927496668e-04,7.784634761354658971e-05
7.727214040110874294e+01,6.202557239945448745e-04,7.547288367035944585e-05
7.736188737021572592e+01,5.547209618313479404e-04,9.072982716550327914e-05
7.745163433932269470e+01,4.915885355407633708e-04,8.690336310823079788e-05
7.754138130842967769e+01,5.302260427835208279e-04,8.356840794236945671e-05
7.763112827753666068e+01,5.711641878244773070e-04,8.917106614728825299e-05
7.772087524664364366e+01,5.327891938955909732e-04,9.441013739649812208e-05
7.781062221575061244e+01,5.042393902807969057e-04,8.687559864629804465e-05
7.790036918485759543e+01,4.980733263617547054e-04,8.800891478771083411e-05
7.799011615396457842e+01,5.255409425829872614e-04,8.913585292392451470e-05
7.807986312307154719e+01,5.091971197175223238e-04,9.930882280895918267e-05
7.816961009217853018e+01,5.563974391098552809e-04,9.174134866766453880e-05
7.825935706128551317e+01,4.803724415442152678e-04,7.269476581081605281e-05
7.834910403039249616e+01,4.491532638819560413e-04,9.229605096317188646e-05
7.843885099949946493e+01,5.481650833311558666e-04,8.759208750295237767e-05
7.852859796860644792e+01,5.848326007448420832e-04,8.700187546947947938e-05
7.861834493771343091e+01,5.339780875545141513e-04,8.402180082480165525e-05
7.870809190682039969e+01,5.200339433230826650e-04,7.484820248232791412e-05
7.879783887592738267e+01,4.696764223788786521e-04,7.804101789433361862e-05
7.888758584503436566e+01,5.202218865114942780e-04,7.727688700113264210e-05
7.897733281414134865e+01,4.952000343692241572e-04,8.314812660729235577e-05
7.906707978324831743e+01,4.740936666331139202e-04,7.208946168943574013e-05
7.915682675235530041e+01,4.941093996665644464e-04,6.760048673149879101e-05
7.924657372146228340e+01,4.635006563839042513e-04,6.912496511418191557e-05
7.933632069056926639e+01,4.387969646562337768e-04,7.141350515427728361e-05
7.942606765967623517e+01,4.454738213267075953e-04,7.778974656308809351e-05
7.951581462878321815e+01,4.401781999354358282e-04,6.717595071536966325e-05
7.960556159789020114e+01,4.429141255076407741e-04,7.315639063109024816e-05
7.969530856699716992e+01,4.306657816014173744e-04,6.779486926141822562e-05
7.978505553610415291e+01,4.174880593060495849e-04,6.702818383558947443e-05
7.987480250521113589e+01,4.458301684563548552e-04,6.467268924004766501e-05
7.996454947431811888e+01,4.349623515682023395e-04,6.630361312110533741e-05
8.005429644342508766e+01,4.339924035649526295e-04,6.294949871434690183e-05
8.014404341253205644e+01,4.678214593680842534e-04,7.521684207766483323e-05
8.023379038163903942e+01,4.867024474347443012e-04,6.413928492406948984e-05
8.032353735074602241e+01,5.161176663778977054e-04,6.561278637592099917e-05
8.041328431985300540e+01,4.651685939218380499e-04,6.829857629685198456e-05
8.050303128895997418e+01,4.698703140024963667e-04,6.313748329361151303e-05
8.059277825806695716e+01,4.713211031336014540e-04,5.798711770819360068e-05
8.068252522717394015e+01,4.309089180456705998e-04,5.885646300801625897e-05
8.077227219628090893e+01,3.552020612979789457e-04,6.402448619412526569e-05
8.086201916538789192e+01,3.501991491707699602e-04,6.445164447529129991e-05
8.095176613449487490e+01,3.566495717224517771e-04,6.025019534900359603e-05
8.104151310360185789e+01,3.718694637415262860e-04,7.124485875063526965e-05
8.113126007270882667e+01,3.788319019101812966e-04,6.981458385209447141e-05
8.122100704181580966e+01,3.703200625790130352e-04,7.149089285868403620e-05
8.131075401092279265e+01,3.693551758544375420e-04,5.647757901294342783e-05
8.140050098002976142e+01,4.137030771503636458e-04,5.592215058454978450e-05
8.149024794913674441e+01,3.987892844997486630e-04,6.508322184411546559e-05
8.157999491824372740e+01,4.102934777715094719e-04,6.487832175294794539e-05
8.166974188735071039e+01,3.929734607285089126e-04,6.341130586491243806e-05
8.175948885645767916e+01,3.418769663626325655e-04,6.218056885714009477e-05
8.184923582556466215e+01,3.721720055365892402e-04,5.877783039388249773e-05
8.193898279467164514e+01,4.052537188629324553e-04,5.919390267735347226e-05
8.202872976377862813e+01,3.926191433070183004e-04,6.371486681541666571e-05
8.211847673288559690e+01,3.902805874368325866e-04,5.371529160287637027e-05
8.220822370199257989e+01,3.348866682579808036e-04,4.794420554409239412e-05
8.229797067109956288e+01,3.500819931324150895e-04,5.615507289530092714e-05
8.238771764020653166e+01,3.774006512721119898e-04,6.098216800620173754e-05
8.247746460931351464e+01,3.725199474952958474e-04,6.470782832296432575e-05
8.256721157842049763e+01,3.342292062053557567e-04,6.330883715940891789e-05
8.265695854752748062e+01,3.505467865648098950e-04,6.346992396407816542e-05
8.274670551663444940e+01,3.667585598586754932e-04,5.695041277710812325e-05
8.283645248574143238e+01,3.445949311837457675e-04,6.060362961142514555e-05
8.292619945484841537e+01,3.695764750125590044e-04,5.490400349357942359e-05
8.301594642395539836e+01,3.631855066663197663e-04,4.355835017258037731e-05
8.310569339306236714e+01,3.594396791562499819e-04,5.230407312485744624e-05
8.319544036216935012e+01,3.758878343096225694e-04,5.365838572925725117e-05
8.328518733127633311e+01,3.725542953398902233e-04,5.484398322714350497e-05
8.337493430038330189e+01,2.979268460961984814e-04,5.256681570984502518e-05
8.346468126949027067e+01,3.299909098703435141e-04,5.592875289939418720e-05
8.355442823859725365e+01,3.655248360875912967e-04,5.556274333121365361e-05
8.364417520770423664e+01,3.281029852331577906e-04,5.146906089782507006e-05
8.373392217681121963e+01,3.206078751180175363e-04,4.998617653503380952e-05
8.382366914591818841e+01,3.585967607481763478e-04,4.380250326426625749e-05
8.391341611502517139e+01,3.276604197046364595e-04,4.702893659478508352e-05
8.400316308413215438e+01,3.031702634358494821e-04,4.872557651318688561e-05
8.409291005323912316e+01,3.064457499801202410e-04,4.613842875278275285e-05
8.418265702234610615e+01,3.472193571425665078e-04,4.362638109155214661e-05
8.427240399145308913e+01,3.377106196511673090e-04,4.888016847961532254e-05
8.436215096056007212e+01,3.695906893613487023e-04,5.078731238379203134e-05
8.445189792966704090e+01,3.524749794808375563e-04,4.597893263183447805e-05
8.454164489877402389e+01,3.371105147506581168e-04,4.287156948595554783e-05
8.463139186788100687e+01,3.289151144737685628e-04,4.074214296207984105e-05
8.472113883698798986e+01,3.159096551837458668e-04,4.768845479040563365e-05
8.481088580609495864e+01,3.325774211515143491e-04,4.309108474134440555e-05
8.490063277520194163e+01,3.135020708106606743e-04,4.557409085223404862e-05
8.499037974430892461e+01,2.779338583417942984e-04,4.676403812527617167e-05
8.508012671341589339e+01,2.977234234229321963e-04,4.852243569509245895e-05
8.516987368252287638e+01,3.010593200696103067e-04,4.551327181226316374e-05
8.525962065162985937e+01,2.584600909611762696e-04,4.519833828365576339e-05
8.534936762073684235e+01,2.685318579053399971e-04,4.586992748887859761e-05
8.543911458984381113e+01,2.509837864860635370e-04,4.207409920167380288e-05
8.552886155895079412e+01,2.786018913409867622e-04,3.989400772991894006e-05
8.561860852805777711e+01,3.468656434131503616e-04,3.723636767708901147e-05
8.570835549716476010e+01,3.342369837464895591e-04,4.208359181838962023e-05
8.579810246627172887e+01,2.977961483403152574e-04,4.058422539888875203e-05
8.588784943537871186e+01,2.717878082178917603e-04,4.618550894346545491e-05
8.597759640448569485e+01,2.743354234788751306e-04,4.926466412870018940e-05
8.606734337359266362e+01,2.497336549159259365e-04,4.445868763146377996e-05
8.615709034269964661e+01,2.580279006810015435e-04,4.577240448769822001e-05
8.624683731180662960e+01,2.734902467558411143e-04,4.263035667281088464e-05
8.633658428091361259e+01,2.746788775295819197e-04,4.650781937409232558e-05
8.642633125002058136e+01,2.495172095001920863e-04,4.917287318790869357e-05
8.651607821912756435e+01,2.493483254773827150e-04,4.508221366356721246e-05
8.660582518823454734e+01,2.727114896398160227e-04,3.972260412063847345e-05
8.669557215734153033e+01,2.830355942014018984e-04,4.036205297248421852e-05
8.678531912644849911e+01,2.947869362598553493e-04,3.885550923128320568e-05
8.687506609555546788e+01,2.874907415522537390e-04,3.981446275542345318e-05
8.696481306466245087e+01,2.682382763790992558e-04,4.404826778570446129e-05
8.705456003376943386e+01,2.739101207392524565e-04,3.925524866330960480e-05
8.714430700287640263e+01,2.554225797208122570e-04,3.681578839507466711e-05
8.723405397198338562e+01,2.893651832889109366e-04,3.620955005535169519e-05
8.732380094109036861e+01,2.823730577891392390e-04,3.981500956892867501e-05
8.741354791019735160e+01,2.823688824191756706e-04,4.100960664476072483e-05
8.750329487930432038e+01,2.624045506008024090e-04,3.952287013333379261e-05
8.759304184841130336e+01,2.376554148817538981e-04,4.073742438748095406e-05
8.768278881751828635e+01,2.385183861017573187e-04,4.189341270034936568e-05
8.777253578662525513e+01,2.811739636848482426e-04,3.753436352774314232e-05
8.786228275573223812e+01,2.614657733762290018e-04,3.587111001376719598e-05
8.795202972483922110e+01,2.762616028669077927e-04,3.609995776835068018e-05
8.804177669394620409e+01,2.548134975342140787e-04,3.451372958738828611e-05
8.813152366305317287e+01,2.176344142602936545e-04,3.656577500705663123e-05
8.822127063216015586e+01,2.197153581504843872e-04,3.795022965379239629e-05
8.831101760126713884e+01,2.689071784613205696e-04,3.348166293578017821e-05
8.840076457037412183e+01,2.867740062674333521e-04,3.315259488790931592e-05
8.849051153948109061e+01,2.633384621922388595e-04,3.570495033364255884e-05
8.858025850858807360e+01,2.787222040174057989e-04,3.428186743743515374e-05
8.867000547769505658e+01,2.360989425989126213e-04,3.302803196507127887e-05
8.875975244680202536e+01,2.232827038837742321e-04,3.465313638130195796e-05
8.884949941590900835e+01,2.120069370699127569e-04,3.472429357004435394e-05
8.893924638501599134e+01,2.204665703972539788e-04,3.426837149050871540e-05
8.902899335412297432e+01,2.416235418477162458e-04,3.551829982290418954e-05
8.911874032322994310e+01,2.594647012170686715e-04,3.319617357093077948e-05
8.920848729233692609e+01,2.599069645730969205e-04,3.457392412009768800e-05
8.929823426144390908e+01,2.601666712922422685e-04,3.354959544350109905e-05
8.938798123055089206e+01,2.347556959163418712e-04,3.692322197146856861e-05
8.947772819965786084e+01,2.077838798492752099e-04,3.514790529546787013e-05
8.956747516876484383e+01,2.360556536746595828e-04,3.415266898733871855e-05
8.965722213787182682e+01,2.268849750713875424e-04,3.517455884155910737e-05
8.974696910697879559e+01,2.290197388681530050e-04,3.336313455226453171e-05
8.983671607608577858e+01,2.139979231624563141e-04,3.489962332133042901e-05
8.992646304519276157e+01,1.885790471292533789e-04,3.463494939958010528e-05
9.001621001429974456e+01,2.043874735159955855e-04,3.178657716172496485e-05
9.010595698340671333e+01,2.057278521398077766e-04,3.411019710239808668e-05
9.019570395251369632e+01,2.136657338744833538e-04,3.167669450740213564e-05
9.028545092162066510e+01,2.174143522289987372e-04,2.651174764297726640e-05
9.037519789072764809e+01,2.148415238313706262e-04,3.311791099337303809e-05
9.046494485983461686e+01,2.387716210968770624e-04,3.620995991661710546e-05
9.055469182894159985e+01,2.253604227470586835e-04,3.401292964454932842e-05
9.064443879804858284e+01,2.080414206136731322e-04,2.768449117708433091e-05
9.073418576715556583e+01,2.224057564794167151e-04,2.692683193675757109e-05
9.082393273626253460e+01,2.148535080531416958e-04,2.881236020801386944e-05
9.091367970536951759e+01,1.831114818810473152e-04,2.875217865477049721e-05
9.100342667447650058e+01,1.685021975324715610e-04,2.579184256862070951e-05
9.109317364358348357e+01,1.677524802800405533e-04,2.603639581632921919e-05
9.118292061269045234e+01,1.731137554321965821e-04,2.789115758152764144e-05
9.127266758179743533e+01,1.893206488062696520e-04,2.461809472337122008e-05
9.136241455090441832e+01,1.846299398914713846e-04,3.139042829153863037e-05
9.145216152001138710e+01,1.810059651134199061e-04,3.210608469314089484e-05
9.154190848911837008e+01,1.949537328609554762e-04,2.936773445856333907e-05
9.163165545822535307e+01,1.972639052788359557e-04,2.845721671941154983e-05
9.172140242733233606e+01,1.843142277586059857e-04,2.765359183647522472e-05
9.181114939643930484e+01,1.916227609066915665e-04,2.823655429068297197e-05
9.190089636554628783e+01,1.838812710372190323e-04,2.951195758487358740e-05
9.199064333465327081e+01,1.617492502665273497e-04,2.425365057488850626e-05
9.208039030376025380e+01,1.775974691001521561e-04,2.406028862397679646e-05
9.217013727286722258e+01,1.837871318753549362e-04,2.493179225200726939e-05
9.225988424197420557e+01,1.736752305325256929e-04,2.730855932929943960e-05
9.234963121108118855e+01,1.863628957266645007e-04,2.462897977564961499e-05
9.243937818018815733e+01,2.139943593583655860e-04,2.535980833845307732e-05
9.252912514929514032e+01,1.938674668799917451e-04,2.552619289949910764e-05
9.261887211840212331e+01,1.787811331004286091e-04,2.513422936735523478e-05
9.270861908750910629e+01,1.832898214640073036e-04,2.464286353963948613e-05
9.279836605661607507e+01,1.830539171258115713e-04,2.318129635938498358e-05
9.288811302572305806e+01,1.834197814314883241e-04,2.505629960846028997e-05
9.297785999483004105e+01,1.777293779330356752e-04,2.442083252981874859e-05
9.306760696393700982e+01,1.844915911057780464e-04,2.176641167767943857e-05
9.315735393304399281e+01,1.847937303894770802e-04,2.221599759059155461e-05
9.324710090215097580e+01,1.771663878089914672e-04,2.703565190442158291e-05
9.333684787125795879e+01,1.700106375279847293e-04,2.596637566130409819e-05
9.342659484036492756e+01,1.762641154095391624e-04,2.371183247801812735e-05
9.351634180947191055e+01,1.728652957683950923e-04,2.505988438556785256e-05
9.360608877857887933e+01,1.687675066830124739e-04,2.425113575382433520e-05
9.369583574768586232e+01,1.947227544361601473e-04,2.211641046611807150e-05
9.378558271679284530e+01,1.824153782396477808e-04,1.937073667745608981e-05
9.387532968589981408e+01,1.867245511711437020e-04,1.893956503286753294e-05
9.396507665500679707e+01,1.769296617685760676e-04,2.194643564361729672e-05
9.405482362411378006e+01,1.614845625480311757e-04,2.520554427354335924e-05
9.414457059322074883e+01,1.612746079686482861e-04,2.560632470238141553e-05
9.423431756232773182e+01,1.567761774356896674e-04,2.403657213208010697e-05
9.432406453143471481e+01,1.598803231211378859e-04,2.451151202374338741e-05
9.441381150054169780e+01,1.623818245740261273e-04,2.301911367461450527e-05
9.450355846964866657e+01,1.559461476916212627e-04,1.978555041543404017e-05
9.459330543875564956e+01,1.652649062550820818e-04,2.025605483874517871e-05
9.468305240786263255e+01,1.813792775543387103e-04,1.812919158702227366e-05
9.477279937696960133e+01,1.616640665283904923e-04,2.079433363573276761e-05
9.486254634607658431e+01,1.539845185413879643e-04,1.914257444293241106e-05
9.495229331518356730e+01,1.583905610284741994e-04,2.087648532633588357e-05
9.504204028429055029e+01,1.608085855044622653e-04,2.070499167259311983e-05
9.513178725339751907e+01,1.621462983528895968e-04,1.891671632748287158e-05
9.522153422250450205e+01,1.583909241907667824e-04,2.064077974878428097e-05
9.531128119161148504e+01,1.526358467385245698e-04,1.969567826323740447e-05
9.540102816071846803e+01,1.492798446679609195e-04,1.931587585135941955e-05
9.549077512982543681e+01,1.578481331682159399e-04,1.967971454833898477e-05
9.558052209893241979e+01,1.480652869881185854e-04,1.818999889589500320e-05
9.567026906803940278e+01,1.450122915664500201e-04,1.882019384349203512e-05
9.576001603714637156e+01,1.487600730717590983e-04,1.892271683911307540e-05
9.584976300625335455e+01,1.469063914306623845e-04,2.056361821520503072e-05
9.593950997536033753e+01,1.225956762112564514e-04,2.077220806795896377e-05
9.602925694446732052e+01,1.380959169938477695e-04,1.644741593069639601e-05
9.611900391357428930e+01,1.541352368011964500e-04,1.639649567694963705e-05
9.620875088268127229e+01,1.376850266076398591e-04,1.758319997521615949e-05
9.629849785178825528e+01,1.367077345574379242e-04,1.706892779203652679e-05
9.638824482089523826e+01,1.375486010918999466e-04,1.857691813193098300e-05
9.647799179000220704e+01,1.396363578489429990e-04,1.731107283864834198e-05
9.656773875910919003e+01,1.375835302380731080e-04,1.747756319209753717e-05
9.665748572821617302e+01,1.271950058513050136e-04,1.957790278877958090e-05
9.674723269732314179e+01,1.410920131109153451e-04,2.009891580551977373e-05
9.683697966643012478e+01,1.442666459942462318e-04,1.788885507644965425e-05
9.692672663553710777e+01,1.386497656464587432e-04,1.588130082187592969e-05
9.701647360464407654e+01,1.237102601511579330e-04,1.481362236560338440e-05
9.710622057375105953e+01,1.171162776897193990e-04,1.640801271951376227e-05
9.719596754285802831e+01,1.256935626668243108e-04,1.692165979540276085e-05
9.728571451196501130e+01,1.394711051281468902e-04,1.703080365377638794e-05
9.737546148107199429e+01,1.562283341913267749e-04,1.622277521754256200e-05
9.746520845017896306e+01,1.537167425813176205e-04,1.701920477140810310e-05
9.755495541928594605e+01,1.459860428778136801e-04,1.892783471109242113e-05
9.764470238839292904e+01,1.327697135190764261e-04,1.667524251590225969e-05
9.773444935749991203e+01,1.244327264212795781e-04,1.542682498852548299e-05
9.782419632660688080e+01,1.399010854506673221e-04,1.455157127840425996e-05
9.791394329571386379e+01,1.411131007332364247e-04,1.643975711892703797e-05
9.800369026482084678e+01,1.402377333445325666e-04,1.887754600858175760e-05
9.809343723392782977e+01,1.324559936536618657e-04,1.552921914227134244e-05
9.818318420303479854e+01,1.219038196640276253e-04,1.439217024389508913e-05
9.827293117214178153e+01,1.231586286090790715e-04,1.579375137168972641e-05
9.836267814124876452e+01,1.278569248126557674e-04,1.542773535895009679e-05
9.845242511035573330e+01,1.259415916364122715e-04,1.407518161022162906e-05
9.854217207946271628e+01,1.225396757911544141e-04,1.432033313523362392e-05
9.863191904856969927e+01,1.149297288229775385e-04,1.593197982552153435e-05
9.872166601767668226e+01,1.160879137311925579e-04,1.483315479548608102e-05
9.881141298678365104e+01,1.265724031910607592e-04,1.390068193655334743e-05
9.890115995589063402e+01,1.148298535518396218e-04,1.351850475729484839e-05
9.899090692499761701e+01,1.148444153868199253e-04,1.334906972760623567e-05
9.908065389410460000e+01,1.214773920313306051e-04,1.275797405824724319e-05
9.917040086321156878e+01,1.320252457415866634e-04,1.570627166798972804e-05
9.926014783231855176e+01,1.115839888383172101e-04,1.623274750706071542e-05
9.934989480142553475e+01,1.193701396489930163e-04,1.378796360364754161e-05
9.943964177053250353e+01,1.171256097838813489e-04,1.498915263862566166e-05
9.952938873963948652e+01,1.052994369588983680e-04,1.683654064169417316e-05
9.961913570874646950e+01,1.144454229809388414e-04,1.486688769780200601e-05
9.970888267785345249e+01,1.157325668015819970e-04,1.258582583885219368e-05
9.979862964696042127e+01,1.164745749865546219e-04,1.373603779253235189e-05
9.988837661606740426e+01,1.162358428041836622e-04,1.494481013417990573e-05
9.997812358517438724e+01,1.080934042933304727e-04,1.375737865753348736e-05
1.000678705542813702e+02,1.009262841400378354e-04,1.282066018813923096e-05
1.001576175233883390e+02,1.054377378885453236e-04,1.444667971851510235e-05
1.002473644924953220e+02,1.005527218749492163e-04,1.407571139674327651e-05
1.003371114616023050e+02,1.001550180854780266e-04,1.211627938387641801e-05
1.004268584307092738e+02,1.119313420180374904e-04,1.390418493744222457e-05
1.005166053998162425e+02,1.190563906801263045e-04,1.572970763233629419e-05
1.006063523689232397e+02,1.078859868515570842e-04,1.407238003189807793e-05
1.006960993380302085e+02,9.838429455652458299e-05,1.446474624645980423e-05
1.007858463071371915e+02,1.007560635176145305e-04,1.451223787241657239e-05
1.008755932762441603e+02,1.027946506616360937e-04,1.337175897783004674e-05
1.009653402453511575e+02,1.020367245648909387e-04,1.349238793973191880e-05
1.010550872144581263e+02,9.368664625799665848e-05,1.348911381958983520e-05
1.011448341835651092e+02,8.491750460523236844e-05,1.251810632267013976e-05
1.012345811526720780e+02,9.927338222634537882e-05,1.183960654303350589e-05
1.013243281217790752e+02,9.602964344290849052e-05,1.378018967196029408e-05
1.014140750908860440e+02,8.133744722943447283e-05,1.308530992354712695e-05
1.015038220599930270e+02,8.274373413381546944e-05,1.129025239638288074e-05
1.015935690290999958e+02,9.708398062526040200e-05,1.239757500405682158e-05
1.016833159982069930e+02,1.038842951899746742e-04,1.178458451603698649e-05
1.017730629673139617e+02,1.009764785438703867e-04,1.150595821232067150e-05
1.018628099364209447e+02,1.036585522947941295e-04,1.093353382016416756e-05
1.019525569055279135e+02,9.241277921843929369e-05,1.105920767007357329e-05
1.020423038746349107e+02,8.722808383822957059e-05,1.231317041234917318e-05
1.021320508437418653e+02,9.060866834985134414e-05,1.222569825767274875e-05
1.022217978128488340e+02,9.464766353054351541e-05,1.091647244884769153e-05
1.023115447819558312e+02,8.804280129176874487e-05,9.278313050285004853e-06
1.024012917510628000e+02,8.992499182694547197e-05,1.043545426279580500e-05
1.024910387201697830e+02,8.853621587449496378e-05,1.207545112002610426e-05
