Step,Volume_A3,P_yz_eV_A3,P_xz_eV_A3,P_xy_eV_A3,J_Na_x,J_Na_y,J_Na_z,J_Cl_x,J_Cl_y,J_Cl_z,J_K_x,J_K_y,J_K_z
41925,7988.168074834743,0.00058788556,-0.0004134277,-0.001020302,-11.972494604622936,8.529139734138028,2.130957834847058,47.60123999583269,5.22501612974482,-3.3129023815320564,-7.770836488703164,1.5892186480636905,0.054323262179801546
41930,7988.168074834743,0.0005858302,-0.00017671686,-0.00093109393,-10.049204140918073,7.632248815035438,2.7474838286750214,44.67906060483444,5.785110962915116,-4.740204453022024,-6.771947618744118,1.9260146460733099,0.8650992871929839
41935,7988.168074834743,0.00061259925,9.946126e-05,-0.0008302634,-8.059374934377185,6.811262905615028,3.0904656696954684,41.4015468047001,6.233969781667458,-5.792183546296016,-5.484262965324117,2.298141697898683,1.574096315752664
41940,7988.168074834743,0.0006676699,0.00037830908,-0.00074536185,-6.113711773987371,6.135691098173144,3.0488478549784395,37.96733887039596,6.552258518425862,-6.366709620369232,-3.9957182952340666,2.655424990426112,2.190240141129304
41945,7988.168074834743,0.00074041646,0.0006127145,-0.0006955678,-4.298974545878219,5.665847823259416,2.5559466377387343,34.57055685740493,6.712771688616687,-6.418432591387763,-2.4136733859760646,2.964755271863834,2.7348641756192738
41950,7988.168074834743,0.0008099119,0.0007568786,-0.00068459456,-2.673700095098096,5.449876045025178,1.6418232658649778,31.382485713693374,6.690637846571539,-6.007758633865976,-0.8508766615360841,3.2028609844678453,3.238313415853022
41955,7988.168074834743,0.00085122377,0.0007835705,-0.0007025766,-1.2616436427216777,5.538844296824269,0.4660838244878631,28.526490118456476,6.45943475257771,-5.328079328020339,0.5930628027225318,3.3450959090664414,3.734373605236594
41960,7988.168074834743,0.0008450365,0.00069935893,-0.00073111866,-0.039736349050285114,6.00250494847484,-0.7165215898142288,26.04915869754046,5.981591017363446,-4.658288091027586,1.8484868258391067,3.3592788887385563,4.247187933085494
41965,7988.168074834743,0.0007856329,0.00054638006,-0.00074869307,1.0577240812761781,6.914163215637984,-1.6500009525127952,23.915801593466373,5.220281472307379,-4.252745998185933,2.8843832015571493,3.2089302276785743,4.775125341069193
41970,7988.168074834743,0.0006852116,0.00038527785,-0.0007341607,2.0896605010510436,8.286680694232071,-2.1752644940291175,22.062649549261604,4.193557506354939,-4.2380931861073705,3.705598799378871,2.8631366865397316,5.285736158491468
41975,7988.168074834743,0.00056937704,0.00026753603,-0.0006767094,3.039490444878399,10.003425900361492,-2.2856682985959997,20.476850916573373,3.032913876985349,-4.571234144389599,4.341567418768911,2.30703503826815,5.729281003027987
41980,7988.168074834743,0.00046279829,0.00021210789,-0.0005885534,3.8113176953500867,11.837594461975698,-2.1098338768800096,19.213494399446123,1.9571480193922737,-5.0796603676672305,4.833096729764158,1.5486321532866718,6.061872429899646
41985,7988.168074834743,0.00037566293,0.00020184324,-0.00050226564,4.309117245245804,13.573321641423775,-1.8290456502884682,18.325454964884617,1.149227368420343,-5.561650149083144,5.223336958426309,0.6208256087106567,6.263073977709988
41990,7988.168074834743,0.00030271933,0.00020193943,-0.00044813228,4.498090477203593,15.105828055850058,-1.5972447586694125,17.805435327907684,0.6597692665751094,-5.8699935683826325,5.554383399166772,-0.4222224870004696,6.339616596598185
41995,7988.168074834743,0.0002271223,0.00018316225,-0.0004367205,4.400529353029785,16.443872419835373,-1.5081932749538192,17.589930672238612,0.41379747300796144,-5.936721361350493,5.867449136536243,-1.5142951323628182,6.31729307536572
42000,7988.168074834743,0.00012622836,0.00013662223,-0.0004584071,4.0847066420009,17.64977530810035,-1.5898722292816183,17.57072427955615,0.28215766799674324,-5.766181953830735,6.202478249395291,-2.5885582938913294,6.228432704899584
42005,7988.168074834743,-2.0373178e-05,7.657765e-05,-0.0004929376,3.669118677904268,18.752456542957646,-1.8080688247330627,17.594543244204093,0.17592113815460042,-5.421450565208067,6.594247330223744,-3.5850030782944637,6.101897878659122
42010,7988.168074834743,-0.00022217935,3.1116993e-05,-0.00051932735,3.300383147101317,19.652481314771705,-2.097182585047711,17.493229022280563,0.14212285998890284,-4.98994918260999,7.064296991063124,-4.451229440606333,5.959509981097122
42015,7988.168074834743,-0.0004705097,2.5817873e-05,-0.00052393624,3.1041848325056405,20.080344231735644,-2.4239394640947367,17.141426961427047,0.40355863010388826,-4.521435032035726,7.612297360775221,-5.140527936998774,5.8177527331639896
42020,7988.168074834743,-0.0007317311,7.203561e-05,-0.0005002792,3.17081983321427,19.705334158755875,-2.813095372946271,16.47585638387505,1.2514610426847677,-4.004526795694839,8.21123294730652,-5.613420157058063,5.69000051160348
42025,7988.168074834743,-0.00094451295,0.00016586293,-0.00044316147,3.585740111617131,18.39107360983752,-3.255619709282917,15.463134167803286,2.796496356922572,-3.4570754184897288,8.809034889757562,-5.844195014442004,5.585073218931408
42030,7988.168074834743,-0.001049096,0.00029026018,-0.00035588347,4.437622886491088,16.376909765470998,-3.5872636493634573,14.084362879661114,4.794895484357389,-3.043665769393594,9.335923109560927,-5.828430048446095,5.50330725660698
42035,7988.168074834743,-0.0010417753,0.0004193401,-0.000258858,5.763749345702171,14.097096278155451,-3.5718583901955654,12.37845655160351,6.8329936182941164,-2.9909885920933794,9.715702964383045,-5.586714778773526,5.435224912077877
42040,7988.168074834743,-0.00096629455,0.00053457083,-0.00017647147,7.497513418451349,11.831239701537644,-3.111328418422353,10.482008929291677,8.67429150891402,-3.383438386918024,9.878386537366996,-5.162156244015493,5.367144840106827
42045,7988.168074834743,-0.00086194684,0.00063267996,-0.000118956836,9.490238378626463,9.644924225370858,-2.268657800055088,8.595279165594604,10.310461682006991,-4.150909748239463,9.77239135862229,-4.6120109247090255,5.291945715065068
42050,7988.168074834743,-0.0007477558,0.0007157651,-8.037244e-05,11.584482036649066,7.529790325641158,-1.1653347478107108,6.898257258777504,11.809195330615317,-5.181190057022867,9.375169883417506,-3.995610718367531,5.2189031724277966
42055,7988.168074834743,-0.00063207466,0.00077945367,-4.8524973e-05,13.682336432293459,5.481978635592613,0.05315049248994086,5.476463881940218,13.222825989946688,-6.358023620222447,8.699108998095575,-3.3614297919516654,5.177251513772183
42060,7988.168074834743,-0.00051744084,0.00081202836,-1.5896509e-05,15.756789602420989,3.518968424786806,1.1981633800703193,4.312765991134308,14.56102549434862,-7.537103069761578,7.788353801014559,-2.7366191409414724,5.211317705515664
42065,7988.168074834743,-0.00039925525,0.0008023919,1.7116852e-05,17.7885982261449,1.6993227591062219,2.066409967502032,3.362300280991854,15.766144434895143,-8.561608596797111,6.707011039085878,-2.122092376750076,5.3675766031096055
42070,7988.168074834743,-0.00027319527,0.00074723555,4.80808e-05,19.682031718029837,0.12895139484288487,2.5334549096484906,2.651297458345713,16.709343104953486,-9.3366050095159,5.524580431173409,-1.4949198230929293,5.675527891756626
42075,7988.168074834743,-0.00015004189,0.000652322,8.113955e-05,21.250647523245654,-1.0898271558419887,2.616316469285003,2.3030586275418212,17.253314292301262,-9.869824596479145,4.30420371845222,-0.8201123268186319,6.12588582364098
42080,7988.168074834743,-5.5260643e-05,0.000531633,0.00012768239,22.300708670309042,-1.9340903019677298,2.433395780274928,2.460869080350732,17.350086896253817,-10.211701650165548,3.096332235249897,-0.07262184383172698,6.65068327092869
42085,7988.168074834743,-1.2269781e-05,0.00040587925,0.00019640608,22.73980236967131,-2.472016389542036,2.110772901666984,3.1812762807476798,17.078669720241198,-10.3537524109346,1.9368311518073034,0.7367216873867464,7.115356898824226
42090,7988.168074834743,-2.9272296e-05,0.00029843967,0.00028235264,22.62908611626139,-2.8099071637792026,1.7203788333839256,4.380678070827399,16.605330238114295,-10.185515526558799,0.8481453329831412,1.5479520096455266,7.337514077016218
42095,7988.168074834743,-0.000100551384,0.00022899249,0.0003660761,22.154926303567976,-3.0551371028507797,1.2781550465855052,5.860758607263107,16.13127471280821,-9.542120182060795,-0.1577752761123401,2.267237177661155,7.136342555307616
42100,7988.168074834743,-0.00021118236,0.00020366769,0.00042486488,21.530207590692356,-3.3136400102033017,0.7736698167621743,7.404144325666549,15.849807680778742,-8.294894098511474,-1.076442446746193,2.8072069679078444,6.393601683865578
42105,7988.168074834743,-0.00033608903,0.00021249367,0.00044470222,20.879750590958196,-3.673309886633718,0.19208498907877392,8.887135403378181,15.88889535591223,-6.414894858873495,-1.9089765574045368,3.127789125370766,5.095187114306478
42110,7988.168074834743,-0.00044313018,0.00023831504,0.00041953934,20.202724853397143,-4.159493434803438,-0.4759113131973809,10.316777265097759,16.250349986606658,-3.987994753293502,-2.6615928689226047,3.2525181864734627,3.336283434344673
42115,7988.168074834743,-0.00050822174,0.00026882504,0.00034444119,19.421932400070858,-4.706827316469856,-1.2250080374748613,11.780887270375445,16.796404515167136,-1.1970001382832294,-3.344910303460062,3.2537973670518863,1.2943856525329598
42120,7988.168074834743,-0.00053425954,0.00030184913,0.00021633516,18.437388706324185,-5.19614757312985,-2.042463398897473,13.389933351492854,17.32082227347526,1.7302338510531765,-3.96941275348407,3.2186997913199615,-0.8153927431245238
42125,7988.168074834743,-0.00054811075,0.0003442052,4.214094e-05,17.148558677455505,-5.5450978454831,-2.938891953827504,15.244135989763947,17.67305695416106,4.596280140152992,-4.534785385689325,3.215415251234371,-2.7850101576164734
42130,7988.168074834743,-0.000572941,0.000407107,-0.00015817392,15.4729670791115,-5.765186883946001,-3.9620324568592533,17.402697161047456,17.83222252434469,7.276796073141782,-5.017755248316542,3.2763390557033576,-4.442385338346488
42135,7988.168074834743,-0.00060962024,0.00049981166,-0.0003582723,13.377877125631445,-5.948576842815159,-5.163392908400661,19.8493893603964,17.890734673409575,9.69458681649951,-5.369357325931638,3.4012168601698063,-5.658815794534883
42140,7988.168074834743,-0.00064471195,0.0006236978,-0.00053286424,10.90303154940043,-6.23314990820819,-6.542899480310246,22.483350858013235,18.005445302321352,11.760033747914463,-5.528473345131793,3.571079227200678,-6.344756110365401
42145,7988.168074834743,-0.00067035406,0.0007704754,-0.0006604509,8.152567961258997,-6.7717044099275086,-8.025566473154562,25.15286028825091,18.351702154005654,13.346646515341604,-5.447519278060177,3.7633768276213972,-6.448701981765757
42150,7988.168074834743,-0.00069642474,0.00092408236,-0.0007265934,5.27310424709626,-7.704030713402348,-9.511889686824965,27.702399097594995,19.08022800730767,14.350022543278204,-5.117594454448486,3.967177591355247,-5.965754773596549
42155,7988.168074834743,-0.00073921215,0.0010624299,-0.00073337526,2.449879478331555,-9.128281167460331,-10.969723660239346,29.98695864203643,20.273038747665925,14.793018392716586,-4.578929205334212,4.198617214793992,-4.950916579660392
42160,7988.168074834743,-0.0007892274,0.001156871,-0.0007098634,-0.1007536544208536,-11.043766148005773,-12.443944735709612,31.868741051786003,21.879237992554483,14.840758538473995,-3.9100786146846858,4.507903021009477,-3.5244355163063856
42165,7988.168074834743,-0.0007978944,0.0011795941,-0.00070679554,-2.194301468506322,-13.258918389804705,-13.907982064398917,33.252190664813554,23.63507573061003,14.636145006981781,-3.19998044238681,4.967217468320522,-1.8557844830116519
42170,7988.168074834743,-0.0007239437,0.0011298351,-0.00076372846,-3.7513369856866587,-15.399949804155142,-15.138776601365558,34.125758421128076,25.099846411725668,14.136200804489011,-2.5165125083275015,5.643478366714115,-0.12504579934973936
42175,7988.168074834743,-0.0005911431,0.001043844,-0.00087905925,-4.767004111051079,-17.1524461470047,-15.881334953418142,34.51142244777572,25.92139432290794,13.232527310547194,-1.886509174071613,6.5744270173749815,1.5211861639203699
42180,7988.168074834743,-0.00046342253,0.0009551275,-0.0010221734,-5.248655116880996,-18.470249957158842,-16.085824573664162,34.40075151901334,26.05088616953078,11.96105000643649,-1.29418706828968,7.7627392100843995,2.997153322942191
42185,7988.168074834743,-0.00038085436,0.00086193864,-0.0011623639,-5.231701264154846,-19.510828591898928,-15.868910464240495,33.78636236773315,25.670567311990535,10.46089600463813,-0.6967518250674734,9.18363689712758,4.280393073679458
42190,7988.168074834743,-0.00033723377,0.00074158044,-0.0012819994,-4.7991793803304565,-20.485151388931,-15.33145927524644,32.70757425190919,25.037784323682065,8.806614124468176,-0.05048577967121304,10.790742819350706,5.397223703994689
42195,7988.168074834743,-0.00030797362,0.00057857216,-0.0013778672,-4.042573145039252,-21.54382033574921,-14.50353284714553,31.23732936364201,24.37439293249562,6.972854017304709,0.6631530344804233,12.512803181125927,6.403057304758855
42200,7988.168074834743,-0.00028431037,0.0003768717,-0.0014579912,-3.01315136347844,-22.677187563896318,-13.44550415769451,29.44530998297074,23.771592777844557,4.953021683632974,1.4257508137072028,14.248970410052136,7.364860671043443
42205,7988.168074834743,-0.00027706267,0.00015666333,-0.0015384667,-1.7321081330680081,-23.68065841570325,-12.329125529598665,27.396386934325225,23.147731383543107,2.853429571492021,2.1936307733687155,15.876302588484107,8.34807421660154
42210,7988.168074834743,-0.00029681847,-5.4617954e-05,-0.0016351353,-0.2424946387524436,-24.238882279213897,-11.38608558655657,25.173582330228832,22.308388627808274,0.8510209587781157,2.9268221134619026,17.273869232264122,9.407442794692924
42215,7988.168074834743,-0.0003388615,-0.00023417186,-0.0017526278,1.3699719261624945,-24.076712708256593,-10.783698932565736,22.87228120231799,21.068159161531437,-0.923621393462219,3.615656579181893,18.35192904503354,10.579698423868118
42220,7988.168074834743,-0.0003894943,-0.0003711081,-0.0018829064,3.0055572338081635,-23.067449878616856,-10.557417534196853,20.56362659967004,19.340371298175587,-2.4482502406347137,4.288725840356428,19.070454025163134,11.87804591076784
42225,7988.168074834743,-0.00044105906,-0.00046156335,-0.0020145702,4.5893985463538645,-21.2542426459907,-10.638389807565238,18.26714784378152,17.156028456910708,-3.7803394529256664,5.001363215014213,19.44158977766573,13.291107408708209
42230,7988.168074834743,-0.0004944072,-0.0004997716,-0.0021393162,6.092628634882517,-18.818747510121568,-10.899927755213563,15.952325798713954,14.641580409025913,-5.012254251350104,5.812955144013626,19.52054253027244,14.78456034554477
42235,7988.168074834743,-0.00054764264,-0.000480049,-0.0022504998,7.5238611229782215,-16.019730921506664,-11.193877393939752,13.576479716893179,11.976338619416559,-6.228874656846644,6.757569022651558,19.386767564529226,16.295130404085672
42240,7988.168074834743,-0.00058928004,-0.00040687982,-0.0023405778,8.90066339909967,-13.09886212401699,-11.4262227741771,11.14280488737592,9.327806278742422,-7.417030075643307,7.814441534050535,19.114431029369815,17.71563113812946
42245,7988.168074834743,-0.0006120013,-0.00029940467,-0.0024022684,10.237777685866918,-10.200596956266338,-11.62471521829381,8.719659028222907,6.800427116833147,-8.400814283719335,8.90047325223579,18.743544986291898,18.89790785257712
42250,7988.168074834743,-0.00062629953,-0.0001871031,-0.0024234308,11.544503053523242,-7.396495558691925,-11.905219112270663,6.410999269029673,4.464521160708747,-8.921749407525667,9.902407661230196,18.275349583124342,19.699346708995947
42255,7988.168074834743,-0.0006494056,-9.7492404e-05,-0.0023822929,12.78728403615637,-4.810390985155494,-12.385448191688434,4.341386656722131,2.457095650638868,-8.790564819692115,10.729239136722642,17.69667060207801,20.04839114053577
42260,7988.168074834743,-0.0006834091,-4.0421713e-05,-0.0022607383,13.85114590001499,-2.6867021513565414,-13.1424204208112,2.665079307529192,1.0230949379713548,-7.957459280865923,11.341684787387521,17.006982579509426,19.972257744845066
42265,7988.168074834743,-0.00071382325,-5.339891e-06,-0.0020665126,14.573751729433154,-1.2844184249800623,-14.204608585345943,1.5425173170638669,0.4041260231936321,-6.4896206952040565,11.741640935563517,16.223667763505077,19.566607216420767
42270,7988.168074834743,-0.00072653,2.5828063e-05,-0.0018328378,14.81732649799992,-0.734655013900296,-15.522018251746578,1.09721733449038,0.7076575689027508,-4.54562944297356,11.943366086254855,15.370372707151985,18.94002590271559
42275,7988.168074834743,-0.00071451464,6.6583845e-05,-0.001597376,14.492635565206315,-1.018531670731422,-16.93824815576469,1.4114783953878618,1.8957403800732378,-2.360169300506076,11.953795841122666,14.466166459166274,18.170795456170175
42280,7988.168074834743,-0.00067648565,0.00012194946,-0.0013853434,13.55326033218475,-2.006015450385634,-18.221524858699617,2.5335417163492453,3.8285705062787816,-0.1951084723026532,11.771107954001089,13.520820040921974,17.289011276663963
42285,7988.168074834743,-0.0006168033,0.00018700906,-0.0012044791,12.026158867957156,-3.4655975528560834,-19.143205055775674,4.436661735363996,6.277947465556983,1.7321104060316657,11.395089759868604,12.531025482105617,16.283472542149337
42290,7988.168074834743,-0.0005451899,0.00024504025,-0.0010506699,10.06598578445878,-5.059859346492262,-19.548093908515206,6.953853250050597,8.926323501044656,3.2897652384632465,10.838071189371709,11.476911454796648,15.130706903992555
42295,7988.168074834743,-0.00047176002,0.00027145247,-0.0009219059,7.940544868561434,-6.3978080299487505,-19.3810447469347,9.789443763757447,11.415900531989585,4.419466737344575,10.127921411755096,10.325283034004753,13.833956199671244
42300,7988.168074834743,-0.00040043372,0.00024590045,-0.00082191936,5.913328453866913,-7.153524491491513,-18.678275373076453,12.64367029025977,13.452003279992617,5.102145136246346,9.300911605507508,9.044896736204903,12.448508121111827
42305,7988.168074834743,-0.00032768128,0.00016302866,-0.00074946025,4.127095921195493,-7.157896697309582,-17.553437576014097,15.34237982501379,14.872150950967605,5.350860699407004,8.388434528282463,7.629121259988539,11.074954717167584
42310,7988.168074834743,-0.00024890382,3.361526e-05,-0.0006926187,2.581695516984243,-6.393529890955792,-16.179747058758643,17.870682311177514,15.625058338115895,5.229062541027464,7.405532353717946,6.111847298815042,9.823062277117442
42315,7988.168074834743,-0.00016790685,-0.00012250073,-0.0006362707,1.1889470434374259,-4.911446077925861,-14.740983757586642,20.322169789992184,15.689509680942837,4.842253161264682,6.346793239259341,4.565312037912444,8.771108452389322
42320,7988.168074834743,-9.967064e-05,-0.00028203812,-0.0005708041,-0.15489304577809282,-2.7338699520267387,-13.357458673282656,22.82292572227613,14.997715655776819,4.2812048962711,5.1898772878282635,3.079530291985505,7.9486317978575425
42325,7988.168074834743,-6.202824e-05,-0.00042067535,-0.0004955959,-1.519527587564566,0.17746355486377974,-12.040990336523615,25.473450014686538,13.4344779156643,3.5618269101956885,3.903987517776617,1.7314346298903578,7.3515413653407595
42330,7988.168074834743,-6.1377374e-05,-0.0005182786,-0.00041915468,-2.9218659270169653,3.847997755761015,-10.720674733807902,28.317302835871093,10.939393763485683,2.6178306497546333,2.462473136885592,0.5559844690455864,6.975221977791458
42335,7988.168074834743,-8.2905935e-05,-0.00056864356,-0.0003572141,-4.321919773521271,8.155658741175273,-9.322103678178033,31.322026518143108,7.65543297877846,1.352603844117417,0.8578033431438126,-0.4677157747696732,6.841877680304984
42340,7988.168074834743,-9.357375e-05,-0.0005862135,-0.00032560117,-5.623001687992341,12.74657201464214,-7.830658304430622,34.36375508532506,4.004280257274122,-0.29970054066723506,-0.8828433711737498,-1.4074763199073628,7.002736829523579
42345,7988.168074834743,-5.7951835e-05,-0.00060025207,-0.00032905038,-6.687099591684868,17.095703586353185,-6.274128972703843,37.22673410843121,0.5972552393675645,-2.3645825269471787,-2.6817244166272767,-2.349583171087505,7.511089433454268
42350,7988.168074834743,4.6905694e-05,-0.0006387947,-0.00035543612,-7.3673210250287005,20.672761237035218,-4.651747095558825,39.63097488943598,-1.9645202742442311,-4.859773692073197,-4.405743830724988,-3.3648654185285682,8.383898699065336
42355,7988.168074834743,0.00022405027,-0.00071612,-0.0003833267,-7.527983200253994,23.077981775762225,-2.9061300259710734,41.27814423012891,-3.2490781364879044,-7.8023030063435606,-5.892251100744489,-4.485527832782752,9.58081074788826
42360,7988.168074834743,0.00045070608,-0.0008271729,-0.00039369112,-7.046943153889202,24.09645963408292,-0.9672821616769978,41.907985435293135,-3.0504475731370153,-11.174663167281668,-7.003132322348848,-5.702635975580975,11.014323201129097
42365,7988.168074834743,0.00067662424,-0.0009473079,-0.00037723558,-5.842221992366517,23.71701690360095,1.1733790913468942,41.36943785293631,-1.3931883937231948,-14.876110626066644,-7.669306199812586,-6.980452420423278,12.57510954071442
42370,7988.168074834743,0.0008376377,-0.0010386661,-0.00033379358,-3.9391139792457173,22.149455868563734,3.398701604987898,39.686866305073686,1.467910615224147,-18.673089868420334,-7.889842725319343,-8.27399045357062,14.146766471556854
42375,7988.168074834743,0.00088574656,-0.0010668836,-0.0002674812,-1.525960965409154,19.80550994958066,5.4586089191590395,37.076393246096195,5.077927389130101,-22.19139067898357,-7.6925227939977985,-9.540061356580294,15.605159973475038
42380,7988.168074834743,0.00081467757,-0.0010211263,-0.00017954892,1.0668403058119535,17.18067070987052,7.066228979348263,33.8819368771313,8.90541928171912,-25.014125475109164,-7.090867737501415,-10.74271408632241,16.82027480982326
42385,7988.168074834743,0.00065617025,-0.0009225686,-6.930132e-05,3.463201995848384,14.670174131982272,8.03330726223171,30.462344651445445,12.528418367075812,-26.839041263894057,-6.067637237651525,-11.855216617936568,17.678112506266565
42390,7988.168074834743,0.0004526746,-0.00081342715,5.842084e-05,5.34164715808251,12.461131171931985,8.299558546991783,27.114717574388855,15.73732082795166,-27.547794688590674,-4.5984553417733895,-12.855076173182644,18.120614606276305
42395,7988.168074834743,0.00023771216,-0.0007294346,0.00018937103,6.488929590672655,10.566313758111562,7.857920677358516,24.07079641515777,18.488828156411056,-27.161943572249033,-2.701816948225769,-13.711766108547197,18.176400995089736
42400,7988.168074834743,3.1161315e-05,-0.0006766562,0.00030920675,6.822964762479705,8.933041563422364,6.70720099946734,21.50284125842411,20.79059873529538,-25.782883103266965,-0.4678969203228043,-14.380264495189316,17.9480604582681
42405,7988.168074834743,-0.00015790308,-0.00063096866,0.00041306284,6.405787370986533,7.532038191345405,4.8861102142983786,19.483491568275735,22.626859141501217,-23.571990254210863,1.9686300661574008,-14.815521800893311,17.558258610374125
42410,7988.168074834743,-0.00032741931,-0.000559717,0.00049705396,5.406392772766,6.362373534548794,2.522372960696112,17.972345495078844,23.98077774141188,-20.75124262452245,4.479170786261873,-14.99977586482694,17.10124833641423
42415,7988.168074834743,-0.00047598637,-0.00044170264,0.0005463347,3.9997526320915737,5.38011401734792,-0.16754219410800353,16.90002102774343,24.91894730397713,-17.59311940669375,6.95813536143123,-14.95568586913853,16.633040397741215
42420,7988.168074834743,-0.00058955187,-0.00027009047,0.000547248,2.3156856259305156,4.451271583619643,-2.9036451837426736,16.23541701918185,25.625757057427347,-14.408869141886836,9.306806518114623,-14.733653201280527,16.18489340739545
42425,7988.168074834743,-0.0006378569,-5.6939716e-05,0.00050888263,0.48125546794185237,3.4052886349115283,-5.379200677275412,15.948993658973276,26.324968504686932,-11.521783445801137,11.427659925335774,-14.386881503854081,15.773363254713713
42430,7988.168074834743,-0.0005975513,0.00015453056,0.00046140366,-1.3654315799678018,2.1336466964445995,-7.365530085390534,15.97809985705572,27.16077351256197,-9.165315142501072,13.245240770790133,-13.95104428598554,15.403224670557778
42435,7988.168074834743,-0.00047738745,0.00030361454,0.00043343136,-3.0959769804277615,0.6401823986913645,-8.82199170525278,16.222715131100646,28.140348700111897,-7.377773324219902,14.731170800209384,-13.437155250484484,15.0721443923798
42440,7988.168074834743,-0.00031237176,0.00034536235,0.00043401044,-4.5608399034082625,-0.9716742091871434,-9.882649245792754,16.511307679282996,29.152845266395413,-6.024492330575754,15.907441046773329,-12.837795431999455,14.779520897460694
42445,7988.168074834743,-0.00013714346,0.0002692514,0.0004522967,-5.570803461146309,-2.541373746334388,-10.74719913821705,16.603916029626642,30.02383295468122,-4.914115282457832,16.8247963380922,-12.139083825138208,14.533693524525388
42450,7988.168074834743,2.9454151e-05,9.4348e-05,0.00047189405,-5.969442509515969,-3.8942558684023556,-11.5701854129346,16.294529351994075,30.565759416780804,-3.9086985359082407,17.532822103416372,-11.32812849336098,14.351263023822339
42455,7988.168074834743,0.00017819312,-0.00014550833,0.00048542098,-5.720440080470465,-4.878150036670662,-12.383401780845682,15.518831906191565,30.613940749992505,-2.9917425638469686,18.059517159219816,-10.392415406700836,14.247523451388515
42460,7988.168074834743,0.00029490652,-0.00040907678,0.0004961248,-4.906755266708527,-5.414043856141975,-13.04108362253451,14.357771557547327,30.075357926030645,-2.308331646118069,18.40689251883157,-9.317938758578762,14.221794415484892
42465,7988.168074834743,0.0003596712,-0.0006495802,0.0005081881,-3.6583486527789795,-5.5551545623505385,-13.223041586625053,12.95433147139084,28.991941471772652,-2.148699227817019,18.56192584300004,-8.09341141650272,14.244120076423696
42470,7988.168074834743,0.00036517758,-0.0008256169,0.00052112964,-2.0933778216687218,-5.4848294279921115,-12.588853144701583,11.430979029436035,27.547734334216575,-2.7882931979858183,18.52030730577315,-6.719529450703492,14.249525645276135
42475,7988.168074834743,0.00032934305,-0.0009170655,0.0005345191,-0.31791241152418603,-5.420965590570007,-11.035471332932369,9.85967757214189,25.980255545752943,-4.235909003009635,18.31614339656005,-5.2159142999223755,14.143759640262415
42480,7988.168074834743,0.0002849254,-0.0009297299,0.00055204623,1.5571040866223917,-5.52000803708262,-8.815131827392042,8.26046513858114,24.484446596888365,-6.131931316400491,18.040339458437643,-3.621062821228193,13.819442554571124
42485,7988.168074834743,0.00026339275,-0.0008909378,0.0005781946,3.433961766745458,-5.8669324665073095,-6.3994199064799,6.59738186056552,23.19686412040689,-7.903625519693955,17.82656506723754,-1.9865558248464064,13.175424857968592
42490,7988.168074834743,0.0002846412,-0.0008401784,0.00061217055,5.255951743437295,-6.516398471290189,-4.248008709331635,4.79838921621945,22.227929823139693,-9.010353125641466,17.803567820301282,-0.36815557429942203,12.130741433896597
42495,7988.168074834743,0.00035221985,-0.00081740494,0.0006469988,6.997405297933113,-7.51108173595759,-2.676941310539269,2.8162137459696623,21.66697936320522,-9.083056353937188,18.04428945886309,1.1874781736944269,10.632377356433986
42500,7988.168074834743,0.00045427794,-0.00085090916,0.00067378057,8.626915399111425,-8.86349772724981,-1.8396106725302621,0.6838449777826536,21.54723583218836,-7.951027657029606,18.54714811642759,2.6596377121124792,8.663017998283445
42505,7988.168074834743,0.0005698491,-0.0009487081,0.00068649015,10.085148118686305,-10.528816909735104,-1.7422175102345616,-1.4823190448912573,21.80725448711998,-5.6373747200920015,19.255079254595216,4.064938153587018,6.251971788887583
42510,7988.168074834743,0.0006783383,-0.0010959448,0.0006814474,11.292376631204064,-12.387701323030623,-2.2733419307131504,-3.5251565025553173,22.279004710825365,-2.338083055443011,20.090687869116557,5.45207221241729,3.4838044046195273
42515,7988.168074834743,0.0007660731,-0.001262098,0.00065261027,12.172575905425079,-14.248553607787752,-3.258079422734091,-5.300479778337602,22.711408614549118,1.633980228358599,20.985812194172354,6.880520669607202,0.4964787987850441
42520,7988.168074834743,0.00082734093,-0.0014146154,0.000588289,12.67597370968255,-15.879468066630864,-4.515518507250682,-6.714549826610663,22.826055551992585,5.922469469397006,21.89648448340438,8.396788398298872,-2.534571390418554
42525,7988.168074834743,0.00086363277,-0.0015306267,0.0004746139,12.794317009730408,-17.07332449328925,-5.888885923635691,-7.738182772272697,22.395075240784326,10.18312038644068,22.801773930594095,10.021624986835588,-5.421855148105883
42530,7988.168074834743,0.0008826664,-0.001600908,0.00030395764,12.566281080113951,-17.731967910913507,-7.249253280551649,-8.397611932403155,21.324932414133183,14.113392238139902,23.689238947772424,11.750411081935658,-7.991759506683215
42535,7988.168074834743,0.0008961646,-0.0016278189,8.3318366e-05,12.057952452617291,-17.922273046819384,-8.495050906541884,-8.737374068404964,19.706082666009717,17.471086362163863,24.537329890046635,13.559565943782427,-10.103655830349073
42540,7988.168074834743,0.0009154479,-0.0016226609,-0.00016477637,11.319181838270053,-17.84374804638111,-9.557215606433466,-8.77064158023893,17.777335479179573,20.08846337841884,25.309367977935715,15.409787820012053,-11.658868049398356
