Freq_rad_ps,VDOS_Na,VDOS_K
1.607368216705990278e+02,3.301318044880050155e-06,2.444666665044734945e-07
1.608265686397060108e+02,3.346472626514846608e-06,2.440958436502586476e-07
1.609163156088129938e+02,3.264324160987441152e-06,2.214891913448123529e-07
1.610060625779199484e+02,3.553834933753689229e-06,1.983982878116193828e-07
1.610958095470269313e+02,3.313137044781472813e-06,1.928881517708696157e-07
1.611855565161339143e+02,3.175899389184105745e-06,1.864732324801888535e-07
1.612753034852408973e+02,3.045461770920122490e-06,2.200824586043985782e-07
1.613650504543478803e+02,2.907656821814217290e-06,2.157296221052273716e-07
1.614547974234548633e+02,2.668934809345205669e-06,1.999051675276083121e-07
1.615445443925618179e+02,2.596710616322706875e-06,2.176517951658452592e-07
1.616342913616688293e+02,2.715939736030823795e-06,2.051121031367976146e-07
1.617240383307757838e+02,2.819072712692139786e-06,2.024592645057290462e-07
1.618137852998827668e+02,2.895463497032276291e-06,2.031220466946516328e-07
1.619035322689897498e+02,2.997051156413808547e-06,1.933177544355242694e-07
1.619932792380967328e+02,3.246237343395331856e-06,1.905319921074374200e-07
1.620830262072037158e+02,3.075402955508661121e-06,1.657612698984548029e-07
1.621727731763106988e+02,2.837996493354361804e-06,1.703160331789257461e-07
1.622625201454176533e+02,2.765828795047199860e-06,1.657129771462928790e-07
1.623522671145246647e+02,2.763568700057215023e-06,1.668784984026831428e-07
1.624420140836316193e+02,2.860768677061725810e-06,1.722706364367111535e-07
1.625317610527386023e+02,3.163820397209353379e-06,1.757116044338521002e-07
1.626215080218455853e+02,2.937288595654024683e-06,1.534097944279254281e-07
1.627112549909525683e+02,2.830561293977959400e-06,1.510887834074503936e-07
1.628010019600595228e+02,2.659728263248022106e-06,1.683935877455766408e-07
1.628907489291665343e+02,2.614226669310346060e-06,1.769052054200244056e-07
1.629804958982734888e+02,2.690939456834778411e-06,1.782335885137557581e-07
1.630702428673804718e+02,2.689181746518197476e-06,1.776401326192626083e-07
1.631599898364874548e+02,2.787763764399734825e-06,1.780509583106916756e-07
1.632497368055944378e+02,2.685928134810003391e-06,1.660741428400464286e-07
1.633394837747014208e+02,2.659720695127659223e-06,1.621406830933968280e-07
1.634292307438083753e+02,2.745326580727921971e-06,1.431789077148242279e-07
1.635189777129153583e+02,3.105293832653505625e-06,1.692897376209647784e-07
1.636087246820223413e+02,3.103128043442725661e-06,1.690038443539235178e-07
1.636984716511293243e+02,2.764008041615001797e-06,1.557447201181173542e-07
1.637882186202363073e+02,2.440745780608277050e-06,1.510166987560083760e-07
1.638779655893432903e+02,2.879857983672406831e-06,1.565393651962946679e-07
1.639677125584502448e+02,2.944435426754202052e-06,1.560386229713596132e-07
1.640574595275572563e+02,2.443524819272700474e-06,1.449200552882775697e-07
1.641472064966642108e+02,2.535912256465567562e-06,1.563749374649393548e-07
1.642369534657711938e+02,2.517012596154847527e-06,1.712319209517692150e-07
1.643267004348781768e+02,2.636238847734721725e-06,1.800064584387239950e-07
1.644164474039851598e+02,2.914044708178199154e-06,1.576270714384874951e-07
1.645061943730921143e+02,2.756419212936206679e-06,1.623647589016041904e-07
1.645959413421991258e+02,2.488913354655910082e-06,1.619636299932029723e-07
1.646856883113060803e+02,2.365911623821067998e-06,1.430172812206854377e-07
1.647754352804130633e+02,2.577021788185450562e-06,1.609143808765625899e-07
1.648651822495200463e+02,2.276652367779974465e-06,1.560428370351350663e-07
1.649549292186270293e+02,2.309441001334972140e-06,1.387584669121214740e-07
1.650446761877340123e+02,2.312604700973639595e-06,1.447289315177788657e-07
1.651344231568409953e+02,2.578141563745734194e-06,1.505992288934611167e-07
1.652241701259479498e+02,2.605674415916909711e-06,1.480999094952295355e-07
1.653139170950549612e+02,2.188103025103727364e-06,1.562678776384065988e-07
1.654036640641619158e+02,2.324055607696997491e-06,1.593424139819281464e-07
1.654934110332688988e+02,2.503925976351431075e-06,1.474589485325053085e-07
1.655831580023758818e+02,2.505230806962357230e-06,1.319762370975316380e-07
1.656729049714828648e+02,2.577376532269667425e-06,1.426688747092944164e-07
1.657626519405898478e+02,2.275649049538450603e-06,1.568123561630521574e-07
1.658523989096968307e+02,2.224323049788673751e-06,1.515756309195464466e-07
1.659421458788037853e+02,2.096082220518548931e-06,1.436741915017731045e-07
1.660318928479107967e+02,2.264544972837456986e-06,1.617808963735860829e-07
1.661216398170177513e+02,2.480734882356758770e-06,1.512361230028077170e-07
1.662113867861247343e+02,2.439277056447497542e-06,1.572413194057557982e-07
1.663011337552317173e+02,2.292437184627853069e-06,1.562698432702429190e-07
1.663908807243387002e+02,2.301187062520539821e-06,1.537530748753166918e-07
1.664806276934456548e+02,1.824002772767392075e-06,1.397297034966161076e-07
1.665703746625526662e+02,1.992649885615421739e-06,1.432590180579176893e-07
1.666601216316596208e+02,2.320412105545007703e-06,1.415635351450375478e-07
1.667498686007666038e+02,2.096641824134273845e-06,1.294801088487884628e-07
1.668396155698735868e+02,2.086371925845502950e-06,1.341539806569221776e-07
1.669293625389805413e+02,2.238719082106556139e-06,1.259582662462001126e-07
1.670191095080875527e+02,2.246236215899702683e-06,1.284225485141548879e-07
1.671088564771945073e+02,1.977339115530580395e-06,1.284841014095489235e-07
1.671986034463014903e+02,2.119640831241255726e-06,1.446842023223624940e-07
1.672883504154084733e+02,2.195384718387418494e-06,1.393834173357787383e-07
1.673780973845154563e+02,2.040198620240033085e-06,1.416845749557120433e-07
1.674678443536224393e+02,2.155447254270368932e-06,1.289136637613744713e-07
1.675575913227294222e+02,2.312333020819017971e-06,1.317722193956621895e-07
1.676473382918363768e+02,2.412199944920665279e-06,1.437556839637272422e-07
1.677370852609433882e+02,2.259804344084754151e-06,1.288971371066448495e-07
1.678268322300503428e+02,2.148202296654770758e-06,1.225396369350021766e-07
1.679165791991573258e+02,2.056750338562667469e-06,1.075051129845427423e-07
1.680063261682643088e+02,1.916391099857418404e-06,1.005488602714377606e-07
1.680960731373712918e+02,1.917146635087078488e-06,1.095302995963959525e-07
1.681858201064782463e+02,1.802539331957009959e-06,1.161805417934736536e-07
1.682755670755852577e+02,1.851270503819141851e-06,1.312377754862444826e-07
1.683653140446922123e+02,2.087701400289938884e-06,1.199963085344925766e-07
1.684550610137991953e+02,2.091878356852704766e-06,1.100351995380784999e-07
1.685448079829061783e+02,2.089773472092146385e-06,1.397505102826593558e-07
1.686345549520131613e+02,2.253399357504171790e-06,1.392561648428612032e-07
1.687243019211201442e+02,2.060314861316432036e-06,1.288919511890566632e-07
1.688140488902271272e+02,1.790016763047767518e-06,1.167067945602086601e-07
1.689037958593340818e+02,2.085516438669252060e-06,1.399078854315362255e-07
1.689935428284410932e+02,2.091728926459352663e-06,1.323819592357153302e-07
1.690832897975480478e+02,1.754348479571951028e-06,1.189933159692659988e-07
1.691730367666550308e+02,1.740634096475038654e-06,1.123949095342368443e-07
1.692627837357620137e+02,1.800825510558334450e-06,1.101355356783433795e-07
1.693525307048689967e+02,2.046323342223134706e-06,1.118427146394729225e-07
1.694422776739759797e+02,1.909337491939121761e-06,1.074113485581191673e-07
1.695320246430829627e+02,1.907337847482167685e-06,1.092749569705769278e-07
1.696217716121899173e+02,1.925588117373260128e-06,1.090023393780306036e-07
1.697115185812969287e+02,1.975650080496442793e-06,1.085263295694943741e-07
1.698012655504038833e+02,1.975821717177157048e-06,9.970049453000041794e-08
1.698910125195108662e+02,2.010236785881040649e-06,1.124045686464300029e-07
1.699807594886178492e+02,1.739519126351533239e-06,1.128428066995604458e-07
1.700705064577248322e+02,1.708945492818773723e-06,9.782069526709638650e-08
1.701602534268317868e+02,1.931816041823773775e-06,9.818821885497765523e-08
1.702500003959387698e+02,2.098133192422787595e-06,9.475556101157151623e-08
1.703397473650457528e+02,2.062714314669300664e-06,1.001783093229300750e-07
1.704294943341527357e+02,1.980213076829139492e-06,1.108440545326971747e-07
1.705192413032597187e+02,1.970225036100973924e-06,1.061496740856813295e-07
1.706089882723666733e+02,1.667174817142277947e-06,1.056125734521159392e-07
1.706987352414736847e+02,1.718938215619370604e-06,1.110427873978762887e-07
1.707884822105806393e+02,1.906604482658204149e-06,9.843184218135958768e-08
1.708782291796876223e+02,1.653416674227176616e-06,9.744116859278783504e-08
1.709679761487946053e+02,1.715451016666380412e-06,9.869431024935095835e-08
1.710577231179015882e+02,1.736356951161037079e-06,1.057047249478153863e-07
1.711474700870085712e+02,1.866670105316187376e-06,9.765868732787973453e-08
1.712372170561155542e+02,1.715959054366162050e-06,8.652879602412501500e-08
1.713269640252225088e+02,1.670491795854396123e-06,9.535597149540168265e-08
1.714167109943295202e+02,1.688610306305283303e-06,9.904286014820366460e-08
1.715064579634364748e+02,1.907276481219513309e-06,9.003133081735710820e-08
1.715962049325434577e+02,1.880681213962561448e-06,9.231526488311544691e-08
1.716859519016504407e+02,1.773988891465392849e-06,9.494169215597235425e-08
1.717756988707574237e+02,1.717489609674377530e-06,1.012783776461278029e-07
1.718654458398643783e+02,1.630230808447494520e-06,9.416232959268275258e-08
1.719551928089713897e+02,1.455498186620689929e-06,9.145708594507149222e-08
1.720449397780783443e+02,1.587589563869165488e-06,9.461572517067793299e-08
1.721346867471853272e+02,1.646520362749190046e-06,8.973039960033862636e-08
1.722244337162923102e+02,1.552995768598097479e-06,9.074543245205611226e-08
1.723141806853992932e+02,1.571311429765256736e-06,9.899264699118391736e-08
1.724039276545062762e+02,1.518814463496644450e-06,1.004757605054398282e-07
1.724936746236132592e+02,1.516606654016692702e-06,9.523340447694856884e-08
1.725834215927202138e+02,1.664199167541399672e-06,8.701718190931632448e-08
1.726731685618272252e+02,1.828044787821275367e-06,7.978219007565425018e-08
1.727629155309341797e+02,1.697329659965020984e-06,7.969622951025951430e-08
1.728526625000411627e+02,1.517293676663106939e-06,8.750247617158149659e-08
1.729424094691481457e+02,1.458551239030011584e-06,1.012991105797171855e-07
1.730321564382551287e+02,1.496100236950962585e-06,1.024435470229446917e-07
1.731219034073621117e+02,1.686477785312934691e-06,9.802390094337468581e-08
1.732116503764690947e+02,1.588257595892895460e-06,8.663309381402861167e-08
1.733013973455760492e+02,1.577812239417379496e-06,8.454475832485331093e-08
1.733911443146830607e+02,1.714255632327424645e-06,8.359866021013433287e-08
1.734808912837900152e+02,1.584652650289408523e-06,8.389479202771308933e-08
1.735706382528969982e+02,1.564145195789743160e-06,8.340403877005516455e-08
1.736603852220039812e+02,1.448501301883064605e-06,9.833233200366003924e-08
1.737501321911109358e+02,1.763920604836406868e-06,8.093416412093625531e-08
1.738398791602179188e+02,1.821044549522932668e-06,7.177691105000485758e-08
1.739296261293249017e+02,1.677721422825060318e-06,6.944548905750982921e-08
1.740193730984318847e+02,1.623149983683733588e-06,6.577465599249153059e-08
1.741091200675388677e+02,1.451696844228091145e-06,7.410986666712379464e-08
1.741988670366458507e+02,1.447807300238665871e-06,7.728982433857071180e-08
1.742886140057528053e+02,1.489611384121351340e-06,7.506270462421563668e-08
1.743783609748598167e+02,1.632894790891265237e-06,7.875570619434362275e-08
1.744681079439667712e+02,1.403832946932710420e-06,7.235969313136391004e-08
1.745578549130737542e+02,1.435947293381221595e-06,7.493503737382874426e-08
1.746476018821807372e+02,1.679650623168917976e-06,7.487339962969477797e-08
1.747373488512877202e+02,1.567721994133890914e-06,6.940340841484722427e-08
1.748270958203947032e+02,1.592974702094999364e-06,6.298911781614607281e-08
1.749168427895016862e+02,1.467654927969373961e-06,7.126997166052604931e-08
1.750065897586086408e+02,1.469268244515205947e-06,7.750954014820756120e-08
1.750963367277156522e+02,1.270658545032089460e-06,6.252198130755274590e-08
1.751860836968226067e+02,1.190291361892262773e-06,6.905662831019133485e-08
1.752758306659295897e+02,1.323453495509978931e-06,8.192073984036195630e-08
1.753655776350365727e+02,1.393871494000697154e-06,8.647361650445737436e-08
1.754553246041435557e+02,1.368224771826500711e-06,8.806450107719985785e-08
1.755450715732505103e+02,1.468019569005073420e-06,8.927870133112074553e-08
1.756348185423575217e+02,1.380178736455807152e-06,7.826301887468700120e-08
1.757245655114644762e+02,1.351064046439614641e-06,6.637076415401501819e-08
1.758143124805714592e+02,1.405029099307918383e-06,7.313624129005510501e-08
1.759040594496784422e+02,1.389497926964560134e-06,7.537760408297501123e-08
1.759938064187854252e+02,1.231492578012228779e-06,6.824119205313079383e-08
1.760835533878924082e+02,1.268756760669527333e-06,6.057760383674060099e-08
1.761733003569993912e+02,1.167999112949246357e-06,6.344877874107699034e-08
1.762630473261063457e+02,1.215306945495865717e-06,6.354478885862392097e-08
1.763527942952133571e+02,1.389083008915820017e-06,6.199424761723202369e-08
1.764425412643203117e+02,1.400923166399241327e-06,5.954269633684357079e-08
1.765322882334272947e+02,1.319486728829437487e-06,6.750154031326645691e-08
1.766220352025342777e+02,1.298183058407782913e-06,6.301227921028801423e-08
1.767117821716412607e+02,1.317498856844090743e-06,6.268246161893279438e-08
1.768015291407482437e+02,1.422588357109090807e-06,6.110808581974245654e-08
1.768912761098552267e+02,1.372695585104217004e-06,6.824022786209566517e-08
1.769810230789621812e+02,1.186008756818161145e-06,6.054307368643812262e-08
1.770707700480691642e+02,1.302900590707134732e-06,6.838245920443887346e-08
1.771605170171761472e+02,1.384581798797484787e-06,7.575116555346896072e-08
1.772502639862831018e+02,1.355927360057147564e-06,7.079904672707797329e-08
1.773400109553901132e+02,1.176018176985333012e-06,7.101973512188563392e-08
1.774297579244970677e+02,1.202795029179627118e-06,6.381930172856799516e-08
1.775195048936040507e+02,1.288755390341203308e-06,5.767183175754791092e-08
1.776092518627110337e+02,1.270094772621536483e-06,5.603885254411357916e-08
1.776989988318180167e+02,1.126293061932064304e-06,6.258634153217274331e-08
1.777887458009249997e+02,1.042161660315623107e-06,6.883885072963814828e-08
1.778784927700319827e+02,1.127701464308627926e-06,6.231491181862712221e-08
1.779682397391389372e+02,1.120765546319351419e-06,5.473206289975185099e-08
1.780579867082459486e+02,1.022176350108368025e-06,6.038580429177456664e-08
1.781477336773529032e+02,1.161920327315903889e-06,6.708596769733272033e-08
1.782374806464598862e+02,1.222900922231129385e-06,7.347815821556172774e-08
1.783272276155668692e+02,1.140126204159397069e-06,6.131203181461717502e-08
1.784169745846738522e+02,1.085733800366045965e-06,5.757080082117199468e-08
1.785067215537808352e+02,1.013789111659476909e-06,5.629394403837540642e-08
1.785964685228878182e+02,1.101343356680284015e-06,5.901959160688480682e-08
1.786862154919947727e+02,1.045484932637003888e-06,5.677069254411881172e-08
1.787759624611017841e+02,1.063927133023537723e-06,6.065043996898709145e-08
1.788657094302087387e+02,1.263385833824751968e-06,6.361822045716854829e-08
1.789554563993157217e+02,1.154660464902276099e-06,6.297524977943922480e-08
1.790452033684227047e+02,1.103392808033732085e-06,5.780715532506192576e-08
1.791349503375296877e+02,1.114437069447731638e-06,5.820344295425950688e-08
1.792246973066366422e+02,1.022434401832015166e-06,6.134542852837797643e-08
1.793144442757436536e+02,1.074141278677928364e-06,5.483670171983161795e-08
1.794041912448506082e+02,1.118137410348619816e-06,5.223511572174696513e-08
1.794939382139575912e+02,1.099176685563235000e-06,5.132765221267144720e-08
1.795836851830645742e+02,1.072729184538744827e-06,5.475644199409281807e-08
1.796734321521715572e+02,1.040396323836781018e-06,4.862646624349967596e-08
1.797631791212785402e+02,9.388930758003419461e-07,5.283350311142697134e-08
1.798529260903855231e+02,1.051771446352059297e-06,5.080391395389795070e-08
1.799426730594924777e+02,1.205378846656012255e-06,5.195681819890901983e-08
1.800324200285994891e+02,1.148270914944112483e-06,5.648202182594590243e-08
1.801221669977064437e+02,1.043923822095596867e-06,5.374713229046965407e-08
1.802119139668134267e+02,9.951429682680584215e-07,5.636425285974030288e-08
1.803016609359204097e+02,1.048854079172908857e-06,5.914265466439781197e-08
1.803914079050273926e+02,1.039351876351094603e-06,5.911166057778331959e-08
1.804811548741343756e+02,9.695633088757415310e-07,5.006340171931026706e-08
1.805709018432413302e+02,1.066794525343730247e-06,4.902730358908185487e-08
1.806606488123483132e+02,1.220304561655142414e-06,4.971073056646268773e-08
1.807503957814552962e+02,1.083794310117484962e-06,5.228983479553969721e-08
1.808401427505622792e+02,1.029645298934725053e-06,4.799814811295935920e-08
1.809298897196692337e+02,1.075814880755108396e-06,4.482380733441194235e-08
1.810196366887762451e+02,1.059951271086754137e-06,4.838446266710084851e-08
1.811093836578831997e+02,9.618888529632577896e-07,5.580623729202643693e-08
1.811991306269901827e+02,9.921985410545231986e-07,5.224797928869628651e-08
1.812888775960971657e+02,9.924786715561061941e-07,5.113141540564062380e-08
1.813786245652041487e+02,1.102296272813948522e-06,5.165654495169410259e-08
1.814683715343111317e+02,1.013536098165569519e-06,5.057647002742114979e-08
1.815581185034181146e+02,9.924895101815571560e-07,5.446453045886618341e-08
1.816478654725250692e+02,1.036991601479620873e-06,5.729242721737803066e-08
1.817376124416320806e+02,1.027981074257442644e-06,5.411895387164190597e-08
1.818273594107390352e+02,8.746684468406836519e-07,5.126209159201890695e-08
1.819171063798460182e+02,7.637379203563225217e-07,5.039382426442254137e-08
1.820068533489530012e+02,9.192047738068486206e-07,4.863823437186352800e-08
1.820966003180599841e+02,9.290748896415314192e-07,4.286395135829764998e-08
1.821863472871669671e+02,8.946923977275577187e-07,4.480765420163510998e-08
1.822760942562739501e+02,7.868953057597939015e-07,5.152552565293086580e-08
1.823658412253809047e+02,8.593718176607575100e-07,4.429024997240836016e-08
1.824555881944879161e+02,9.035440712179757766e-07,4.743582977079457271e-08
1.825453351635948707e+02,9.288041390483588957e-07,4.317370098182397062e-08
1.826350821327018537e+02,9.847122678829621782e-07,4.699974200793225954e-08
1.827248291018088366e+02,9.662807623645935322e-07,4.057233407041283796e-08
1.828145760709158196e+02,9.551692014239056417e-07,5.211405458314981495e-08
1.829043230400227742e+02,8.881312556744501949e-07,5.062913465596027340e-08
1.829940700091297856e+02,8.451816269970239771e-07,4.458723480685991757e-08
1.830838169782367402e+02,8.649777501512054904e-07,4.682813126096674119e-08
1.831735639473437232e+02,8.217183059744411231e-07,4.854637861252413816e-08
1.832633109164507061e+02,8.615870435173721131e-07,4.573651254489078047e-08
1.833530578855576891e+02,8.591943896227400446e-07,4.178874357951849403e-08
1.834428048546646721e+02,8.895241499933716031e-07,4.254918964049667855e-08
1.835325518237716551e+02,8.267735499738574376e-07,4.022240193671533976e-08
1.836222987928786097e+02,7.912599363502555208e-07,3.718447229511215732e-08
1.837120457619856211e+02,9.226644958404052634e-07,3.687459962204017025e-08
1.838017927310925757e+02,8.872592934262503734e-07,4.055816592145232358e-08
1.838915397001995586e+02,8.583036917795507305e-07,4.752199198547119233e-08
1.839812866693065416e+02,8.468226937095079732e-07,4.683568373638714251e-08
1.840710336384134962e+02,8.724313835129836124e-07,4.189552992272219560e-08
1.841607806075205076e+02,8.664736002622796612e-07,4.216125541406913271e-08
1.842505275766274622e+02,8.762664256822625392e-07,4.174211326292574729e-08
1.843402745457344452e+02,8.267166717729327860e-07,4.345889337346991034e-08
1.844300215148414281e+02,7.423132781219291889e-07,4.302849399524938779e-08
1.845197684839484111e+02,8.853227925297528340e-07,3.773574494391409323e-08
1.846095154530553657e+02,8.936003333435200862e-07,4.151500214173524612e-08
1.846992624221623771e+02,7.456146453387531248e-07,3.659966362173819612e-08
1.847890093912693317e+02,8.239249367106755656e-07,3.625183751814949948e-08
1.848787563603763147e+02,7.517730182425606994e-07,3.802207944903251064e-08
1.849685033294832976e+02,7.883083318030755141e-07,4.103813980532442413e-08
1.850582502985902806e+02,8.147343044871803560e-07,3.990279632349629322e-08
1.851479972676972636e+02,8.562005820473318280e-07,3.582308642458995241e-08
1.852377442368042466e+02,6.738982431196646839e-07,3.748564563217904817e-08
1.853274912059112012e+02,7.126786714230069797e-07,4.009684369564076789e-08
1.854172381750182126e+02,7.615888825386317981e-07,3.898468078549684265e-08
1.855069851441251672e+02,7.459065486321846929e-07,3.610413091376354484e-08
1.855967321132321501e+02,7.757803704102719434e-07,3.612525023226783716e-08
1.856864790823391331e+02,8.562091903511421026e-07,3.370297031168772744e-08
1.857762260514461161e+02,9.032918538808811075e-07,3.789362478878256522e-08
1.858659730205530991e+02,8.242847116532652761e-07,3.891237312814638482e-08
1.859557199896600821e+02,7.214242488749924079e-07,3.767218141190306585e-08
1.860454669587670367e+02,7.999300105880309979e-07,3.486720713086097242e-08
1.861352139278740196e+02,7.893333371844126479e-07,3.117439343755970546e-08
1.862249608969810026e+02,7.036219323683667578e-07,3.132495998162844903e-08
1.863147078660879856e+02,7.894652697930812153e-07,3.775223260504274202e-08
1.864044548351949686e+02,7.775540138642896783e-07,3.930699839877543058e-08
1.864942018043019516e+02,7.926206265705481656e-07,3.634066566382787020e-08
1.865839487734089062e+02,8.069583841345387780e-07,3.105145636502361193e-08
1.866736957425159176e+02,7.805512618636323641e-07,3.440274032032737660e-08
1.867634427116228721e+02,7.422696068680772051e-07,3.634017333300351761e-08
1.868531896807298551e+02,7.516216077493704281e-07,3.536342895004249128e-08
1.869429366498368381e+02,7.205435518663989088e-07,3.382373789164526388e-08
1.870326836189438211e+02,6.749448417106238153e-07,3.267051746254220981e-08
1.871224305880508041e+02,6.569656434091731453e-07,3.149984839984483628e-08
1.872121775571577587e+02,7.562217015300454855e-07,3.082998467329655730e-08
1.873019245262647416e+02,6.832575592666050805e-07,3.116225560289688590e-08
1.873916714953717246e+02,7.164072505626653233e-07,3.464567346570681051e-08
1.874814184644787076e+02,7.298598779862589348e-07,3.133025286779724947e-08
1.875711654335856906e+02,7.214801315865367767e-07,3.095227239172289889e-08
1.876609124026926736e+02,8.318155822834194553e-07,3.253169074558658736e-08
1.877506593717996282e+02,7.801592466836641513e-07,3.543301054939893046e-08
1.878404063409066111e+02,7.446074379087095607e-07,3.591534648260140123e-08
1.879301533100135941e+02,7.521681968626767048e-07,3.606750156249865756e-08
1.880199002791205771e+02,6.611148111003776959e-07,3.326172881116992595e-08
1.881096472482275601e+02,7.211536527142246216e-07,3.029676191181140307e-08
1.881993942173345431e+02,7.019952789096316828e-07,2.943960052712432526e-08
1.882891411864414977e+02,7.433531628621936504e-07,3.100916355450168063e-08
1.883788881555485091e+02,6.747784393948004817e-07,2.874440740409734983e-08
1.884686351246554636e+02,6.609951599442482073e-07,2.937244540762158883e-08
1.885583820937624466e+02,6.847572066344614278e-07,3.013894837419031005e-08
1.886481290628694296e+02,7.279654164671167213e-07,2.802378448707077905e-08
1.887378760319764126e+02,6.943509155541013239e-07,2.487171098788945362e-08
1.888276230010833956e+02,7.679373498669317083e-07,2.717122419566663660e-08
1.889173699701903786e+02,7.217045292555727382e-07,3.032426694416333318e-08
1.890071169392973331e+02,7.674089024368844021e-07,2.784052253963167827e-08
1.890968639084043446e+02,6.766715756137562944e-07,2.553919689402849001e-08
1.891866108775112991e+02,6.384525660684134683e-07,2.743246411032166666e-08
1.892763578466182821e+02,6.287441182550715442e-07,3.056271888320950263e-08
1.893661048157252651e+02,6.003526418776929432e-07,2.824415795861991802e-08
1.894558517848322481e+02,6.969909532112979396e-07,2.774863216963057111e-08
1.895455987539392027e+02,6.650787579957679238e-07,2.611725793803886267e-08
1.896353457230462141e+02,6.502989369492234470e-07,2.550024745222111263e-08
1.897250926921531686e+02,6.030172889255191442e-07,2.652588677404888157e-08
1.898148396612601516e+02,5.275239545362225697e-07,2.547532930880774197e-08
1.899045866303671346e+02,6.053867366353970158e-07,2.928952950947310411e-08
1.899943335994741176e+02,6.770706316202615013e-07,2.630807952042603434e-08
1.900840805685811006e+02,6.404848108321914542e-07,2.671372839250631570e-08
1.901738275376880836e+02,6.406090725966703755e-07,2.768175302083476719e-08
1.902635745067950381e+02,6.399326363973064354e-07,2.344130361462173959e-08
1.903533214759020495e+02,6.099578763228334408e-07,2.392419220890020340e-08
1.904430684450090041e+02,5.771934225132791171e-07,2.382263331040805784e-08
1.905328154141159871e+02,6.501528215883867758e-07,2.477482575547957694e-08
1.906225623832229701e+02,6.251499480990804940e-07,2.777770753374900213e-08
1.907123093523299246e+02,5.556453584450694637e-07,2.505602616542925808e-08
1.908020563214369361e+02,5.262018455710347352e-07,2.543712380733535941e-08
1.908918032905438906e+02,5.850147522201628698e-07,2.727788208845989900e-08
1.909815502596508736e+02,6.456011551056863836e-07,2.747032163180221307e-08
1.910712972287578566e+02,6.213412389446643683e-07,2.651081260848596462e-08
1.911610441978648396e+02,6.236744535640421303e-07,2.660322998321479534e-08
1.912507911669717942e+02,6.796703335232022866e-07,2.633288652819271096e-08
1.913405381360788056e+02,6.302389448447953426e-07,2.397809044959169166e-08
1.914302851051857601e+02,6.120462161679204332e-07,2.711682910914453197e-08
1.915200320742927431e+02,6.391361316686874456e-07,2.602065526312829467e-08
1.916097790433997261e+02,6.129959477632761175e-07,2.324320051465810480e-08
1.916995260125067091e+02,5.476325085892556549e-07,2.440848910631097249e-08
1.917892729816136921e+02,5.671805803300405780e-07,2.485905414494839246e-08
1.918790199507206751e+02,5.131933968726834231e-07,2.509043509192481775e-08
1.919687669198276296e+02,5.724696450948291762e-07,2.243672712841056538e-08
1.920585138889346410e+02,6.091432740152295252e-07,2.180312997869127999e-08
1.921482608580415956e+02,5.948048147383232549e-07,2.133589696639967887e-08
1.922380078271485786e+02,6.041433456788126998e-07,2.212084804861119888e-08
1.923277547962555616e+02,5.647326846132276575e-07,2.190086460317443982e-08
1.924175017653625446e+02,5.569670232323360993e-07,2.266915959992944873e-08
1.925072487344695276e+02,5.789352946694355459e-07,2.450714418200409218e-08
1.925969957035765106e+02,5.864568037278409278e-07,2.055586087240063503e-08
1.926867426726834651e+02,5.673189878476832619e-07,2.005959478350001872e-08
1.927764896417904765e+02,5.711621198798795591e-07,1.975847876061831591e-08
1.928662366108974311e+02,5.693059717622096418e-07,2.177105630324902973e-08
1.929559835800044141e+02,5.668990658856030396e-07,1.956598104904295142e-08
1.930457305491113971e+02,4.388746203831831358e-07,2.240949887338774771e-08
1.931354775182183801e+02,4.692989745540015128e-07,2.391053488159843468e-08
1.932252244873253346e+02,4.691905683373390011e-07,2.199143011723773058e-08
1.933149714564323460e+02,4.424721335279996016e-07,2.055215381384054191e-08
1.934047184255393006e+02,5.280040301414956601e-07,2.385699018049647413e-08
1.934944653946462836e+02,5.143600652273113290e-07,2.539491385514127485e-08
1.935842123637532666e+02,5.046900821226389701e-07,2.225318011308348959e-08
1.936739593328602496e+02,5.240283981621857132e-07,2.024843338843811234e-08
1.937637063019672325e+02,5.396742006118980866e-07,1.883606428709692844e-08
1.938534532710742155e+02,5.174060681456168249e-07,2.065421745962619347e-08
1.939432002401811701e+02,5.432870818836919929e-07,2.205194084496536491e-08
1.940329472092881531e+02,4.981827835847735095e-07,2.198340125644270340e-08
1.941226941783951361e+02,4.925245074331563536e-07,2.103663018716825118e-08
1.942124411475021191e+02,5.075382050766971434e-07,2.028032329250018742e-08
1.943021881166091021e+02,5.083885166658776187e-07,1.985740171324874448e-08
1.943919350857160566e+02,4.761773896459172802e-07,1.922235492331327226e-08
1.944816820548230680e+02,4.810019712717854323e-07,1.981155446327201705e-08
1.945714290239300226e+02,4.878941313163713718e-07,1.974279254196780101e-08
1.946611759930370056e+02,4.456058484494542681e-07,2.193237665155122759e-08
1.947509229621439886e+02,4.414494818276335591e-07,2.115206119766070616e-08
1.948406699312509716e+02,4.697753166959253575e-07,1.991871702847674841e-08
1.949304169003579261e+02,4.908625296088230940e-07,2.165768003258849251e-08
1.950201638694649375e+02,5.658180977500532326e-07,1.869533616583868903e-08
1.951099108385718921e+02,5.748678150188755207e-07,1.559331890423500937e-08
1.951996578076788751e+02,5.138296297389048176e-07,1.971291536292880440e-08
1.952894047767858581e+02,4.530158932928191778e-07,2.143853781634836041e-08
1.953791517458928411e+02,4.468338651264792007e-07,1.825702664719652478e-08
1.954688987149998241e+02,4.120828967484726615e-07,1.743088369785813495e-08
